Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Ekpe Udoh,24.5,MIL,Big,443,7,40.6%,9,40.6%,0,0.0%,88,80.0%,66,63%,36,67%,78,59%,0,0%
Beno Udrih,29.3,MIL,Point,995,45,45.4%,69,46.0%,21,28.3%,7,73.6%,13,59%,3,55%,6,54%,19,93%
Ben Uzoh,23.6,TOR,Point,349,0,34.5%,6,34.5%,0,0.0%,0,64.7%,64,33%,13,42%,66,18%,0,0%
Anderson Varejao,29.1,CLE,Big,782,66,51.6%,72,52.3%,0,0.0%,46,67.2%,35,72%,19,73%,57,67%,0,0%
Greivis Vasquez,24.8,NOP,Combo,1658,44,47.0%,56,46.0%,38,32.8%,57,83.3%,76,36%,78,25%,58,27%,58,77%
Jan Vesely,21.5,WAS,Big,1033,86,55.9%,86,55.9%,0,0.0%,17,53.2%,39,70%,30,69%,19,89%,0,0%
Charlie Villanueva,27.2,DET,Forward,136,96,57.5%,79,51.6%,90,41.7%,0,75.0%,13,84%,46,60%,15,83%,8,100%
Nikola Vucevic,21.0,PHI,Big,758,25,45.3%,25,45.3%,0,28.6%,16,53.1%,56,66%,82,52%,37,79%,66,100%
Dwyane Wade,29.8,MIA,Wing,1616,75,50.7%,90,51.4%,7,25.9%,52,79.1%,94,40%,60,50%,89,29%,100,14%
Von Wafer,26.3,ORL,Wing,404,42,46.9%,53,45.7%,37,33.3%,43,77.8%,92,42%,97,25%,91,27%,3,100%
Henry Walker,24.1,NYK,Wing,595,73,50.6%,97,54.4%,34,32.4%,0,85.0%,30,76%,45,59%,76,36%,3,100%
Kemba Walker,21.5,CHA,Combo,1683,22,41.5%,18,38.3%,36,32.7%,31,79.3%,78,35%,76,26%,62,25%,82,63%
John Wall,21.2,WAS,Point,2374,30,42.9%,53,44.0%,0,9.1%,36,79.3%,94,22%,41,27%,89,12%,2,100%
Ben Wallace,37.1,DET,Big,921,9,41.7%,12,41.9%,0,25.0%,2,37.2%,87,56%,83,52%,70,63%,66,100%
Gerald Wallace,29.3,BKN,Forward,570,35,46.0%,27,42.7%,72,37.3%,91,85.9%,77,58%,79,49%,75,47%,75,89%
Gerald Wallace,29.3,POR,Forward,1496,71,50.5%,83,53.3%,23,26.9%,60,77.6%,60,64%,58,58%,27,71%,60,96%
Luke Walton,31.6,CLE,Big,235,29,45.8%,4,36.0%,0,45.5%,0,0.0%,7,86%,0,100%,42,75%,66,100%
Hakim Warrick,29.3,PHX,Forward,430,8,39.2%,15,40.0%,0,14.3%,40,75.6%,83,54%,63,56%,67,50%,8,100%
CJ Watson,27.5,CHI,Point,1138,42,44.9%,9,35.5%,92,39.6%,55,81.4%,27,45%,39,27%,33,29%,66,68%
Earl Watson,32.4,UTA,Point,1010,3,36.4%,23,40.6%,6,17.8%,2,67.4%,47,37%,27,32%,58,22%,30,88%
Martell Webster,24.9,MIN,Wing,1136,64,49.8%,71,47.9%,51,35.2%,53,79.2%,66,60%,83,42%,59,47%,52,95%
David West,31.2,IND,Big,1922,42,48.8%,45,49.1%,0,14.3%,91,80.7%,88,54%,94,41%,75,60%,66,100%
Delonte West,28.3,DAL,Combo,1039,71,49.7%,78,48.2%,59,37.0%,86,88.9%,89,30%,56,36%,96,10%,67,74%
Russell Westbrook,23.0,OKC,Point,2327,66,48.2%,81,48.2%,33,31.8%,62,82.3%,92,22%,47,25%,88,12%,89,52%
DJ White,25.2,CHA,Big,978,52,49.7%,50,49.4%,0,100.0%,43,66.7%,43,69%,56,61%,45,74%,100,0%
Chris Wilcox,29.2,BOS,Big,478,93,59.8%,94,59.8%,0,0.0%,26,61.5%,20,77%,13,76%,38,79%,0,0%
Damien Wilkins,31.8,DET,Wing,792,10,41.3%,16,40.0%,37,33.3%,9,62.2%,66,60%,24,68%,57,48%,78,86%
Deron Williams,27.3,BKN,Point,1992,55,46.9%,56,44.6%,48,34.0%,79,84.3%,44,38%,58,23%,23,35%,86,56%
Derrick Williams,20.4,MIN,Forward,1377,29,45.6%,48,47.0%,31,27.9%,26,68.4%,50,68%,35,64%,56,56%,54,97%
Jordan Williams,21.1,BKN,Big,574,68,51.8%,68,51.8%,0,0.0%,39,65.6%,27,75%,22,72%,16,91%,0,0%
Lou Williams,25.0,PHI,Point,1626,48,45.8%,45,42.5%,58,35.7%,60,81.7%,31,40%,28,31%,25,34%,78,61%
Marvin Williams,25.4,ATL,Forward,1454,63,48.6%,31,44.4%,77,38.4%,63,78.5%,35,73%,44,60%,40,64%,8,100%
Mo Williams,28.9,LAC,Combo,1444,78,50.3%,51,44.9%,82,39.4%,97,90.8%,33,51%,80,25%,27,37%,38,84%
Reggie Williams,25.1,CHA,Wing,673,56,48.4%,81,49.2%,29,31.3%,29,72.5%,41,72%,32,63%,41,58%,38,97%
Shawne Williams,25.7,BKN,Forward,479,2,34.7%,4,32.7%,5,24.1%,0,66.7%,8,86%,23,69%,19,80%,8,100%
Shelden Williams,28.0,BKN,Big,1262,39,48.2%,42,48.2%,0,0.0%,67,73.3%,40,70%,33,67%,17,90%,0,0%
Terrence Williams,24.3,HOU,Forward,142,40,46.2%,2,32.1%,0,54.5%,0,45.5%,85,53%,96,33%,90,33%,83,83%
Terrence Williams,24.3,SAC,Wing,355,65,50.0%,84,50.0%,37,33.3%,6,61.8%,99,29%,97,26%,95,19%,91,75%
Metta World Peace,32.0,LAL,Wing,1715,26,45.4%,54,45.8%,21,29.9%,5,61.7%,62,62%,48,57%,63,44%,83,84%
Brandan Wright,24.1,DAL,Big,737,97,62.5%,98,62.8%,0,0.0%,45,67.1%,12,80%,9,80%,34,81%,0,0%
Chris Wright,23.1,GSW,Forward,142,75,51.4%,77,51.4%,0,0.0%,0,75.0%,29,74%,6,75%,31,67%,0,0%
Dorell Wright,25.9,GSW,Wing,1646,86,52.8%,84,50.0%,58,36.5%,68,81.6%,33,74%,49,56%,48,53%,54,94%
Jianlian Yi,24.0,DAL,Big,142,11,41.8%,9,40.0%,0,40.0%,0,70.0%,0,95%,0,100%,12,94%,66,100%
Nick Young,26.4,LAC,Wing,502,46,47.3%,20,41.7%,54,35.8%,66,81.1%,67,60%,90,36%,78,34%,39,97%
Nick Young,26.4,WAS,Wing,1197,40,46.8%,21,41.9%,69,37.6%,87,86.2%,78,53%,50,55%,79,34%,81,85%
Sam Young,26.4,MEM,Wing,192,9,41.0%,47,45.5%,0,0.0%,0,80.0%,80,52%,79,43%,34,64%,0,0%
Sam Young,26.4,PHI,Wing,120,3,38.8%,0,24.2%,0,71.4%,0,66.7%,44,69%,60,50%,53,50%,3,100%
Thaddeus Young,23.4,PHI,Big,1720,59,50.4%,58,50.4%,0,50.0%,76,76.4%,59,65%,52,62%,54,68%,66,100%
