Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Antoine Walker,30.2,MIA,Forward,1780,39,0.5%,49,1.3%,49,4.0%,82,5.9%,73,13.6%,63,2.8%,59,22.6%
Ben Wallace,32.1,CHI,Big,2691,84,3.2%,95,1.8%,99,2.4%,86,11.9%,77,19.2%,65,4.5%,37,25.4%
Gerald Wallace,24.3,CHA,Forward,2633,88,1.5%,96,2.5%,69,3.1%,80,5.8%,86,15.5%,31,1.1%,43,18.3%
Rasheed Wallace,32.1,DET,Big,2414,77,2.8%,82,1.5%,73,4.3%,3,4.2%,81,19.6%,29,1.7%,52,29.7%
Luke Walton,26.6,LAL,Forward,1979,41,0.6%,57,1.4%,90,2.4%,51,4.6%,29,10.8%,80,4.8%,33,15.0%
Hakim Warrick,24.3,MEM,Big,2130,16,0.8%,36,0.9%,73,4.2%,29,7.2%,18,13.5%,21,0.6%,58,31.4%
Earl Watson,27.4,OKC,Point,2121,94,0.6%,81,2.1%,66,2.9%,58,1.8%,42,7.9%,0,0.0%,55,3.2%
Chris Webber,33.7,PHI,Big,541,46,1.6%,83,1.5%,95,2.9%,31,7.6%,89,21.1%,0,0.0%,81,39.0%
Chris Webber,33.7,DET,Big,1271,30,1.2%,88,1.6%,84,3.8%,42,8.1%,60,17.5%,0,0.0%,65,34.4%
Martell Webster,19.9,POR,Wing,1673,66,0.6%,11,0.9%,57,3.3%,25,2.1%,77,12.5%,69,2.0%,62,9.4%
Bonzi Wells,30.1,HOU,Wing,573,95,1.3%,83,2.0%,30,4.2%,82,4.9%,98,15.8%,96,5.0%,96,24.3%
David Wesley,36.0,CLE,Combo,309,80,0.5%,25,1.4%,25,4.3%,14,1.1%,55,8.9%,0,0.0%,54,3.7%
David West,26.2,NOP,Big,1895,27,1.1%,49,1.0%,93,3.1%,25,6.9%,44,16.1%,42,2.5%,57,31.3%
Delonte West,23.3,BOS,Combo,2205,98,0.9%,38,1.5%,75,2.7%,34,1.5%,57,9.0%,82,1.6%,50,3.5%
James White,24.0,SAS,Wing,108,55,0.5%,41,1.3%,99,1.8%,49,2.9%,79,12.6%,0,0.0%,0,0.0%
Chris Wilcox,24.2,OKC,Big,2571,17,0.8%,66,1.2%,82,3.8%,32,7.7%,59,17.4%,27,1.5%,83,40.4%
Damien Wilkins,26.8,OKC,Wing,1951,45,0.4%,88,2.1%,75,2.9%,80,4.7%,16,7.3%,87,2.8%,57,8.9%
Mike Wilks,27.5,OKC,Combo,438,23,0.1%,14,1.1%,16,4.6%,86,3.3%,63,9.2%,0,0.0%,0,0.0%
Aaron Williams,35.1,LAC,Big,354,60,2.1%,43,0.9%,25,6.4%,37,7.9%,36,15.6%,81,6.7%,8,14.7%
Deron Williams,22.3,UTA,Point,2938,70,0.2%,25,1.2%,34,3.6%,51,1.6%,68,8.8%,60,0.4%,28,1.5%
Jason Williams,31.0,MIA,Point,1859,17,0.0%,47,1.5%,98,1.6%,9,1.0%,21,7.0%,79,1.4%,30,1.6%
Justin Williams,22.5,SAC,Big,289,57,2.0%,17,0.6%,16,7.3%,100,16.5%,77,19.0%,84,6.9%,75,37.0%
Lou Williams,20.0,PHI,Combo,616,13,0.1%,29,1.4%,80,2.7%,82,3.1%,59,9.0%,0,0.0%,0,0.0%
Marcus Williams,20.9,BKN,Combo,1245,11,0.1%,11,1.0%,64,3.0%,63,2.5%,86,11.2%,68,1.3%,0,0.0%
Marvin Williams,20.4,ATL,Forward,2133,57,0.8%,33,1.1%,61,3.5%,41,4.2%,43,11.6%,45,2.1%,69,25.3%
Mo Williams,23.9,MIL,Combo,2461,25,0.1%,46,1.6%,55,3.3%,59,2.4%,93,12.6%,75,1.4%,59,3.8%
Shammond Williams,31.6,LAL,Combo,334,0,0.0%,57,1.7%,73,2.8%,91,3.6%,64,9.4%,0,0.0%,71,5.6%
Shawne Williams,20.7,IND,Forward,489,65,0.9%,0,0.4%,18,5.3%,71,5.2%,18,9.2%,94,12.0%,18,12.5%
Shelden Williams,23.0,ATL,Big,1470,38,1.4%,84,1.5%,45,5.5%,45,8.3%,82,19.8%,100,16.9%,82,40.2%
Corliss Williamson,32.9,SAC,Forward,1263,49,0.6%,12,0.9%,10,6.0%,69,5.2%,33,10.9%,51,2.3%,67,25.3%
Metta World Peace,27.0,SAC,Forward,2631,63,0.9%,98,2.6%,78,2.9%,45,4.3%,75,13.7%,0,0.0%,75,26.2%
Antoine Wright,22.7,BKN,Forward,1096,33,0.5%,47,1.3%,29,4.9%,39,4.1%,45,11.8%,55,2.4%,45,19.4%
Bracey Wright,22.3,MIN,Wing,163,37,0.4%,81,1.9%,100,1.4%,76,4.6%,47,9.6%,0,0.0%,0,0.0%
Dorell Wright,20.9,MIA,Forward,1191,92,2.1%,69,1.4%,53,3.9%,31,3.9%,90,16.6%,0,0.0%,90,32.7%
Lorenzen Wright,31.0,ATL,Big,1030,45,1.6%,73,1.3%,6,8.5%,51,8.9%,25,14.1%,45,2.8%,9,15.3%
