Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Al Thornton,24.9,LAC,Forward,2617,71,1.3%,25,1.0%,48,3.5%,54,4.7%,7,9.2%,59,3.2%,61,21.8%
Anthony Tolliver,23.4,SAS,Big,198,0,0.0%,66,1.2%,83,3.8%,11,5.8%,26,14.4%,87,8.3%,57,30.8%
Alando Tucker,24.7,PHX,Wing,162,20,0.3%,9,0.8%,78,2.6%,93,4.8%,0,3.4%,0,0.0%,0,0.0%
Ronny Turiaf,25.8,GSW,Big,1679,96,4.9%,35,0.9%,27,6.2%,13,5.9%,28,14.6%,0,0.0%,47,27.7%
Hedo Turkoglu,29.6,ORL,Wing,2791,32,0.4%,24,1.1%,54,3.3%,17,1.7%,82,12.1%,60,1.3%,89,21.2%
Ime Udoka,31.2,SAS,Forward,924,39,0.7%,68,1.6%,43,4.0%,16,2.9%,77,14.6%,41,1.3%,91,34.0%
Beno Udrih,26.3,SAC,Point,2248,65,0.3%,37,1.6%,39,3.7%,69,2.2%,43,8.4%,74,0.9%,56,2.6%
Roko Leni Ukic,23.9,TOR,Point,793,30,0.1%,26,1.4%,24,4.1%,83,2.8%,6,5.7%,0,0.0%,0,0.0%
Anderson Varejao,26.1,CLE,Big,2283,41,1.6%,86,1.5%,58,4.8%,28,7.6%,67,18.3%,93,9.9%,29,22.0%
Jacque Vaughn,33.7,SAS,Point,222,0,0.0%,11,1.2%,13,4.6%,61,2.1%,11,7.0%,0,0.0%,0,0.0%
Charlie Villanueva,24.2,MIL,Forward,2077,80,1.5%,30,1.1%,29,4.9%,88,7.7%,98,17.9%,73,4.0%,96,37.5%
Jake Voskuhl,31.0,TOR,Big,215,15,0.8%,4,0.4%,1,11.0%,31,7.7%,50,16.5%,99,16.7%,0,0.0%
Sasha Vujacic,24.7,LAL,Combo,1176,63,0.3%,95,2.4%,7,5.3%,40,1.5%,72,9.4%,0,0.0%,49,2.7%
Dwyane Wade,26.8,MIA,Wing,3043,99,1.9%,99,2.6%,82,2.5%,67,3.3%,73,11.3%,46,0.6%,17,3.4%
Von Wafer,23.3,HOU,Wing,1154,22,0.3%,62,1.5%,83,2.4%,24,1.8%,17,7.6%,0,0.0%,34,5.7%
Henry Walker,21.1,BOS,Forward,149,43,0.7%,64,1.5%,2,8.3%,48,4.6%,14,10.0%,91,7.1%,14,9.1%
Ben Wallace,34.1,CLE,Big,1311,83,3.3%,91,1.7%,97,2.8%,80,11.5%,55,17.3%,89,8.5%,51,28.4%
Gerald Wallace,26.3,CHA,Forward,2661,75,1.4%,96,2.2%,64,3.0%,50,4.6%,91,16.7%,82,5.3%,95,36.2%
Rasheed Wallace,34.1,DET,Big,2121,57,2.3%,78,1.4%,76,4.2%,1,2.8%,87,21.3%,48,2.8%,43,27.0%
Luke Walton,28.6,LAL,Wing,1120,44,0.5%,40,1.2%,38,3.6%,92,4.8%,51,9.7%,93,5.3%,85,18.9%
Hakim Warrick,26.3,MEM,Big,1992,24,1.1%,57,1.1%,91,3.2%,23,7.0%,24,14.2%,59,3.8%,39,25.4%
CJ Watson,24.5,GSW,Point,1818,20,0.1%,81,2.2%,65,2.8%,74,2.3%,46,8.6%,0,0.0%,43,1.8%
Earl Watson,29.4,OKC,Point,1737,78,0.3%,20,1.3%,61,3.1%,67,2.2%,50,8.8%,0,0.0%,83,6.0%
Kyle Weaver,22.7,OKC,Wing,1085,87,1.1%,80,1.8%,59,3.1%,63,3.2%,38,9.0%,0,0.0%,19,3.8%
David West,28.2,NOP,Big,2977,32,1.3%,26,0.8%,96,2.9%,18,6.1%,60,17.7%,29,1.6%,15,17.5%
Delonte West,25.3,CLE,Combo,2110,58,0.3%,84,2.1%,77,2.6%,44,1.6%,37,8.2%,74,1.7%,67,4.1%
Mario West,24.4,ATL,Wing,222,65,0.7%,88,1.9%,1,6.4%,100,10.6%,64,10.6%,0,0.0%,87,19.0%
Russell Westbrook,20.0,OKC,Combo,2626,56,0.3%,63,1.8%,81,2.6%,100,6.9%,51,8.7%,81,2.2%,81,6.1%
Chris Wilcox,26.2,OKC,Big,702,19,0.8%,62,1.2%,46,5.3%,68,10.1%,65,18.0%,61,3.9%,85,40.0%
Chris Wilcox,26.2,NYK,Big,323,18,0.8%,54,1.1%,35,5.8%,57,9.3%,21,14.0%,0,0.0%,98,50.0%
Damien Wilkins,28.8,OKC,Wing,581,51,0.6%,65,1.5%,41,3.5%,69,3.3%,47,9.6%,81,3.4%,56,11.1%
Deron Williams,24.4,UTA,Point,2501,85,0.4%,24,1.3%,87,2.1%,17,1.0%,19,7.8%,85,1.4%,24,0.6%
Lou Williams,22.0,PHI,Combo,1845,79,0.4%,79,1.9%,84,2.6%,67,2.1%,28,7.9%,58,0.7%,35,1.8%
Marvin Williams,22.4,ATL,Forward,2085,57,1.0%,43,1.3%,88,2.5%,68,5.9%,64,13.1%,45,1.6%,82,27.6%
Mo Williams,25.9,CLE,Point,2822,41,0.2%,17,1.2%,46,3.4%,56,1.8%,52,8.9%,67,0.7%,48,2.1%
Sean Williams,22.1,BKN,Big,332,96,4.7%,48,1.0%,3,9.0%,61,9.7%,15,12.8%,90,8.7%,29,21.9%
Shawne Williams,22.7,DAL,Forward,157,100,2.9%,0,0.6%,20,5.2%,100,10.8%,75,14.5%,0,0.0%,0,0.0%
Shelden Williams,25.0,MIN,Big,163,60,2.4%,96,1.9%,22,6.4%,85,12.0%,91,22.1%,93,10.0%,82,38.9%
Shelden Williams,25.0,SAC,Big,236,45,1.9%,81,1.5%,52,5.1%,37,8.2%,43,15.7%,0,0.0%,72,35.0%
Metta World Peace,29.0,HOU,Forward,2435,29,0.5%,89,2.0%,89,2.4%,18,2.9%,46,12.1%,0,0.0%,18,12.5%
Antoine Wright,24.7,DAL,Wing,1529,82,0.9%,54,1.4%,12,4.9%,42,2.3%,7,6.7%,0,0.0%,78,15.9%
Brandan Wright,21.1,GSW,Big,656,68,2.6%,76,1.3%,65,4.6%,65,10.0%,16,12.8%,0,0.0%,9,13.9%
Julian Wright,21.5,NOP,Forward,724,82,1.5%,98,2.2%,70,3.0%,84,7.1%,59,12.9%,64,3.7%,73,23.9%
Lorenzen Wright,33.0,CLE,Big,100,56,2.3%,95,1.9%,48,5.2%,16,6.1%,16,13.1%,0,0.0%,38,25.0%
Jianlian Yi,21.0,BKN,Big,1378,30,1.3%,44,1.0%,53,5.1%,7,5.1%,74,19.1%,67,4.6%,71,34.2%
Nick Young,23.4,WAS,Wing,1738,56,0.6%,16,0.9%,51,3.4%,27,1.9%,15,7.5%,0,0.0%,10,1.8%
Thaddeus Young,20.4,PHI,Forward,2554,27,0.5%,79,1.7%,86,2.6%,71,6.0%,13,9.8%,38,1.1%,16,11.3%
