Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
JR Smith,31.1,CLE,Wing,1174,32,48.6%,1,32.5%,45,35.6%,0,66.7%,18,82%,54,53%,99,8%,36,96%
Jason Smith,30.7,WAS,Big,1033,81,57.9%,65,54.3%,99,46.6%,41,70.0%,7,88%,69,59%,8,97%,38,100%
Tony Snell,25.0,MIL,Wing,2329,97,58.9%,86,54.5%,85,40.8%,47,81.0%,13,85%,30,67%,25,64%,22,99%
Marreese Speights,29.2,LAC,Big,1162,63,54.4%,46,52.1%,71,37.8%,95,86.6%,27,79%,56,64%,56,68%,78,98%
Nik Stauskas,23.1,PHI,Wing,2088,54,51.0%,18,43.6%,66,37.9%,45,80.8%,47,67%,47,55%,69,37%,77,82%
Lance Stephenson,26.2,NOP,Combo,149,69,50.0%,100,56.8%,0,11.1%,0,62.5%,40,50%,10,67%,66,20%,0,100%
Lance Stephenson,26.2,IND,Wing,129,18,46.6%,4,36.1%,0,62.5%,0,66.7%,96,39%,94,33%,96,14%,82,80%
Rodney Stuckey,30.5,IND,Wing,677,4,42.2%,9,39.0%,39,34.5%,16,74.5%,98,30%,99,25%,98,12%,85,79%
Jared Sullinger,24.7,TOR,Big,110,1,33.3%,3,40.0%,1,12.5%,0,50.0%,10,86%,31,71%,1,100%,38,100%
Jeff Teague,28.4,IND,Point,2651,54,49.7%,56,47.6%,48,36.4%,76,86.7%,83,21%,87,14%,94,6%,63,60%
Mirza Teletovic,31.1,MIL,Forward,1073,34,49.4%,31,46.2%,41,34.1%,55,76.7%,3,89%,25,70%,12,77%,46,97%
Garrett Temple,30.5,SAC,Combo,1701,77,51.2%,63,47.1%,67,36.6%,49,78.4%,6,69%,13,64%,32,32%,27,91%
Jason Terry,39.1,MIL,Combo,1326,100,59.8%,45,45.1%,93,44.2%,68,82.8%,0,83%,19,56%,2,63%,23,93%
Isaiah Thomas,27.7,BOS,Point,2562,87,54.8%,94,52.8%,60,38.0%,95,90.9%,19,44%,23,33%,10,36%,62,60%
Lance Thomas,28.5,NYK,Forward,963,24,47.3%,7,37.3%,100,44.0%,86,84.3%,71,65%,97,26%,44,59%,44,97%
Hollis Thompson,25.6,PHI,Wing,528,51,50.3%,28,45.2%,70,38.1%,0,61.1%,16,84%,18,72%,8,77%,0,100%
Hollis Thompson,25.6,NOP,Wing,189,1,35.0%,0,29.4%,10,26.1%,0,66.7%,35,73%,30,67%,41,50%,73,83%
Klay Thompson,26.7,GSW,Wing,2604,87,56.7%,74,51.3%,91,41.8%,74,85.3%,15,84%,6,81%,14,72%,38,96%
Tristan Thompson,25.6,CLE,Big,2329,89,60.4%,87,60.5%,0,0.0%,4,49.5%,51,71%,32,71%,50,70%,0,0%
Marcus Thornton,29.4,WAS,Wing,567,19,46.8%,19,43.8%,40,34.6%,71,85.2%,75,57%,61,50%,51,46%,94,74%
Anthony Tolliver,31.4,SAC,Big,1456,78,57.1%,51,52.9%,81,39.6%,66,76.6%,11,86%,56,63%,52,70%,38,100%
Karl-Anthony Towns,21.0,MIN,Big,3010,81,57.8%,81,58.3%,65,37.3%,88,83.1%,71,64%,69,58%,70,62%,86,96%
PJ Tucker,31.5,TOR,Forward,600,44,50.4%,14,42.4%,84,39.7%,0,68.8%,44,75%,73,50%,47,58%,0,100%
PJ Tucker,31.5,PHX,Forward,1617,27,48.4%,34,46.5%,39,34.1%,64,79.2%,78,60%,81,42%,63,46%,39,98%
Evan Turner,28.0,POR,Wing,1638,10,45.5%,44,47.2%,11,26.3%,57,83.3%,99,27%,98,25%,97,14%,56,90%
Myles Turner,20.6,IND,Big,2536,58,53.5%,59,53.7%,42,34.5%,82,80.7%,19,83%,23,74%,15,90%,81,98%
Beno Udrih,34.3,DET,Point,478,77,52.6%,79,50.0%,100,45.5%,98,92.6%,92,18%,71,18%,81,11%,83,50%
Tyler Ulis,20.8,PHX,Point,1066,15,45.3%,33,45.6%,13,29.4%,21,76.2%,96,17%,90,10%,71,13%,83,50%
Jarrod Uthoff,23.5,DAL,Forward,106,7,42.9%,22,44.4%,0,25.0%,0,75.0%,54,71%,29,67%,25,67%,0,100%
Jonas Valanciunas,24.5,TOR,Big,2060,74,55.8%,75,55.7%,0,100.0%,84,81.0%,80,62%,71,58%,60,66%,38,100%
Denzel Valentine,23.0,CHI,Wing,881,35,48.8%,4,35.2%,50,36.0%,0,75.0%,23,79%,17,73%,81,29%,52,91%
Fred VanVleet,22.7,TOR,Combo,221,26,44.2%,23,40.0%,63,36.4%,0,85.0%,50,47%,65,29%,66,20%,0,100%
Rashad Vaughn,20.2,MIL,Wing,393,12,45.7%,11,41.4%,30,32.9%,0,50.0%,37,72%,51,54%,13,73%,75,83%
Noah Vonleh,21.2,POR,Big,1167,17,48.8%,26,49.4%,0,26.7%,21,62.8%,86,59%,79,53%,53,69%,98,75%
Nikola Vucevic,26.0,ORL,Big,2138,14,47.7%,18,48.0%,20,29.7%,30,66.7%,74,64%,77,53%,60,66%,38,100%
Sasha Vujacic,32.7,NYK,Combo,359,10,38.9%,5,30.9%,32,30.6%,0,63.6%,11,61%,97,0%,5,60%,77,68%
Dwyane Wade,34.8,CHI,Wing,1775,11,45.7%,31,45.4%,23,31.3%,41,79.1%,96,37%,77,45%,87,25%,97,64%
Dion Waiters,24.9,MIA,Combo,1376,60,48.9%,39,43.8%,86,39.9%,2,64.6%,73,38%,94,15%,45,27%,53,80%
Kemba Walker,26.5,CHA,Point,2735,81,52.9%,52,47.5%,77,40.2%,62,84.5%,56,32%,50,25%,75,12%,79,51%
John Wall,26.2,WAS,Point,2830,42,48.6%,60,48.1%,29,33.7%,48,80.0%,87,21%,69,18%,88,8%,56,63%
TJ Warren,23.2,PHX,Forward,2026,53,51.4%,66,52.6%,11,28.0%,57,77.3%,83,56%,64,57%,58,51%,71,92%
CJ Watson,32.5,ORL,Combo,865,35,45.7%,52,46.1%,25,30.0%,87,86.9%,24,55%,8,68%,16,38%,82,67%
Briante Weber,23.8,CHA,Point,132,37,48.4%,98,53.6%,0,0.0%,0,63.6%,27,40%,0,67%,98,0%,0,0%
David West,36.2,GSW,Big,803,64,54.4%,63,54.1%,0,42.9%,60,74.0%,25,80%,23,73%,23,83%,38,100%
Russell Westbrook,28.0,OKC,Point,2788,31,47.7%,35,46.0%,33,34.4%,64,84.7%,90,19%,83,14%,73,13%,100,35%
Okaro White,24.2,MIA,Forward,434,20,46.3%,12,41.3%,54,35.3%,0,90.0%,17,84%,47,62%,0,100%,0,100%
Isaiah Whitehead,21.7,BKN,Combo,1580,40,46.0%,53,46.2%,28,30.2%,62,81.3%,56,42%,45,37%,76,17%,37,86%
Hassan Whiteside,27.4,MIA,Big,2506,74,55.7%,74,55.7%,0,0.0%,22,62.8%,86,58%,66,60%,78,56%,0,0%
Andrew Wiggins,21.7,MIN,Wing,3039,33,48.6%,45,47.3%,48,35.9%,24,75.9%,88,46%,70,50%,75,33%,89,75%
Alan Williams,23.8,PHX,Big,658,43,51.9%,46,51.9%,0,0.0%,22,63.0%,38,75%,24,73%,34,79%,0,0%
Deron Williams,32.4,CLE,Point,467,85,54.0%,67,48.8%,90,41.5%,0,81.0%,37,38%,21,33%,60,17%,42,68%
Deron Williams,32.4,DAL,Point,1168,65,50.6%,62,48.4%,40,35.2%,57,82.1%,40,37%,42,27%,54,18%,37,71%
Derrick Williams,25.4,CLE,Big,356,83,58.8%,95,64.6%,48,34.9%,49,71.4%,9,87%,4,88%,94,40%,38,100%
Derrick Williams,25.4,MIA,Big,362,3,42.7%,20,48.4%,5,19.5%,20,62.0%,56,69%,55,64%,55,68%,97,88%
Lou Williams,30.0,LAL,Combo,1382,82,52.3%,69,48.3%,79,38.5%,91,88.5%,81,34%,74,25%,71,19%,87,55%
Lou Williams,30.0,HOU,Wing,579,13,45.7%,24,44.7%,22,31.2%,85,86.7%,86,48%,86,41%,91,20%,96,72%
Marvin Williams,30.4,CHA,Big,2287,35,50.9%,27,49.4%,49,34.9%,98,87.3%,17,83%,34,71%,44,73%,74,98%
Troy Williams,21.8,HOU,Forward,130,95,60.0%,95,60.0%,86,40.0%,0,85.7%,41,75%,7,80%,98,0%,83,88%
Troy Williams,21.8,MEM,Wing,408,17,46.6%,70,50.6%,8,25.6%,0,60.0%,82,51%,81,44%,96,14%,0,100%
Justise Winslow,20.6,MIA,Forward,623,3,36.9%,8,38.4%,0,19.4%,5,61.7%,93,45%,90,36%,68,44%,0,100%
Jeff Withey,26.7,UTA,Big,367,71,55.3%,72,55.3%,0,0.0%,78,80.0%,89,55%,80,52%,29,80%,0,0%
Metta World Peace,37.0,LAL,Forward,134,2,35.6%,2,33.3%,4,25.0%,0,61.5%,80,59%,92,33%,78,33%,83,88%
Brandan Wright,29.1,MEM,Big,425,88,60.3%,87,60.3%,0,0.0%,28,65.7%,2,89%,4,89%,11,93%,0,0%
Delon Wright,24.5,TOR,Combo,417,34,45.6%,40,44.3%,37,33.3%,34,76.9%,97,23%,87,19%,98,0%,84,63%
James Young,21.2,BOS,Wing,179,86,56.0%,99,65.0%,32,33.3%,0,75.0%,7,87%,7,80%,18,67%,0,100%
Nick Young,31.4,LAL,Wing,1551,88,56.7%,52,48.1%,84,40.6%,77,85.6%,27,77%,46,55%,39,52%,50,92%
Thaddeus Young,28.4,IND,Big,2223,75,56.0%,74,55.6%,75,38.5%,6,52.3%,36,76%,22,74%,49,71%,78,98%
Cody Zeller,24.1,CHA,Big,1715,77,57.0%,77,57.2%,0,0.0%,35,68.0%,26,80%,13,78%,19,86%,0,0%
Tyler Zeller,26.8,BOS,Big,498,21,49.3%,28,49.7%,0,0.0%,11,57.1%,11,85%,10,81%,12,92%,0,0%
Paul Zipser,22.7,CHI,Forward,780,39,49.8%,36,47.4%,52,35.2%,80,83.3%,7,88%,5,85%,14,76%,0,100%
Ivica Zubac,19.6,LAL,Big,560,52,53.1%,58,53.6%,0,0.0%,23,63.6%,24,80%,40,69%,10,94%,0,0%
