Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Cameron Reddish,25.2,LAL,Forward,553,16,48.9%,65,55.6%,9,27.3%,0,58.3%,68,68%,75,55%,78,40%,0,100%
Paul Reed,25.4,DET,Big,347,19,50.9%,38,55.8%,3,16.7%,51,73.1%,51,75%,59,64%,11,94%,23,100%
Alex Reese,25.5,PHI,Forward,196,96,62.8%,100,90.9%,53,36.1%,0,72.7%,16,87%,57,63%,1,100%,0,100%
Antonio Reeves,23.9,NOP,Wing,548,70,56.7%,30,50.0%,84,41.6%,34,75.9%,35,81%,49,64%,11,86%,73,88%
Naz Reid,25.2,MIN,Big,2190,44,55.6%,27,54.2%,71,37.8%,65,77.6%,50,75%,53,66%,79,60%,87,92%
Jared Rhoden,25.2,TOR,Wing,205,76,57.7%,98,66.7%,17,30.3%,0,87.5%,50,75%,21,76%,1,100%,93,70%
Nick Richards,26.9,PHX,Big,815,75,60.5%,66,60.8%,0,0.0%,83,82.2%,65,70%,58,64%,27,87%,0,0%
Nick Richards,26.9,CHA,Big,438,46,56.1%,42,56.6%,0,0.0%,27,67.8%,81,64%,68,60%,38,82%,0,0%
Josh Richardson,31.1,MIA,Combo,139,6,41.2%,3,35.7%,19,30.0%,0,100.0%,0,100%,0,100%,0,100%,0,100%
Zaccharie Risacher,19.6,ATL,Forward,1804,45,53.6%,51,53.9%,49,35.5%,25,71.1%,26,82%,22,76%,29,70%,37,98%
Duncan Robinson,30.5,MIA,Wing,1778,83,58.3%,70,55.6%,75,39.5%,94,88.7%,25,84%,16,78%,30,73%,70,88%
Mitchell Robinson,26.6,NYK,Big,288,91,66.1%,85,66.1%,0,0.0%,0,68.4%,100,38%,99,36%,1,100%,0,0%
Orlando Robinson,24.3,TOR,Big,668,14,49.6%,10,48.4%,63,36.6%,69,78.7%,65,70%,80,57%,51,77%,23,100%
Jeremiah Robinson-Earl,24.0,NOP,Big,1134,24,51.6%,24,53.0%,44,33.3%,96,86.3%,44,77%,61,63%,54,75%,79,96%
David Roddy,23.6,ATL,Forward,302,93,60.7%,76,57.5%,96,42.9%,0,78.9%,4,92%,1,100%,7,90%,78,87%
Ryan Rollins,22.3,MIL,Point,751,90,58.3%,75,53.1%,98,43.3%,28,79.5%,19,61%,35,44%,29,36%,19,93%
Terry Rozier,30.6,MIA,Point,1630,21,46.4%,42,47.8%,10,29.9%,70,85.2%,25,59%,23,49%,13,43%,38,80%
Rayan Rupert,20.4,POR,Combo,325,38,49.5%,77,54.1%,13,28.6%,0,66.7%,26,67%,13,63%,14,57%,47,83%
D'Angelo Russell,28.7,BKN,Point,716,19,46.1%,27,46.7%,12,30.2%,48,82.6%,40,50%,8,60%,15,42%,81,53%
D'Angelo Russell,28.7,LAL,Point,755,46,50.8%,54,50.7%,33,33.7%,65,84.3%,38,53%,6,63%,56,28%,62,64%
Domantas Sabonis,28.5,SAC,Big,2427,84,62.6%,72,62.6%,89,41.7%,56,75.4%,73,67%,68,61%,68,68%,68,98%
Tidjane Salaun,19.2,CHA,Big,1181,3,41.7%,4,40.2%,23,28.3%,50,72.8%,50,75%,67,61%,54,75%,92,87%
Gui Santos,22.4,GSW,Wing,647,70,56.7%,92,63.2%,36,34.1%,14,71.1%,17,86%,8,80%,23,75%,32,96%
Dario Saric,30.6,DEN,Big,198,2,40.4%,2,40.0%,20,27.3%,0,70.0%,18,83%,37,70%,1,100%,23,100%
Alexandre Sarr,19.5,WAS,Big,1809,5,45.8%,7,45.5%,31,30.7%,30,68.1%,39,78%,34,71%,67,69%,82,95%
Marcus Sasser,24.1,DET,Point,724,69,54.4%,85,54.0%,57,36.2%,57,83.3%,42,49%,31,45%,38,33%,60,65%
Baylor Scheierman,24.1,BOS,Forward,309,39,52.5%,11,46.7%,52,35.9%,0,75.0%,10,90%,1,100%,22,75%,71,91%
Dennis Schroder,31.1,DET,Point,695,12,44.9%,13,43.4%,16,31.1%,45,82.4%,65,41%,67,32%,92,16%,50,75%
Dennis Schroder,31.1,BKN,Combo,772,69,54.5%,60,50.9%,73,39.2%,84,88.9%,91,40%,90,28%,98,16%,78,67%
Dennis Schroder,31.1,GSW,Combo,629,16,45.9%,15,42.2%,27,32.7%,23,74.4%,70,52%,83,30%,74,28%,36,89%
Alperen Sengun,22.3,HOU,Big,2391,19,50.7%,19,52.0%,13,24.1%,35,69.2%,96,49%,98,43%,84,53%,81,95%
Brice Sensabaugh,21.0,UTA,Forward,1393,85,58.7%,28,50.5%,94,42.4%,95,88.1%,48,76%,89,47%,30,68%,80,86%
Collin Sexton,25.8,UTA,Wing,1754,52,54.4%,43,51.3%,81,40.8%,84,86.3%,97,45%,96,36%,83,38%,95,68%
Landry Shamet,27.6,NYK,Wing,703,78,57.9%,77,58.0%,68,38.6%,0,64.7%,6,91%,1,95%,12,83%,52,93%
Terrence Shannon Jr.,24.3,MIN,Forward,267,58,54.7%,47,53.6%,73,38.5%,0,81.0%,13,89%,14,81%,1,100%,0,100%
Day'Ron Sharpe,23.0,BKN,Big,868,35,54.4%,41,56.4%,21,27.5%,71,79.4%,84,63%,85,54%,48,79%,23,100%
Shaedon Sharpe,21.4,POR,Combo,2258,48,51.9%,89,55.6%,20,31.3%,37,78.5%,76,50%,44,48%,70,30%,74,71%
Jamal Shead,22.3,TOR,Point,1379,31,49.6%,35,47.4%,45,34.8%,20,77.6%,27,57%,27,45%,27,36%,27,88%
Ben Sheppard,23.3,IND,Wing,1175,43,52.6%,80,58.4%,30,33.5%,0,87.5%,10,89%,28,71%,14,80%,0,100%
Reed Sheppard,20.4,HOU,Combo,543,17,46.1%,13,39.8%,34,33.6%,0,83.3%,38,59%,59,43%,89,21%,49,83%
Pascal Siakam,30.6,IND,Big,2547,51,57.2%,43,56.8%,79,39.0%,52,73.7%,75,67%,45,68%,90,49%,72,98%
Ben Simmons,28.3,LAC,Point,289,8,43.4%,15,43.4%,0,0.0%,0,85.7%,4,70%,2,73%,0,67%,0,0%
Ben Simmons,28.3,BKN,Point,820,81,55.4%,88,55.4%,0,0.0%,10,69.2%,46,47%,12,56%,37,34%,0,0%
Anfernee Simons,25.4,POR,Combo,2291,57,52.9%,51,49.8%,53,36.5%,94,90.2%,92,38%,99,13%,85,23%,89,61%
K.J. Simpson,22.2,CHA,Point,804,4,39.9%,8,40.7%,6,25.8%,30,81.6%,56,44%,60,35%,50,32%,58,66%
Jericho Sims,26.0,MIL,Big,203,88,64.6%,88,68.0%,0,0.0%,0,0.0%,1,94%,2,93%,1,100%,0,0%
Jericho Sims,26.0,NYK,Big,354,58,57.9%,52,57.9%,0,0.0%,0,61.5%,71,68%,56,65%,1,100%,0,0%
Marcus Smart,30.7,WAS,Combo,280,63,53.7%,43,48.3%,80,40.0%,10,68.6%,48,56%,15,63%,82,25%,43,85%
Marcus Smart,30.7,MEM,Combo,397,18,46.6%,14,41.4%,28,33.0%,60,83.3%,32,64%,28,56%,59,33%,51,83%
Dru Smith,26.8,MIA,Combo,248,100,65.2%,52,50.0%,100,53.6%,0,76.9%,29,66%,28,56%,93,20%,38,87%
Jalen Smith,24.6,CHI,Big,919,44,55.9%,75,62.8%,44,33.3%,73,80.0%,23,82%,39,70%,41,80%,67,99%
Jabari Smith Jr.,21.5,HOU,Big,1711,28,52.4%,19,51.7%,51,35.4%,86,83.2%,58,73%,77,59%,83,54%,75,97%
Nick Smith Jr.,20.5,CHA,Combo,1300,24,47.7%,22,44.6%,33,33.6%,100,97.5%,39,59%,23,59%,57,35%,56,81%
Jeremy Sochan,21.5,SAS,Forward,1365,70,56.5%,87,59.2%,18,30.0%,19,69.6%,42,77%,23,76%,41,64%,0,100%
Cam Spencer,24.6,MEM,Wing,207,16,48.6%,18,47.8%,23,32.7%,0,100.0%,4,93%,22,75%,1,100%,45,94%
Pat Spencer,28.3,GSW,Combo,143,23,47.4%,72,53.1%,0,11.1%,0,81.8%,54,56%,10,64%,29,47%,0,100%
Jaden Springer,22.1,UTA,Combo,223,29,48.1%,100,65.4%,2,21.4%,0,70.6%,20,70%,53,44%,2,75%,0,100%
Lamar Stevens,27.3,MEM,Forward,144,40,52.7%,77,57.6%,20,30.4%,0,70.0%,86,58%,97,40%,57,56%,81,86%
Isaiah Stewart,23.4,DET,Big,1425,63,58.7%,67,60.9%,36,32.1%,59,75.9%,47,76%,42,69%,24,88%,23,100%
Julian Strawther,22.5,DEN,Wing,1302,47,53.4%,63,53.7%,46,35.5%,75,84.8%,39,80%,32,69%,22,76%,66,90%
Max Strus,28.6,CLE,Wing,1267,89,59.7%,96,65.0%,68,38.8%,64,82.4%,10,89%,25,73%,23,75%,31,96%
Jalen Suggs,23.4,ORL,Point,1001,38,49.9%,56,50.8%,22,32.1%,78,87.6%,60,43%,83,27%,90,17%,48,76%
Cole Swider,25.5,TOR,Big,149,15,50.0%,2,40.0%,53,35.9%,0,0.0%,0,95%,0,100%,41,80%,23,100%
Jae'Sean Tate,29.0,HOU,Forward,500,59,54.8%,49,53.7%,71,38.1%,18,69.4%,75,65%,71,57%,75,43%,0,100%
Jayson Tatum,26.7,BOS,Forward,2622,55,54.1%,66,55.9%,39,34.5%,69,81.6%,100,39%,95,41%,98,25%,100,46%
Garrett Temple,38.5,TOR,Combo,180,5,40.8%,16,42.3%,7,26.1%,0,87.5%,9,76%,6,67%,21,50%,0,100%
Dalen Terry,22.3,CHI,Wing,907,43,52.7%,43,51.1%,53,36.7%,23,73.2%,56,74%,69,56%,19,79%,0,100%
Daniel Theis,32.6,NOP,Big,612,25,51.6%,41,56.5%,14,25.0%,89,83.8%,38,79%,44,69%,24,88%,23,100%
Cameron Thomas,23.1,BKN,Wing,793,35,51.7%,39,50.6%,44,35.4%,89,88.0%,92,50%,83,48%,71,47%,98,54%
Amen Thompson,21.8,HOU,Combo,2203,91,58.2%,98,60.2%,14,28.7%,8,68.5%,49,56%,20,60%,53,37%,18,96%
Ausar Thompson,21.8,DET,Wing,1310,58,55.3%,77,57.1%,4,25.6%,0,64.5%,77,64%,56,62%,47,63%,0,100%
Klay Thompson,34.7,DAL,Forward,1960,47,53.6%,7,44.8%,75,39.1%,100,91.8%,23,84%,30,73%,33,67%,56,94%
Tristan Thompson,33.6,CLE,Big,192,1,38.7%,2,38.7%,0,0.0%,0,20.0%,76,67%,90,50%,32,83%,0,0%
JT Thor,22.2,WAS,Big,192,1,40.2%,6,44.4%,0,21.4%,0,57.1%,90,60%,70,60%,99,0%,23,100%
Matisse Thybulle,27.7,POR,Wing,312,87,59.2%,44,51.3%,92,43.8%,0,46.7%,43,78%,37,67%,84,38%,0,100%
Xavier Tillman,25.8,BOS,Big,154,0,22.1%,0,25.0%,2,13.6%,0,75.0%,18,83%,50,67%,0,0%,23,100%
Drew Timme,24.1,BKN,Big,237,21,51.1%,52,58.1%,14,25.0%,0,57.1%,51,75%,81,57%,27,87%,23,100%
Obi Toppin,26.7,IND,Forward,1522,98,63.4%,97,69.3%,70,38.1%,51,78.2%,24,83%,20,77%,22,75%,41,96%
Karl-Anthony Towns,29.0,NYK,Big,2511,61,58.6%,44,56.8%,90,42.3%,85,82.7%,74,67%,74,60%,82,56%,73,97%
Gary Trent Jr.,25.8,MIL,Wing,1876,73,57.0%,10,45.9%,85,41.7%,72,84.3%,50,75%,79,52%,76,46%,64,91%
Oscar Tshiebwe,24.9,UTA,Big,253,68,59.4%,59,59.4%,0,0.0%,47,72.4%,88,61%,79,58%,72,65%,0,0%
Myles Turner,28.6,IND,Big,2173,57,57.8%,39,56.1%,80,39.6%,64,77.3%,5,90%,18,78%,13,93%,70,98%
Hunter Tyson,24.4,DEN,Forward,307,6,44.4%,60,55.3%,4,23.3%,0,92.9%,51,74%,57,63%,14,80%,73,90%
Jaylon Tyson,21.9,CLE,Forward,322,31,51.5%,35,51.6%,37,34.2%,0,81.3%,90,56%,91,45%,78,40%,85,85%
Jonas Valanciunas,32.5,SAC,Big,531,42,55.3%,47,57.4%,0,10.0%,94,84.7%,94,55%,90,50%,76,61%,23,100%
Jonas Valanciunas,32.5,WAS,Big,982,43,55.6%,42,56.7%,16,25.9%,100,89.6%,90,59%,97,44%,59,72%,23,100%
Fred VanVleet,30.7,HOU,Point,2122,27,48.4%,12,43.1%,43,34.7%,50,82.8%,52,45%,69,30%,79,20%,65,63%
Jarred Vanderbilt,25.6,LAL,Big,571,32,53.4%,44,56.8%,26,29.0%,4,55.6%,55,75%,43,69%,1,100%,23,100%
Devin Vassell,24.2,SAS,Wing,1978,49,53.6%,45,51.3%,58,37.4%,46,79.2%,72,67%,63,59%,67,52%,79,86%
Gabe Vincent,28.4,LAL,Combo,1489,72,54.6%,79,54.3%,52,36.4%,0,71.4%,5,79%,3,69%,17,55%,37,88%
Nikola Vucevic,34.0,CHI,Big,2277,66,59.3%,55,58.7%,84,40.3%,76,80.5%,25,81%,56,66%,31,83%,64,99%
Tristan Vukcevic,21.6,WAS,Big,439,78,61.0%,54,58.5%,92,43.2%,53,74.5%,11,87%,20,78%,30,84%,23,100%
Dean Wade,27.9,CLE,Forward,1228,68,56.2%,96,63.8%,57,36.4%,3,53.3%,5,92%,29,73%,61,50%,0,100%
Franz Wagner,23.2,ORL,Forward,2021,26,50.7%,48,53.7%,17,30.0%,92,87.1%,94,49%,70,57%,93,32%,95,69%
Moritz Wagner,27.5,ORL,Big,555,80,61.7%,82,65.1%,54,36.0%,47,72.4%,53,75%,39,70%,75,62%,23,100%
Jabari Walker,22.3,POR,Big,617,62,58.6%,51,57.7%,85,40.4%,39,70.2%,63,71%,73,60%,49,78%,23,100%
Jarace Walker,21.2,IND,Forward,1097,83,58.2%,56,54.5%,89,41.2%,6,62.5%,32,81%,15,81%,39,64%,73,90%
Lonnie Walker,25.9,PHI,Forward,468,42,53.2%,33,51.2%,57,36.4%,58,80.0%,62,69%,26,74%,78,40%,89,80%
Cason Wallace,21.0,OKC,Combo,1846,77,55.3%,93,56.6%,46,35.8%,35,78.1%,17,71%,17,62%,26,49%,15,99%
Keaton Wallace,25.7,ATL,Combo,476,37,49.3%,41,48.0%,36,33.8%,0,100.0%,71,52%,53,44%,77,26%,47,83%
Jordan Walsh,20.7,BOS,Wing,288,14,48.2%,84,58.8%,11,28.9%,0,42.9%,36,81%,67,57%,39,67%,0,100%
Ja'Kobe Walter,20.2,TOR,Combo,1045,30,48.4%,20,43.8%,45,35.6%,44,80.0%,7,77%,2,72%,20,51%,21,95%
Kel'el Ware,20.5,MIA,Big,1388,64,59.2%,72,62.4%,38,32.4%,25,67.7%,33,79%,30,73%,28,86%,75,97%
PJ Washington,26.2,DAL,Big,1824,26,52.0%,11,49.3%,72,37.8%,46,72.2%,82,64%,81,57%,91,45%,89,90%
Lindy Waters,27.3,GSW,Wing,580,15,48.3%,13,46.8%,21,32.3%,0,66.7%,18,86%,30,70%,39,67%,38,95%
Trendon Watford,24.0,BKN,Big,906,22,51.5%,16,51.6%,44,33.3%,62,76.2%,97,47%,94,47%,98,20%,78,97%
Peyton Watson,22.1,DEN,Forward,1625,43,53.4%,45,53.5%,47,35.3%,21,69.7%,21,85%,13,82%,21,76%,34,98%
Jaylen Wells,21.2,MEM,Wing,2009,40,52.2%,54,52.3%,39,34.7%,60,81.7%,45,77%,26,72%,57,57%,62,91%
Victor Wembanyama,20.8,SAS,Big,1522,47,56.4%,56,58.7%,52,35.9%,86,83.5%,48,76%,46,68%,59,73%,94,86%
Blake Wesley,21.6,SAS,Combo,571,26,47.8%,38,47.7%,25,32.0%,5,63.3%,15,73%,5,67%,8,63%,25,94%
Russell Westbrook,36.0,DEN,Point,2081,44,50.7%,65,51.8%,29,32.5%,0,65.8%,35,53%,29,45%,35,35%,29,86%
Coby White,24.7,CHI,Combo,2449,75,55.1%,80,54.4%,60,37.3%,92,90.2%,72,51%,68,38%,80,25%,66,76%
Derrick White,30.3,BOS,Combo,2562,90,58.0%,97,59.4%,69,38.4%,63,83.9%,24,68%,25,57%,52,37%,59,81%
Dariq Whitehead,20.3,BKN,Combo,215,98,61.4%,0,30.0%,99,47.6%,0,66.7%,1,89%,0,100%,82,25%,17,97%
Cam Whitmore,20.3,HOU,Forward,730,28,50.8%,25,50.0%,41,34.6%,31,73.1%,85,58%,77,55%,94,31%,91,77%
Aaron Wiggins,25.8,OKC,Wing,1653,85,58.6%,79,58.4%,70,38.9%,61,81.7%,65,71%,53,63%,74,46%,50,93%
Andrew Wiggins,29.7,GSW,Forward,1295,37,52.3%,19,49.1%,69,37.9%,48,77.7%,69,67%,36,69%,74,43%,77,87%
Andrew Wiggins,29.7,MIA,Wing,546,45,53.2%,57,52.7%,48,36.0%,20,73.1%,90,55%,88,46%,87,36%,78,86%
Brandon Williams,24.9,DAL,Point,417,96,59.2%,94,57.0%,96,42.9%,38,82.1%,63,42%,88,24%,31,35%,31,86%
Cody Williams,19.9,UTA,Wing,1041,1,38.7%,0,39.7%,3,25.2%,19,72.5%,55,74%,35,68%,70,48%,0,100%
Grant Williams,25.9,CHA,Big,478,40,55.0%,27,54.2%,63,37.0%,89,83.8%,4,91%,12,81%,41,80%,23,100%
Jalen Williams,23.6,OKC,Forward,2232,48,53.8%,43,53.2%,64,36.9%,55,78.7%,95,48%,87,49%,92,32%,90,78%
Jaylin Williams,22.3,OKC,Big,706,59,58.1%,21,52.5%,86,40.7%,54,75.0%,17,84%,84,55%,49,78%,76,97%
Kenrich Williams,29.9,OKC,Big,1056,61,58.5%,65,60.8%,67,37.5%,44,71.8%,45,76%,70,60%,72,65%,23,100%
Mark Williams,22.9,CHA,Big,1163,76,60.6%,68,61.1%,0,0.0%,74,80.2%,28,81%,19,78%,14,93%,0,0%
Patrick Williams,23.2,CHI,Forward,1565,17,49.2%,8,44.9%,48,35.5%,29,72.3%,50,74%,74,56%,53,58%,54,95%
Robert Williams,27.0,POR,Big,351,90,65.6%,83,65.3%,0,33.3%,0,88.2%,46,76%,25,76%,54,75%,23,100%
Ziaire Williams,23.1,BKN,Wing,1533,27,51.2%,38,50.5%,38,34.3%,67,82.8%,37,81%,52,63%,33,70%,23,98%
Vince Williams Jr.,24.2,MEM,Wing,493,18,49.4%,76,56.9%,10,28.9%,0,79.2%,58,73%,65,58%,46,64%,53,92%
Zion Williamson,24.3,NOP,Forward,852,75,57.2%,75,57.4%,0,30.0%,12,65.6%,97,46%,92,44%,65,49%,98,67%
Jalen Wilson,24.0,BKN,Forward,1979,24,50.3%,23,49.4%,34,33.4%,61,80.8%,35,79%,80,53%,20,77%,0,100%
Isaiah Wong,23.8,CHA,Combo,248,14,45.7%,11,39.4%,75,39.3%,18,73.5%,74,51%,59,43%,54,37%,55,82%
Delon Wright,32.5,MIL,Combo,358,1,35.8%,5,36.0%,5,23.8%,0,56.3%,33,63%,86,29%,100,0%,0,100%
Delon Wright,32.5,NYK,Point,202,63,53.3%,98,58.3%,20,31.8%,0,80.0%,10,67%,13,55%,38,33%,6,100%
Guerschon Yabusele,28.9,PHI,Big,1867,70,59.8%,68,61.5%,75,38.5%,48,72.5%,21,83%,28,74%,74,63%,23,100%
Trae Young,26.1,ATL,Point,2736,37,49.7%,38,47.5%,41,34.5%,75,87.5%,94,29%,54,36%,63,25%,100,29%
Ivica Zubac,27.6,LAC,Big,2622,85,62.9%,76,62.9%,0,0.0%,19,66.1%,64,70%,53,66%,53,76%,0,0%
Tristan daSilva,23.5,ORL,Forward,1528,21,50.0%,24,49.6%,35,33.5%,87,86.2%,47,76%,37,69%,66,49%,38,97%
