Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Antoine Walker,27.2,DAL,Forward,2832,65,1.2%,17,1.0%,91,3.0%,54,6.9%,83,15.7%,22,1.3%,96,36.0%
Samaki Walker,27.7,MIA,Big,402,42,1.6%,45,1.0%,35,5.7%,67,9.9%,34,14.8%,88,8.8%,77,37.0%
Ben Wallace,29.1,DET,Big,3048,95,4.6%,95,2.2%,100,2.3%,89,11.5%,96,21.6%,32,1.5%,82,39.6%
Gerald Wallace,21.3,SAC,Wing,310,99,2.3%,79,2.0%,15,5.1%,100,10.2%,71,11.8%,100,10.5%,93,26.7%
John Wallace,29.7,MIA,Wing,320,94,1.5%,1,0.7%,21,4.5%,57,3.6%,95,14.6%,0,0.0%,55,10.0%
Rasheed Wallace,29.1,POR,Forward,1674,96,2.4%,20,1.0%,76,3.5%,24,4.6%,72,14.2%,17,1.2%,63,23.5%
Rasheed Wallace,29.1,DET,Big,671,88,3.8%,83,1.7%,77,4.0%,9,5.5%,69,17.6%,37,2.2%,17,18.8%
Luke Walton,23.6,LAL,Big,618,9,0.7%,91,2.0%,60,4.7%,8,5.5%,14,12.7%,66,5.1%,14,18.2%
Charlie Ward,33.1,SAS,Point,373,60,0.3%,48,1.7%,58,3.2%,2,0.3%,95,11.2%,0,0.0%,68,3.8%
Charlie Ward,33.1,NYK,Combo,808,67,0.5%,91,2.6%,36,3.9%,4,1.2%,87,10.8%,89,2.7%,80,6.8%
Earl Watson,24.4,MEM,Point,1635,97,0.7%,79,2.5%,15,4.5%,92,3.1%,63,8.4%,84,1.6%,27,1.0%
Clarence Weatherspoon,33.1,NYK,Big,207,2,0.5%,76,1.6%,85,3.6%,30,7.7%,43,15.3%,0,0.0%,35,23.1%
Clarence Weatherspoon,33.1,HOU,Big,631,27,1.2%,81,1.7%,76,4.1%,78,10.5%,48,15.7%,63,4.8%,4,8.9%
Chris Webber,30.7,SAC,Big,832,30,1.3%,82,1.7%,83,3.8%,12,6.1%,72,17.9%,0,0.0%,25,20.8%
Bonzi Wells,27.1,MEM,Wing,1445,61,0.6%,89,2.2%,31,4.0%,75,4.1%,50,10.4%,49,1.0%,0,0.0%
Bonzi Wells,27.1,POR,Wing,402,41,0.4%,90,2.2%,41,3.6%,86,5.4%,65,11.1%,0,0.0%,60,10.5%
Jiri Welsch,23.8,BOS,Wing,2153,5,0.2%,87,2.1%,45,3.5%,41,2.9%,55,10.6%,46,0.8%,75,13.9%
David Wesley,33.0,NOP,Wing,1997,30,0.4%,63,1.6%,72,2.8%,7,1.3%,0,5.8%,68,2.2%,11,0.9%
David West,23.2,NOP,Big,885,48,1.8%,60,1.3%,43,5.3%,94,12.8%,89,20.2%,57,3.8%,67,32.8%
Jahidi White,27.7,PHX,Big,862,80,3.1%,63,1.3%,7,7.9%,89,11.8%,66,17.5%,70,5.5%,80,37.5%
Rodney White,23.3,DEN,Forward,916,61,1.1%,52,1.5%,50,4.2%,15,4.3%,22,11.4%,33,1.8%,35,16.2%
Chris Whitney,32.1,WAS,Point,177,94,0.6%,27,1.5%,100,1.2%,39,1.6%,24,7.2%,0,0.0%,0,0.0%
Chris Wilcox,21.2,LAC,Big,1326,13,0.8%,33,0.9%,40,5.5%,61,9.6%,22,13.4%,45,2.7%,43,26.6%
Mike Wilks,24.5,HOU,Combo,106,0,0.0%,31,1.4%,22,4.8%,78,3.8%,47,8.4%,0,0.0%,87,10.0%
Aaron Williams,32.1,BKN,Big,1255,61,2.1%,50,1.1%,27,6.1%,36,8.0%,45,15.4%,46,2.8%,9,15.6%
Alvin Williams,29.2,TOR,Point,1728,66,0.3%,34,1.5%,65,3.0%,21,1.1%,50,8.1%,0,0.0%,74,4.2%
Eric Williams,31.3,CLE,Wing,1370,18,0.3%,60,1.6%,36,3.9%,48,3.3%,46,10.3%,0,0.0%,77,14.1%
Eric Williams,31.3,BOS,Forward,507,2,0.1%,91,2.0%,67,3.6%,17,4.4%,59,13.7%,43,2.1%,7,7.7%
Frank Williams,23.7,NYK,Combo,667,58,0.4%,40,1.7%,40,3.6%,18,1.4%,13,6.5%,0,0.0%,47,2.5%
Jason Williams,28.0,MEM,Point,2104,27,0.1%,63,1.9%,94,1.9%,23,1.2%,15,6.1%,66,0.7%,44,2.2%
Jerome Williams,30.5,TOR,Big,397,1,0.5%,98,2.4%,92,3.2%,65,9.8%,99,24.6%,0,0.0%,98,50.0%
Jerome Williams,30.5,CHI,Forward,1204,9,0.2%,100,2.6%,72,3.5%,100,11.3%,89,16.7%,24,1.6%,87,31.3%
Mo Williams,20.9,UTA,Combo,713,13,0.1%,42,1.7%,20,5.2%,71,3.2%,36,8.0%,98,4.2%,31,1.8%
Scott Williams,35.6,PHX,Big,269,35,1.4%,99,2.6%,12,7.4%,34,8.0%,79,18.8%,100,23.1%,39,25.0%
Scott Williams,35.6,DAL,Big,248,42,1.5%,29,0.9%,3,8.3%,6,5.0%,74,18.0%,0,0.0%,44,26.7%
Shammond Williams,28.6,ORL,Combo,486,20,0.1%,73,2.1%,44,3.4%,38,1.8%,22,7.1%,0,0.0%,0,0.0%
Shammond Williams,28.6,NOP,Point,236,50,0.2%,89,2.9%,19,4.4%,0,0.0%,55,8.1%,0,0.0%,0,0.0%
Corliss Williamson,29.9,DET,Forward,1545,30,0.7%,11,0.9%,15,5.5%,46,6.4%,9,9.7%,54,3.2%,83,29.9%
Kevin Willis,41.2,SAS,Big,274,22,1.0%,100,3.0%,16,7.0%,71,10.2%,36,14.9%,60,4.2%,83,40.0%
Loren Woods,25.4,MIA,Big,473,61,2.1%,39,1.0%,59,4.7%,98,14.1%,13,12.6%,0,0.0%,80,37.8%
Qyntel Woods,22.7,POR,Wing,628,90,1.3%,46,1.4%,8,5.6%,95,7.2%,86,13.1%,71,2.4%,98,31.4%
Metta World Peace,24.0,IND,Wing,2699,86,1.1%,98,2.6%,78,2.7%,65,3.9%,63,10.8%,89,3.8%,85,16.0%
Lorenzen Wright,28.0,MEM,Big,1652,52,1.9%,58,1.2%,53,4.8%,53,9.0%,70,17.8%,61,4.2%,60,30.7%
