Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Jermaine Taylor,23.9,SAC,Wing,345,45,0.4%,13,0.9%,45,3.4%,97,6.6%,7,6.9%,0,0.0%,28,5.0%
Jeff Teague,22.4,ATL,Point,848,98,1.4%,78,2.1%,21,3.9%,33,1.4%,84,10.3%,95,1.8%,0,0.0%
Sebastian Telfair,25.4,MIN,Point,666,48,0.2%,40,1.4%,38,3.5%,48,1.6%,7,5.7%,100,7.5%,0,0.0%
Garrett Temple,24.5,CHA,Combo,120,100,1.9%,98,3.7%,4,5.3%,0,0.0%,100,15.3%,0,0.0%,0,0.0%
Jason Terry,33.1,DAL,Wing,2531,23,0.3%,77,1.7%,84,2.4%,11,1.1%,1,5.4%,0,0.0%,7,1.2%
Hasheem Thabeet,23.7,MEM,Big,342,60,2.1%,63,1.2%,5,8.3%,33,7.4%,27,14.1%,0,0.0%,80,37.9%
Kurt Thomas,38.1,CHI,Big,1152,55,2.0%,70,1.3%,29,6.0%,24,7.0%,71,19.0%,64,4.3%,68,33.8%
Tyrus Thomas,24.2,CHA,Big,840,96,4.2%,91,1.7%,42,5.3%,44,8.6%,60,17.8%,87,7.3%,82,38.5%
Jason Thompson,24.3,SAC,Big,1710,32,1.3%,15,0.7%,63,4.4%,47,8.7%,57,17.5%,32,0.9%,63,32.6%
Al Thornton,26.9,GSW,Forward,302,12,0.5%,20,0.9%,18,4.7%,43,3.6%,80,14.5%,0,0.0%,82,29.4%
Al Thornton,26.9,WAS,Wing,1050,39,0.4%,40,1.2%,20,4.1%,90,4.7%,55,10.8%,72,2.0%,81,17.9%
Marcus Thornton,23.4,NOP,Wing,689,31,0.3%,36,1.2%,72,2.8%,75,3.7%,97,15.5%,0,0.0%,0,0.0%
Marcus Thornton,23.4,SAC,Combo,1013,45,0.3%,67,1.9%,88,2.3%,84,3.6%,80,10.0%,0,0.0%,33,1.4%
Anthony Tolliver,25.4,MIN,Forward,1303,71,1.2%,12,0.8%,24,4.5%,88,6.7%,67,13.8%,51,1.2%,90,32.3%
Ronny Turiaf,27.8,NYK,Big,1125,88,3.4%,78,1.4%,34,5.8%,10,5.4%,8,12.0%,45,2.5%,31,22.9%
Hedo Turkoglu,31.6,ORL,Wing,1899,55,0.6%,50,1.3%,21,4.1%,17,1.4%,65,11.4%,60,1.3%,93,23.7%
Hedo Turkoglu,31.6,PHX,Forward,615,61,1.1%,45,1.2%,10,5.2%,37,3.4%,57,13.1%,71,2.8%,71,24.3%
Evan Turner,22.0,PHI,Wing,1720,38,0.4%,42,1.3%,46,3.4%,51,2.5%,93,14.8%,0,0.0%,83,20.0%
Ekpe Udoh,23.5,GSW,Big,983,97,4.5%,44,1.0%,33,5.9%,41,8.3%,2,9.3%,43,2.3%,12,16.2%
Beno Udrih,28.3,SAC,Combo,2715,29,0.2%,43,1.5%,76,2.7%,37,1.6%,59,9.1%,0,0.0%,45,2.8%
Ben Uzoh,22.6,BKN,Combo,382,80,0.7%,18,1.2%,67,3.0%,98,6.6%,29,8.0%,96,4.3%,0,0.0%
Anderson Varejao,28.1,CLE,Big,991,59,2.1%,69,1.3%,82,3.6%,64,9.8%,85,21.0%,94,10.0%,60,31.4%
Greivis Vasquez,23.8,MEM,Wing,804,26,0.3%,34,1.2%,18,4.1%,26,1.6%,25,8.5%,0,0.0%,9,2.3%
Charlie Villanueva,26.2,DET,Big,1617,36,1.4%,66,1.2%,53,4.8%,2,3.3%,42,15.7%,33,1.0%,53,30.3%
Sasha Vujacic,26.7,BKN,Wing,1578,13,0.2%,66,1.5%,36,3.6%,34,1.9%,55,10.8%,0,0.0%,30,5.3%
Dwyane Wade,28.8,MIA,Wing,2809,94,1.7%,82,1.8%,79,2.5%,95,5.4%,79,13.3%,45,0.5%,31,5.4%
Von Wafer,25.3,BOS,Wing,460,50,0.5%,74,1.6%,59,3.2%,13,1.2%,18,7.9%,0,0.0%,15,3.6%
Henry Walker,23.1,NYK,Wing,751,41,0.4%,36,1.2%,24,4.0%,26,1.7%,77,12.8%,91,4.9%,83,19.0%
John Wall,20.2,WAS,Point,2565,90,0.7%,67,2.0%,72,2.6%,24,1.3%,97,11.9%,83,1.1%,38,1.9%
Ben Wallace,36.1,DET,Big,1236,73,2.5%,98,2.1%,93,3.1%,77,10.9%,80,20.1%,78,6.1%,49,29.1%
Gerald Wallace,28.3,CHA,Forward,1868,82,1.4%,73,1.5%,88,2.4%,59,4.1%,94,17.0%,80,4.3%,94,35.8%
Gerald Wallace,28.3,POR,Forward,815,51,1.0%,98,2.7%,65,3.1%,76,5.5%,98,18.1%,0,0.0%,98,37.8%
Luke Walton,30.6,LAL,Forward,409,4,0.4%,22,0.9%,39,3.7%,10,1.9%,16,9.9%,88,5.0%,41,15.4%
Willie Warren,21.0,LAC,Point,112,0,0.0%,79,2.1%,5,5.0%,12,1.0%,91,11.2%,0,0.0%,0,0.0%
Hakim Warrick,28.3,PHX,Big,1338,0,0.2%,38,0.9%,98,2.5%,21,6.7%,26,14.1%,67,4.6%,44,27.3%
CJ Watson,26.5,CHI,Point,1005,86,0.6%,84,2.2%,45,3.4%,45,1.6%,28,7.5%,84,1.4%,36,1.8%
Earl Watson,31.4,UTA,Point,1494,88,0.7%,55,1.7%,19,4.0%,91,3.8%,79,9.9%,0,0.0%,24,1.2%
Martell Webster,23.9,MIN,Wing,1038,49,0.5%,32,1.1%,40,3.5%,68,3.2%,61,11.1%,93,5.1%,36,6.6%
Sonny Weems,24.3,TOR,Wing,1394,6,0.1%,26,1.1%,83,2.4%,59,2.9%,28,8.9%,54,1.0%,40,7.7%
David West,30.2,NOP,Big,2445,39,1.5%,73,1.3%,87,3.4%,28,7.2%,52,16.9%,50,2.9%,29,21.4%
Delonte West,27.3,BOS,Combo,433,92,1.0%,88,2.3%,69,2.9%,35,1.5%,4,6.0%,94,3.4%,98,11.1%
Mario West,26.4,BKN,Wing,103,0,0.0%,99,3.2%,2,5.9%,36,2.0%,75,12.7%,0,0.0%,0,0.0%
Russell Westbrook,22.0,OKC,Point,2831,79,0.6%,91,2.5%,76,2.5%,97,4.6%,78,9.3%,98,3.3%,91,5.9%
DJ White,24.2,CHA,Big,444,43,1.6%,12,0.7%,61,4.6%,39,7.9%,47,16.0%,0,0.0%,89,42.3%
DJ White,24.2,OKC,Big,152,82,3.0%,84,1.5%,26,6.2%,16,6.3%,46,15.9%,0,0.0%,65,33.3%
Chris Wilcox,28.2,DET,Big,951,20,1.0%,80,1.4%,24,6.4%,71,10.3%,84,20.7%,38,1.7%,69,34.0%
Damien Wilkins,30.8,ATL,Wing,583,62,0.7%,78,1.7%,7,5.0%,88,4.6%,45,10.4%,0,0.0%,52,11.1%
Deron Williams,26.3,BKN,Combo,455,53,0.3%,39,1.5%,31,3.6%,43,1.8%,92,11.5%,0,0.0%,76,6.7%
Deron Williams,26.3,UTA,Combo,2000,49,0.3%,41,1.5%,63,3.1%,49,1.8%,76,9.8%,0,0.0%,0,0.0%
Jason Williams,35.0,MEM,Point,116,71,0.5%,19,1.1%,100,0.7%,0,0.0%,12,6.7%,0,0.0%,0,0.0%
Jason Williams,35.0,ORL,Combo,154,0,0.0%,84,2.2%,100,1.2%,63,2.2%,98,12.9%,0,0.0%,0,0.0%
Jawad Williams,27.7,CLE,Forward,341,6,0.5%,10,0.8%,33,3.9%,8,1.7%,6,9.0%,0,0.0%,100,44.4%
Lou Williams,24.0,PHI,Point,1704,76,0.5%,21,1.2%,53,3.0%,67,2.0%,17,7.0%,79,1.0%,31,1.6%
Marvin Williams,24.4,ATL,Forward,1827,22,0.7%,18,0.9%,82,2.5%,61,4.2%,55,13.1%,0,0.0%,92,33.3%
Mo Williams,27.9,CLE,Point,1062,74,0.5%,36,1.4%,29,3.7%,29,1.4%,57,8.6%,91,1.6%,67,3.8%
Mo Williams,27.9,LAC,Point,722,0,0.0%,22,1.3%,40,3.4%,14,1.1%,21,7.1%,0,0.0%,0,0.0%
Reggie Williams,24.1,GSW,Wing,1549,7,0.1%,11,0.8%,52,3.3%,55,2.8%,50,10.6%,84,3.1%,27,5.0%
Shawne Williams,24.7,NYK,Big,1305,58,2.1%,76,1.3%,43,5.3%,6,4.4%,24,13.6%,80,6.3%,28,21.0%
Shelden Williams,27.0,DEN,Big,675,41,1.5%,62,1.2%,48,5.1%,75,10.8%,75,19.5%,89,8.1%,75,36.8%
Shelden Williams,27.0,NYK,Big,182,16,0.9%,43,1.0%,11,7.4%,56,9.2%,40,15.6%,0,0.0%,55,30.8%
Terrence Williams,23.3,BKN,Wing,191,0,0.0%,17,0.9%,8,4.8%,24,1.6%,98,17.3%,0,0.0%,88,21.1%
Metta World Peace,31.0,LAL,Wing,2405,72,0.8%,97,2.3%,62,3.0%,89,4.6%,8,6.9%,0,0.0%,45,8.9%
Brandan Wright,23.1,BKN,Big,155,60,2.1%,83,1.5%,78,3.9%,66,9.9%,62,18.1%,0,0.0%,33,23.5%
Brandan Wright,23.1,GSW,Big,163,79,2.9%,6,0.5%,69,4.3%,19,6.5%,6,11.8%,87,7.7%,55,30.8%
Dorell Wright,24.9,GSW,Forward,3131,55,1.0%,80,1.7%,94,2.3%,22,2.9%,25,10.8%,0,0.0%,49,19.1%
Julian Wright,23.5,TOR,Forward,690,78,1.3%,96,2.3%,84,2.5%,86,6.6%,2,8.6%,82,4.4%,45,16.7%
Jianlian Yi,23.0,WAS,Big,1061,45,1.6%,50,1.0%,68,4.3%,20,6.7%,31,14.7%,93,9.6%,45,28.0%
Nick Young,25.4,WAS,Wing,1983,43,0.4%,20,1.0%,69,2.8%,15,1.3%,16,7.8%,52,0.8%,40,7.1%
Sam Young,25.4,MEM,Wing,1528,74,0.8%,89,1.9%,50,3.3%,58,2.8%,37,9.7%,73,2.1%,45,8.9%
Thaddeus Young,22.4,PHI,Big,2101,10,0.7%,96,1.9%,88,3.3%,40,8.0%,17,13.1%,31,0.9%,23,19.7%
