bet_id,date,game_id,player,market,side,line,entry_odds_dec,entry_time,close_line,close_odds_dec,close_time,direction,clv_line,clv_price,clv_novig,clv_pct,beat_closing,result,won,profit,predicted_pra,player_sigma,ev_entry,stake
2025-10-24_sam_hauser_12.5_OVER,2025-10-24,Boston Celtics @ New York Knicks,Sam Hauser,PRA,OVER,12.5,1.8928571428571428,2025-10-24T22:11:25.954427,,,,1,,,,,,21.0,1.0,4.776708207003382,16.807550644567222,8.30969116502303,0.3210293178061824,5.349913191843788
2025-10-24_khris_middleton_23.5_UNDER,2025-10-24,Washington Wizards @ Dallas Mavericks,Khris Middleton,PRA,UNDER,23.5,1.8130081300813008,2025-10-24T22:11:25.955381,,,,-1,,,,,,15.0,1.0,5.054319234186716,16.807550644567222,11.206818235275202,0.3140778149823179,6.216812658049661
2025-10-24_domantas_sabonis_37.5_UNDER,2025-10-24,Utah Jazz @ Sacramento Kings,Domantas Sabonis,PRA,UNDER,37.5,1.925925925925926,2025-10-24T22:11:25.956195,,,,-1,,,,,,25.0,1.0,4.150700820698825,32.1725888324873,11.26762060779283,0.3131436749787805,4.48275688635473
2025-10-24_keyonte_george_26.5_UNDER,2025-10-24,Utah Jazz @ Sacramento Kings,Keyonte George,PRA,UNDER,26.5,1.9345794392523368,2025-10-24T22:11:25.957197,,,,-1,,,,,,30.0,0.0,-4.48275688635473,21.66304347826087,10.518743510025471,0.3100682985320789,4.48275688635473
2025-10-24_jrue_holiday_22.5_UNDER,2025-10-24,Golden State Warriors @ Portland Trail Blazers,Jrue Holiday,PRA,UNDER,22.5,1.8064516129032255,2025-10-24T22:11:25.958019,,,,-1,,,,,,28.0,0.0,-5.106062554150872,18.352941176470587,7.0223529412924455,0.3053228022272293,5.106062554150872
2025-10-24_demar_derozan_31.5_UNDER,2025-10-24,Utah Jazz @ Sacramento Kings,DeMar DeRozan,PRA,UNDER,31.5,1.9090909090909092,2025-10-24T22:11:25.959829,,,,-1,,,,,,16.0,1.0,4.075233533049755,25.361563517915304,13.294213781870658,0.2941062856473222,4.48275688635473
2025-10-24_andrew_wiggins_25.5_UNDER,2025-10-24,Miami Heat @ Memphis Grizzlies,Andrew Wiggins,PRA,UNDER,25.5,1.9433962264150944,2025-10-24T22:11:25.960798,,,,-1,,,,,,20.0,1.0,5.043502520454188,21.07281553398058,11.17692065621181,0.2709511556842447,5.34611267168144
2025-10-24_trae_young_36.5_UNDER,2025-10-24,Atlanta Hawks @ Orlando Magic,Trae Young,PRA,UNDER,36.5,1.9090909090909092,2025-10-24T22:11:25.961632,,,,-1,,,,,,32.0,1.0,6.228590951160538,32.1725888324873,10.54674794478519,0.258491536863729,6.851450046276591
2025-10-24_kyle_filipowski_18.5_OVER,2025-10-24,Utah Jazz @ Sacramento Kings,Kyle Filipowski,PRA,OVER,18.5,1.9615384615384617,2025-10-24T22:11:25.962699,,,,1,,,,,,20.0,1.0,4.310343159956472,22.418803418803417,10.864467169690254,0.257027987169551,4.48275688635473
2025-10-24_michael_porter_jr_25.5_UNDER,2025-10-24,Cleveland Cavaliers @ Brooklyn Nets,Michael Porter Jr,PRA,UNDER,25.5,1.8849557522123896,2025-10-24T22:11:25.963589,,,,-1,,,,,,42.0,0.0,-5.0,21.966666666666665,8.285309446005241,0.2537081754904735,5.0
2025-10-24_ja_morant_36.5_UNDER,2025-10-24,Miami Heat @ Memphis Grizzlies,Ja Morant,PRA,UNDER,36.5,1.8547008547008548,2025-10-24T22:11:25.964643,,,,-1,,,,,,20.0,1.0,4.569327069813197,32.59358288770054,8.700543176146242,0.2487309812117311,5.34611267168144
