Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Rodney White,24.3,GSW,Forward,130,20,42.7%,85,65%,2,10%,0,15%,0,13%,0,33%,0,44%,0,42%
Rodney White,24.3,DEN,Forward,470,37,45.3%,50,59%,98,52%,37,36%,70,39%,0,50%,79,39%,72,39%
Chris Wilcox,22.2,LAC,Big,981,70,50.9%,75,64%,51,37%,24,29%,37,35%,0,0%,0,0%,0,0%
Damien Wilkins,24.8,OKC,Forward,489,63,49.7%,100,71%,89,46%,7,24%,41,35%,0,20%,32,31%,22,28%
Mike Wilks,25.5,SAS,Point,154,4,35.9%,2,40%,80,44%,13,31%,28,36%,0,100%,0,0%,0,17%
Aaron Williams,33.1,TOR,Big,161,12,41.7%,7,45%,90,50%,29,31%,62,40%,0,0%,0,0%,0,0%
Aaron Williams,33.1,BKN,Big,147,75,51.9%,92,69%,4,14%,93,50%,12,27%,0,0%,0,0%,0,0%
Eric Williams,32.3,TOR,Wing,584,5,41.6%,2,38%,69,40%,48,38%,62,39%,0,50%,5,25%,32,34%
Eric Williams,32.3,BKN,Forward,734,85,51.9%,11,46%,100,52%,96,47%,100,50%,100,56%,43,33%,100,44%
Jason Williams,29.0,MEM,Point,1939,83,51.1%,89,62%,89,50%,63,41%,72,42%,16,29%,43,35%,34,34%
Jerome Williams,31.5,NYK,Forward,1163,74,51.1%,48,59%,67,37%,46,37%,57,37%,0,0%,0,0%,0,0%
Mo Williams,21.9,MIL,Point,2232,46,46.8%,22,46%,87,48%,81,45%,85,46%,59,38%,40,35%,48,36%
Scott Williams,36.6,CLE,Big,144,2,31.6%,4,43%,9,22%,19,27%,7,25%,0,0%,0,0%,0,0%
Corliss Williamson,30.9,SAC,Forward,454,48,47.5%,83,65%,61,36%,22,33%,37,35%,0,0%,0,0%,0,0%
Corliss Williamson,30.9,PHI,Big,1052,43,46.2%,39,56%,54,38%,32,32%,41,36%,0,0%,0,0%,0,0%
Kevin Willis,42.2,ATL,Big,341,10,40.2%,29,54%,13,27%,13,20%,6,24%,0,0%,0,0%,0,0%
Loren Woods,26.4,TOR,Big,698,21,43.6%,14,50%,14,27%,75,42%,31,34%,0,0%,0,0%,0,0%
Metta World Peace,25.0,IND,Forward,289,89,52.5%,54,60%,63,36%,85,44%,80,42%,0,38%,0,44%,88,41%
Lorenzen Wright,29.0,MEM,Big,2274,47,47.1%,41,57%,55,39%,61,40%,55,39%,0,0%,0,0%,0,0%
