Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Rodney White,24.3,GSW,Forward,130,20,42.7%,59,36%,57,18%,41,24%,35,42%,48,5%,72,16%,65,22%
Rodney White,24.3,DEN,Forward,470,37,45.3%,9,14%,43,15%,96,54%,93,69%,11,1%,67,16%,50,17%
Chris Wilcox,22.2,LAC,Big,981,70,50.9%,68,55%,83,36%,23,10%,41,45%,0,0%,0,0%,0,0%
Damien Wilkins,24.8,OKC,Forward,489,63,49.7%,43,33%,52,17%,11,16%,22,32%,70,10%,83,25%,83,34%
Mike Wilks,25.5,SAS,Point,154,4,35.9%,83,33%,87,20%,54,35%,63,54%,24,2%,24,11%,20,13%
Aaron Williams,33.1,TOR,Big,161,12,41.7%,22,31%,76,33%,74,36%,89,69%,0,0%,0,0%,0,0%
Aaron Williams,33.1,BKN,Big,147,75,51.9%,76,59%,61,26%,34,15%,31,41%,0,0%,0,0%,0,0%
Eric Williams,32.3,TOR,Wing,584,5,41.6%,59,28%,98,29%,15,20%,59,50%,44,8%,46,14%,44,22%
Eric Williams,32.3,BKN,Forward,734,85,51.9%,46,33%,96,29%,13,16%,54,46%,72,10%,54,11%,59,21%
Jason Williams,29.0,MEM,Point,1939,83,51.1%,43,21%,4,4%,22,25%,7,29%,65,7%,93,43%,91,50%
Jerome Williams,31.5,NYK,Forward,1163,74,51.1%,98,67%,33,13%,22,18%,17,31%,15,1%,13,0%,11,2%
Mo Williams,21.9,MIL,Point,2232,46,46.8%,69,29%,59,14%,76,45%,72,58%,35,3%,22,10%,19,13%
Scott Williams,36.6,CLE,Big,144,2,31.6%,37,37%,56,24%,79,39%,75,63%,0,0%,0,0%,0,0%
Corliss Williamson,30.9,SAC,Forward,454,48,47.5%,74,42%,98,38%,30,20%,85,58%,0,0%,0,0%,0,0%
Corliss Williamson,30.9,PHI,Big,1052,43,46.2%,61,50%,87,38%,28,12%,48,50%,73,0%,0,0%,55,0%
Kevin Willis,42.2,ATL,Big,341,10,40.2%,66,53%,70,30%,38,17%,44,47%,0,0%,0,0%,0,0%
Loren Woods,26.4,TOR,Big,698,21,43.6%,83,63%,40,20%,36,16%,22,36%,0,0%,70,1%,63,1%
Metta World Peace,25.0,IND,Forward,289,89,52.5%,80,44%,22,9%,70,33%,37,42%,54,7%,37,8%,39,14%
Lorenzen Wright,29.0,MEM,Big,2274,47,47.1%,53,46%,67,28%,53,26%,56,54%,0,0%,53,0%,49,0%
