Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Dwyane Wade,27.8,MIA,Wing,2786,59,50.3%,77,50.9%,18,31.0%,41,76.1%,99,28%,93,31%,94,23%,100,27%
Henry Walker,22.1,NYK,Wing,713,100,62.3%,98,61.3%,93,42.2%,51,78.7%,11,80%,8,78%,80,33%,25,98%
Ben Wallace,35.1,DET,Big,1972,69,54.1%,72,54.5%,0,0.0%,4,41.7%,71,59%,55,59%,62,64%,0,0%
Gerald Wallace,27.3,CHA,Forward,3105,80,51.3%,80,50.3%,83,38.0%,74,77.6%,73,62%,67,55%,44,65%,67,98%
Rasheed Wallace,35.1,BOS,Big,1745,23,47.2%,52,50.8%,16,28.3%,73,76.0%,49,66%,40,62%,92,47%,89,99%
Luke Walton,29.6,LAL,Wing,253,3,38.8%,2,33.3%,0,42.9%,0,50.0%,82,50%,95,29%,55,47%,70,83%
Hakim Warrick,27.3,CHI,Forward,496,42,48.7%,60,48.7%,0,0.0%,69,76.9%,80,59%,18,74%,91,38%,0,0%
Hakim Warrick,27.3,MIL,Forward,1002,29,47.9%,53,48.2%,0,16.7%,37,72.1%,69,62%,38,63%,53,61%,9,100%
CJ Watson,25.5,GSW,Combo,1741,74,52.3%,94,53.1%,30,32.8%,36,77.1%,26,54%,21,51%,26,41%,19,93%
Earl Watson,30.4,IND,Combo,2307,47,48.1%,79,50.1%,22,29.8%,5,71.5%,57,42%,70,29%,62,25%,36,90%
Martell Webster,22.9,POR,Forward,1965,62,50.2%,20,43.7%,80,37.5%,80,80.3%,9,83%,20,70%,31,68%,69,97%
Sonny Weems,23.3,TOR,Wing,1288,80,53.0%,90,53.4%,0,22.2%,26,73.2%,46,66%,28,62%,22,69%,98,50%
David West,29.2,NOP,Big,2946,53,50.9%,57,51.1%,6,25.9%,98,86.5%,77,57%,82,51%,66,61%,65,100%
Delonte West,26.3,CLE,Combo,1462,34,47.4%,57,47.2%,26,32.4%,46,80.9%,70,39%,32,41%,55,25%,57,79%
Mario West,25.4,ATL,Wing,127,96,58.8%,96,58.8%,0,0.0%,0,75.0%,59,60%,33,60%,0,0%,0,0%
Russell Westbrook,21.0,OKC,Point,2794,12,42.9%,31,43.8%,7,22.0%,44,78.0%,96,20%,73,20%,73,14%,71,73%
Chris Wilcox,27.2,DET,Big,409,72,54.7%,74,54.7%,0,0.0%,13,56.1%,58,64%,30,65%,69,60%,0,0%
Damien Wilkins,29.8,MIN,Wing,1558,24,46.4%,46,46.6%,14,30.2%,59,79.8%,70,56%,70,47%,37,59%,77,81%
Deron Williams,25.3,UTA,Point,2796,67,51.6%,78,50.2%,57,37.3%,51,80.3%,31,47%,27,38%,10,53%,90,53%
Jason Williams,34.0,ORL,Point,1627,94,55.4%,82,51.5%,74,39.3%,20,72.2%,57,36%,78,17%,86,9%,82,66%
Jawad Williams,26.7,CLE,Wing,696,37,48.2%,42,46.1%,35,33.7%,19,71.1%,28,71%,14,71%,48,54%,63,87%
Lou Williams,23.0,PHI,Combo,1889,81,53.0%,91,52.6%,52,35.8%,56,82.1%,47,45%,49,33%,38,34%,40,88%
Marcus Williams,23.9,MEM,Point,791,10,42.8%,14,41.1%,30,31.7%,5,65.3%,49,38%,45,28%,49,24%,43,85%
Marvin Williams,23.4,ATL,Forward,2452,40,48.7%,64,49.2%,20,30.7%,86,82.2%,67,63%,60,57%,58,59%,71,97%
Mo Williams,26.9,CLE,Point,2336,80,53.8%,41,45.3%,91,43.4%,93,89.6%,33,46%,57,25%,41,27%,65,75%
Reggie Williams,23.1,GSW,Wing,771,93,56.9%,94,56.6%,76,38.4%,76,83.9%,80,51%,68,48%,88,29%,59,88%
Sean Williams,23.1,BKN,Big,197,4,38.5%,5,39.5%,0,0.0%,0,40.0%,89,53%,96,33%,21,83%,0,0%
Shelden Williams,26.0,BOS,Big,508,65,53.1%,67,53.6%,0,0.0%,67,74.6%,11,77%,11,73%,12,92%,0,0%
Terrence Williams,22.3,BKN,Forward,1681,9,42.5%,16,41.9%,17,30.3%,23,69.6%,96,39%,98,34%,93,30%,91,93%
Metta World Peace,30.0,LAL,Wing,2603,41,48.6%,37,45.3%,47,35.7%,14,68.3%,44,66%,50,55%,40,58%,63,86%
Antoine Wright,25.7,TOR,Wing,1364,34,48.0%,37,45.2%,40,34.4%,13,68.0%,67,57%,82,39%,79,34%,44,93%
Dorell Wright,23.9,MIA,Wing,1409,85,54.6%,81,51.7%,83,39.5%,96,89.1%,36,70%,29,61%,54,48%,23,98%
Julian Wright,22.5,NOP,Forward,812,51,50.0%,73,50.0%,0,33.3%,3,59.5%,62,63%,29,66%,69,53%,9,100%
Jianlian Yi,22.0,BKN,Big,1641,8,41.4%,7,40.5%,53,35.0%,83,79.1%,36,69%,58,58%,39,74%,97,86%
Nick Young,24.4,WAS,Combo,1366,38,47.6%,21,42.1%,83,40.3%,38,78.4%,11,65%,17,55%,13,50%,9,97%
Sam Young,24.4,MEM,Wing,1240,21,45.6%,49,47.4%,1,20.0%,42,76.1%,93,40%,75,43%,86,31%,82,80%
Thaddeus Young,21.4,PHI,Forward,2132,60,50.2%,69,49.4%,66,36.1%,20,69.1%,87,55%,71,53%,89,41%,82,94%
