Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Marreese Speights,26.2,GSW,Big,859,50,1.7%,5,0.5%,23,5.9%,72,10.5%,63,18.4%,43,3.0%,20,18.1%
Tiago Splitter,28.8,SAS,Big,1266,30,1.3%,41,1.0%,75,3.5%,65,10.0%,52,17.3%,64,4.7%,54,28.0%
Lance Stephenson,23.2,IND,Wing,2731,7,0.1%,13,0.9%,68,2.7%,82,3.9%,99,16.6%,0,0.0%,37,6.4%
Greg Stiemsma,28.1,NOP,Big,1000,85,3.1%,84,1.6%,10,7.0%,35,7.4%,34,15.7%,77,6.1%,49,26.7%
Julyan Stone,24.9,TOR,Combo,104,0,0.0%,40,1.4%,5,5.4%,54,1.9%,98,14.7%,0,0.0%,0,0.0%
Amar'e Stoudemire,31.0,NYK,Big,1456,37,1.4%,23,0.8%,54,4.5%,42,8.1%,33,15.7%,74,5.6%,19,17.9%
Rodney Stuckey,27.5,DET,Wing,1926,25,0.3%,38,1.2%,81,2.5%,35,1.9%,9,7.2%,77,2.0%,14,2.8%
Jared Sullinger,21.7,BOS,Big,2001,34,1.3%,21,0.7%,49,4.8%,87,11.7%,61,18.4%,68,5.0%,31,22.3%
Jeff Taylor,24.4,CHA,Wing,618,48,0.5%,18,0.9%,13,4.3%,59,2.5%,14,8.0%,0,0.0%,29,4.5%
Tyshawn Taylor,23.6,BKN,Combo,213,37,0.2%,96,2.4%,7,5.3%,0,0.5%,0,4.4%,0,0.0%,0,0.0%
Jeff Teague,25.4,ATL,Point,2526,68,0.4%,49,1.6%,73,2.6%,31,1.4%,22,7.3%,0,0.0%,37,1.5%
Marquis Teague,20.7,BKN,Point,127,0,0.0%,59,1.8%,10,4.7%,0,0.0%,85,10.6%,0,0.0%,0,0.0%
Marquis Teague,20.7,CHI,Point,213,100,1.0%,0,0.4%,27,3.9%,3,0.5%,19,7.1%,0,0.0%,0,0.0%
Mirza Teletovic,28.1,BKN,Forward,1227,57,0.9%,25,1.0%,14,4.8%,61,4.4%,66,15.3%,64,3.4%,82,28.8%
Garrett Temple,27.5,WAS,Combo,586,100,1.1%,100,2.6%,11,5.2%,91,3.9%,60,8.8%,0,0.0%,42,3.0%
Jason Terry,36.1,BKN,Combo,518,0,0.0%,19,1.1%,39,3.8%,4,0.8%,26,7.4%,0,0.0%,0,0.0%
Hasheem Thabeet,26.7,OKC,Big,162,75,2.7%,55,1.2%,1,10.7%,18,5.9%,18,14.1%,0,0.0%,16,16.7%
Isaiah Thomas,24.7,SAC,Point,2480,29,0.2%,51,1.6%,54,3.0%,56,2.0%,14,6.9%,56,0.6%,53,3.2%
Hollis Thompson,22.6,PHI,Wing,1630,33,0.4%,41,1.2%,39,3.4%,84,4.1%,47,9.9%,89,3.1%,80,16.3%
Jason Thompson,27.3,SAC,Big,1993,41,1.5%,17,0.7%,47,4.9%,46,8.4%,65,18.7%,0,0.0%,27,20.9%
Klay Thompson,23.7,GSW,Wing,2858,66,0.7%,35,1.1%,42,3.4%,15,1.3%,10,7.3%,87,2.9%,13,2.3%
Tristan Thompson,22.6,CLE,Big,2578,12,0.7%,18,0.7%,95,2.8%,71,10.4%,67,18.8%,36,2.6%,63,30.3%
Marcus Thornton,26.4,BKN,Wing,578,16,0.2%,91,2.1%,66,2.7%,76,3.7%,57,10.4%,0,0.0%,16,2.9%
Marcus Thornton,26.4,SAC,Wing,1107,37,0.4%,45,1.2%,62,2.8%,74,3.5%,13,7.8%,0,0.0%,30,4.7%
Jamaal Tinsley,35.7,UTA,Point,110,0,0.0%,12,0.8%,20,4.2%,58,2.0%,68,9.9%,0,0.0%,0,0.0%
Anthony Tolliver,28.4,CHA,Forward,1209,32,0.7%,2,0.6%,77,2.8%,16,2.2%,7,9.6%,82,5.7%,50,20.7%
PJ Tucker,28.5,PHX,Wing,2485,52,0.5%,80,1.9%,48,3.3%,96,6.7%,92,13.7%,92,3.4%,97,30.0%
Ronny Turiaf,30.8,MIN,Big,579,97,4.3%,12,0.6%,53,4.6%,49,8.7%,59,18.2%,87,7.3%,77,35.7%
Hedo Turkoglu,34.6,LAC,Big,370,36,1.4%,96,2.2%,22,6.0%,2,3.2%,46,16.8%,0,0.0%,80,36.0%
Evan Turner,25.0,IND,Wing,568,15,0.2%,16,0.9%,25,3.8%,57,2.4%,85,12.6%,0,0.0%,85,20.0%
Evan Turner,25.0,PHI,Wing,1881,6,0.1%,43,1.2%,56,3.1%,62,2.6%,90,13.3%,0,0.0%,88,20.5%
Jeremy Tyler,22.4,NYK,Big,287,92,3.6%,15,0.7%,5,8.0%,73,10.5%,64,18.4%,53,4.2%,66,31.3%
Ekpe Udoh,26.5,MIL,Big,777,81,2.9%,32,0.9%,44,5.0%,39,7.8%,2,10.6%,71,5.4%,4,8.7%
Beno Udrih,31.3,NYK,Point,543,58,0.3%,58,1.8%,32,3.5%,41,1.7%,56,8.9%,0,0.0%,88,9.1%
Jonas Valanciunas,21.5,TOR,Big,2278,47,1.7%,4,0.5%,58,4.3%,77,10.8%,77,20.6%,52,4.0%,94,48.0%
Anderson Varejao,31.1,CLE,Big,1791,27,1.2%,88,1.7%,67,3.9%,68,10.2%,93,24.3%,94,9.4%,95,49.4%
Jarvis Varnado,25.7,PHI,Big,307,99,4.7%,73,1.5%,6,7.7%,15,5.6%,12,13.0%,75,5.7%,16,16.7%
Greivis Vasquez,26.8,SAC,Combo,461,18,0.1%,4,0.6%,42,3.7%,19,1.1%,11,6.8%,0,0.0%,0,0.0%
Greivis Vasquez,26.8,TOR,Point,1310,31,0.2%,15,0.9%,46,3.2%,24,1.3%,80,10.4%,0,0.0%,32,1.2%
Jan Vesely,23.5,DEN,Big,282,80,2.9%,100,3.6%,9,7.1%,41,8.1%,30,15.4%,85,7.1%,85,39.1%
Jan Vesely,23.5,WAS,Big,453,63,2.3%,98,2.5%,20,6.0%,80,11.0%,22,14.6%,85,7.1%,6,12.5%
Charlie Villanueva,29.2,DET,Big,168,29,1.3%,42,1.0%,68,3.9%,1,3.0%,41,16.6%,0,0.0%,2,7.7%
Nikola Vucevic,23.0,ORL,Big,1807,35,1.4%,77,1.5%,72,3.6%,73,10.5%,92,24.1%,65,4.8%,89,41.5%
Dwyane Wade,31.8,MIA,Wing,1759,79,0.9%,86,2.1%,76,2.6%,87,4.3%,60,10.7%,76,2.0%,54,9.1%
Dion Waiters,21.9,CLE,Wing,2032,48,0.5%,48,1.3%,59,3.0%,17,1.4%,16,8.1%,80,2.2%,25,3.9%
Kemba Walker,23.5,CHA,Point,2603,88,0.7%,44,1.5%,86,2.2%,36,1.5%,71,10.1%,59,0.7%,86,8.0%
John Wall,23.2,WAS,Point,2972,90,0.7%,81,2.2%,58,2.9%,27,1.4%,88,10.7%,0,0.0%,41,2.0%
Gerald Wallace,31.3,BOS,Wing,1408,58,0.5%,96,2.3%,91,2.1%,65,2.7%,86,12.7%,0,0.0%,92,22.1%
CJ Watson,29.5,IND,Point,1139,69,0.4%,80,2.2%,83,2.3%,34,1.5%,8,6.1%,86,2.8%,85,7.5%
Earl Watson,34.4,POR,Combo,104,70,0.5%,0,0.0%,0,10.3%,88,3.2%,14,6.9%,0,0.0%,0,0.0%
Martell Webster,26.9,WAS,Wing,2107,39,0.4%,11,0.9%,53,3.1%,30,1.8%,43,9.6%,82,2.6%,31,4.8%
David West,33.2,IND,Big,2469,43,1.6%,51,1.1%,94,2.8%,13,5.1%,31,15.5%,75,5.7%,43,25.4%
Russell Westbrook,25.0,OKC,Point,1408,46,0.3%,90,2.7%,78,2.5%,100,4.2%,97,13.9%,88,3.1%,93,10.8%
Deron Williams,29.3,BKN,Point,2034,66,0.4%,71,2.1%,47,3.1%,7,0.8%,39,8.4%,0,0.0%,0,0.0%
Derrick Williams,22.4,MIN,Forward,118,66,1.3%,5,0.7%,86,2.5%,9,1.5%,55,13.7%,0,0.0%,100,40.0%
Derrick Williams,22.4,SAC,Forward,1592,18,0.5%,30,1.1%,93,2.4%,55,4.2%,48,12.7%,30,1.4%,66,24.6%
Elliot Williams,24.4,PHI,Wing,1056,10,0.1%,60,1.3%,7,4.6%,66,2.7%,11,7.4%,60,1.1%,91,21.3%
Lou Williams,27.0,ATL,Wing,1423,9,0.1%,61,1.4%,96,1.9%,2,0.7%,20,8.2%,72,1.6%,20,3.5%
Marvin Williams,27.4,UTA,Big,1667,16,0.9%,75,1.5%,68,3.9%,14,5.2%,29,15.3%,26,1.4%,65,30.7%
Mo Williams,30.9,POR,Combo,1809,42,0.3%,37,1.3%,19,4.5%,68,2.3%,4,5.8%,0,0.0%,61,4.7%
Shawne Williams,27.7,LAL,Big,746,56,2.0%,42,1.0%,37,5.2%,2,3.3%,49,17.1%,41,2.9%,51,27.1%
Jeff Withey,23.7,NOP,Big,634,95,4.1%,35,0.9%,51,4.7%,44,8.3%,20,14.4%,0,0.0%,30,21.7%
Nate Wolters,22.5,MIL,Point,1237,85,0.6%,27,1.2%,88,2.2%,81,2.7%,64,9.6%,0,0.0%,63,4.5%
Metta World Peace,34.0,NYK,Forward,337,70,1.3%,95,2.6%,9,4.9%,70,4.9%,30,11.1%,98,11.8%,95,36.4%
Brandan Wright,26.1,DAL,Big,1064,79,2.8%,67,1.4%,67,3.9%,76,10.8%,13,13.2%,47,3.5%,42,24.4%
Chris Wright,25.1,MIL,Wing,118,100,2.1%,94,2.3%,2,5.7%,100,11.4%,25,8.7%,0,0.0%,0,0.0%
Dorell Wright,27.9,POR,Forward,969,41,0.8%,18,1.0%,80,2.8%,25,3.1%,75,16.1%,0,0.0%,11,11.9%
Tony Wroten,20.6,PHI,Combo,1701,68,0.5%,77,1.9%,67,3.1%,89,3.8%,70,9.6%,81,1.5%,26,1.5%
Nick Young,28.4,LAL,Wing,1796,30,0.3%,30,1.1%,34,3.6%,28,1.7%,11,7.4%,0,0.0%,38,6.5%
Thaddeus Young,25.4,PHI,Big,2709,11,0.7%,98,2.6%,89,3.0%,17,5.8%,4,11.0%,35,2.4%,21,18.5%
Cody Zeller,21.1,CHA,Big,1355,39,1.4%,60,1.3%,46,4.9%,50,8.9%,38,16.2%,25,1.1%,25,20.0%
Tyler Zeller,23.8,CLE,Big,971,54,2.0%,20,0.7%,36,5.2%,61,9.7%,43,16.6%,80,6.4%,15,16.1%
