Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Naz Reid,23.2,MIN,Big,1229,65,60.3%,79,65.0%,52,34.9%,37,68.6%,50,74%,44,69%,84,55%,18,100%
Jared Rhoden,23.2,DET,Big,178,4,44.9%,11,50.0%,12,26.3%,0,100.0%,52,73%,54,67%,90,50%,18,100%
Nick Richards,24.9,CHA,Big,1183,75,62.1%,61,61.8%,0,100.0%,59,74.4%,79,65%,61,65%,68,64%,18,100%
Josh Richardson,29.1,SAS,Combo,980,58,53.6%,60,52.1%,48,36.1%,93,89.3%,33,61%,69,35%,25,43%,35,89%
Josh Richardson,29.1,NOP,Combo,509,60,53.6%,19,45.6%,79,39.5%,0,76.2%,9,78%,34,50%,17,50%,2,100%
Austin Rivers,30.3,MIN,Wing,1011,57,54.6%,76,55.8%,45,35.8%,30,76.9%,75,62%,92,36%,79,33%,62,91%
Duncan Robinson,28.5,MIA,Wing,658,28,50.9%,69,54.8%,28,33.3%,96,90.6%,0,98%,1,91%,2,92%,0,100%
Mitchell Robinson,24.6,NYK,Big,1588,93,67.1%,90,67.1%,0,0.0%,4,48.4%,92,57%,84,57%,30,83%,0,0%
Orlando Robinson,22.3,MIA,Big,407,24,53.5%,32,57.5%,0,0.0%,63,75.9%,91,59%,87,54%,52,73%,0,0%
Jeremiah Robinson-Earl,22.0,OKC,Big,785,18,51.5%,19,53.0%,34,33.0%,85,81.6%,12,87%,20,77%,1,100%,18,100%
Isaiah Roby,24.7,SAS,Big,372,15,50.4%,14,50.7%,35,33.3%,0,39.1%,62,71%,78,59%,85,54%,18,100%
David Roddy,21.6,MEM,Forward,1147,29,50.8%,51,53.4%,23,32.3%,0,57.4%,48,75%,64,58%,36,67%,45,98%
Derrick Rose,34.1,NYK,Point,332,15,45.7%,17,44.7%,16,31.6%,0,91.7%,35,47%,96,10%,4,55%,37,78%
Terrence Ross,31.7,PHX,Wing,379,41,52.8%,71,55.2%,36,34.0%,0,85.7%,17,84%,33,67%,20,71%,0,100%
Terrence Ross,31.7,ORL,Wing,939,50,53.5%,27,48.9%,62,38.1%,0,75.0%,42,74%,39,64%,42,58%,57,92%
Terry Rozier,28.6,CHA,Combo,2221,24,48.7%,35,48.2%,23,32.9%,47,80.9%,75,44%,65,37%,58,29%,88,65%
Ricky Rubio,32.0,CLE,Combo,556,1,40.7%,8,42.1%,5,25.6%,41,80.0%,44,57%,20,58%,58,29%,15,95%
D'Angelo Russell,26.7,LAL,Point,525,98,58.8%,85,55.5%,88,41.4%,11,73.5%,24,52%,35,36%,35,28%,35,78%
D'Angelo Russell,26.7,MIN,Point,1777,91,56.9%,80,54.6%,81,39.2%,63,85.6%,37,46%,11,46%,57,21%,61,65%
Matt Ryan,25.5,MIN,Forward,140,45,53.1%,87,60.0%,40,34.2%,0,85.7%,3,95%,19,75%,0,100%,0,100%
Matt Ryan,25.5,LAL,Forward,108,31,51.3%,0,18.2%,95,42.9%,0,66.7%,8,93%,0,0%,70,50%,0,100%
Domantas Sabonis,26.5,SAC,Big,2728,81,63.2%,74,63.8%,74,37.8%,57,74.2%,88,60%,82,57%,74,60%,18,100%
Luka Samanic,22.8,UTA,Forward,159,48,53.6%,98,69.2%,7,26.7%,0,69.2%,23,85%,5,87%,86,33%,0,100%
Dario Saric,28.6,PHX,Big,465,8,48.4%,2,42.2%,76,38.1%,88,82.4%,25,81%,48,68%,58,69%,18,100%
Dario Saric,28.6,OKC,Big,267,68,60.8%,59,61.5%,88,40.0%,89,83.3%,15,84%,16,79%,70,63%,18,100%
Admiral Schofield,25.6,ORL,Forward,407,33,51.4%,95,65.1%,9,28.1%,0,88.2%,53,74%,81,50%,0,100%,64,94%
Dennis Schroder,29.1,LAL,Point,1974,22,47.1%,24,46.0%,26,32.7%,60,85.6%,48,43%,52,29%,46,23%,13,90%
Alperen Sengun,20.3,HOU,Big,2166,46,57.0%,31,57.1%,53,35.2%,46,71.5%,95,52%,94,50%,89,51%,18,100%
Collin Sexton,23.8,UTA,Combo,1140,79,55.7%,79,54.6%,70,38.8%,49,81.4%,83,41%,57,40%,72,24%,74,72%
Landry Shamet,25.6,PHX,Combo,771,27,49.1%,4,37.5%,55,37.0%,84,87.2%,6,81%,4,78%,33,38%,29,90%
Day'Ron Sharpe,21.0,BKN,Big,450,27,53.9%,25,55.2%,0,16.7%,9,56.8%,84,63%,70,62%,60,67%,18,100%
Shaedon Sharpe,19.4,POR,Wing,1680,65,55.4%,72,55.3%,52,37.0%,11,71.3%,56,67%,47,61%,58,46%,65,89%
Pascal Siakam,28.6,TOR,Forward,2651,35,51.8%,36,52.3%,30,33.0%,55,77.4%,98,40%,89,46%,99,21%,84,86%
Ben Simmons,26.3,BKN,Point,1104,89,56.9%,89,56.9%,0,0.0%,0,44.6%,11,62%,7,66%,2,55%,0,0%
Anfernee Simons,23.4,POR,Combo,2167,72,54.8%,66,52.9%,63,37.7%,91,89.3%,64,47%,70,34%,73,24%,84,69%
Jericho Sims,24.0,NYK,Big,754,98,76.5%,99,76.5%,0,0.0%,0,75.0%,62,71%,47,69%,1,100%,0,0%
Marcus Smart,28.7,BOS,Point,1954,46,51.3%,65,52.1%,35,33.8%,17,74.6%,22,54%,54,28%,39,27%,24,85%
Ish Smith,34.3,DEN,Point,300,2,40.8%,7,40.6%,0,28.6%,0,50.0%,67,32%,83,18%,28,32%,2,100%
Jalen Smith,22.6,IND,Big,1265,25,53.5%,47,59.5%,18,29.0%,65,75.9%,34,79%,36,72%,47,76%,18,100%
Dennis Smith Jr.,24.9,CHA,Combo,1357,3,44.4%,33,47.9%,2,23.1%,16,74.0%,57,50%,44,48%,46,31%,11,96%
Jabari Smith Jr.,19.5,HOU,Big,2436,6,47.5%,9,48.8%,27,30.5%,74,78.1%,56,72%,78,59%,57,70%,94,88%
Jeremy Sochan,19.5,SAS,Forward,1436,15,48.8%,29,51.7%,4,25.8%,13,69.9%,71,65%,55,61%,58,57%,0,100%
Lamar Stevens,25.3,CLE,Forward,1055,32,51.3%,39,52.5%,27,32.6%,14,70.2%,21,85%,8,82%,22,78%,0,100%
Isaiah Stewart,21.4,DET,Big,1403,20,51.9%,22,54.3%,33,32.7%,56,74.0%,30,80%,52,67%,51,74%,18,100%
Max Strus,26.6,MIA,Wing,2238,50,53.8%,77,56.1%,42,35.2%,80,87.4%,10,86%,18,76%,39,59%,40,95%
Jalen Suggs,21.4,ORL,Combo,1236,30,49.8%,43,49.4%,24,33.0%,10,72.3%,70,45%,73,33%,62,28%,78,71%
Edmond Sumner,26.8,BKN,Combo,673,47,51.8%,55,51.2%,45,35.4%,94,90.3%,16,71%,11,69%,15,52%,33,90%
Jae'Sean Tate,27.0,HOU,Forward,676,30,50.9%,44,52.7%,10,28.9%,30,72.5%,94,41%,95,37%,91,31%,73,92%
Jayson Tatum,24.7,BOS,Forward,2730,56,54.5%,68,55.9%,43,35.1%,82,85.3%,88,56%,73,55%,74,46%,98,65%
Terry Taylor,23.1,IND,Big,174,10,49.1%,25,55.6%,9,23.5%,0,71.4%,74,67%,86,56%,1,100%,18,100%
Dalen Terry,20.3,CHI,Forward,146,3,43.8%,87,60.0%,0,11.1%,0,85.7%,99,35%,100,23%,80,40%,0,100%
Daniel Theis,30.6,IND,Big,108,16,51.2%,33,57.6%,0,20.0%,0,41.7%,1,95%,1,92%,1,100%,18,100%
Cameron Thomas,21.1,BKN,Wing,841,25,49.9%,17,46.2%,63,38.3%,78,86.6%,98,36%,84,42%,88,28%,100,46%
Klay Thompson,32.7,GSW,Wing,2277,69,55.7%,21,47.1%,85,41.2%,82,87.9%,22,82%,7,80%,22,70%,67,89%
JT Thor,20.2,CHA,Forward,910,12,46.7%,13,48.1%,17,30.3%,20,70.7%,36,81%,50,63%,30,73%,0,100%
Matisse Thybulle,25.7,POR,Wing,608,71,55.8%,49,51.9%,68,38.8%,0,62.5%,7,88%,10,79%,24,67%,31,97%
Matisse Thybulle,25.7,PHI,Wing,575,34,51.3%,68,54.7%,24,32.2%,0,75.0%,11,85%,4,83%,50,50%,0,100%
Xavier Tillman,23.8,MEM,Big,1103,72,61.2%,66,62.4%,0,20.0%,8,56.3%,59,71%,56,66%,34,81%,18,100%
Obi Toppin,24.7,NYK,Big,1016,39,56.1%,48,59.5%,56,35.6%,84,80.9%,7,91%,5,86%,19,90%,84,96%
Juan Toscano-Anderson,29.6,UTA,Forward,326,1,42.5%,13,48.1%,1,19.0%,0,88.9%,80,62%,63,58%,64,54%,0,100%
Juan Toscano-Anderson,29.6,LAL,Forward,343,69,56.9%,93,64.3%,2,23.5%,0,76.9%,16,87%,7,83%,0,100%,0,100%
Karl-Anthony Towns,27.0,MIN,Big,957,42,56.5%,33,57.6%,63,36.6%,98,87.4%,63,70%,50,67%,88,51%,82,97%
Gary Trent Jr.,23.8,TOR,Combo,2099,51,52.3%,40,49.1%,60,37.4%,64,83.7%,20,66%,17,62%,24,45%,43,86%
PJ Tucker,37.5,PHI,Big,1919,32,55.1%,8,48.2%,85,39.6%,0,82.6%,11,88%,78,59%,21,89%,75,98%
Myles Turner,26.6,IND,Big,1825,71,61.2%,75,63.8%,70,37.3%,76,78.3%,22,82%,21,77%,46,77%,81,97%
Jonas Valanciunas,30.5,NOP,Big,1966,45,56.9%,36,57.6%,47,34.9%,89,82.6%,86,62%,89,52%,64,66%,18,100%
Fred VanVleet,28.7,TOR,Point,2532,33,49.3%,22,45.5%,42,34.9%,91,89.8%,57,38%,91,14%,54,22%,70,60%
Jarred Vanderbilt,23.6,LAL,Big,624,41,56.4%,52,59.8%,25,30.3%,78,78.4%,57,72%,48,68%,80,57%,18,100%
Jarred Vanderbilt,23.6,UTA,Big,1249,56,58.3%,55,60.7%,35,33.3%,24,65.7%,58,72%,61,65%,36,81%,18,100%
Devin Vassell,22.2,SAS,Wing,1179,46,53.2%,23,48.0%,72,39.6%,39,78.0%,72,62%,46,61%,77,36%,72,88%
Gabe Vincent,26.4,MIA,Combo,1742,38,50.7%,54,51.2%,26,33.5%,87,87.8%,37,59%,22,56%,31,39%,72,73%
Noah Vonleh,27.2,BOS,Big,120,23,52.8%,11,50.0%,0,50.0%,0,100.0%,100,22%,100,13%,0,0%,18,100%
Nikola Vucevic,32.0,CHI,Big,2743,50,57.3%,48,59.5%,49,34.9%,91,83.5%,35,79%,64,64%,33,82%,18,100%
Dean Wade,25.9,CLE,Forward,850,52,54.0%,61,55.1%,51,35.7%,0,65.2%,10,93%,11,80%,0,100%,0,100%
Franz Wagner,21.2,ORL,Wing,2608,58,54.7%,66,54.4%,50,36.5%,64,84.0%,84,54%,68,50%,74,39%,83,80%
Moritz Wagner,25.5,ORL,Big,1091,34,55.6%,68,62.7%,25,30.2%,93,84.4%,17,83%,12,80%,73,62%,76,98%
Ishmail Wainright,28.1,PHX,Forward,815,24,50.0%,20,50.0%,31,33.3%,83,85.7%,26,84%,91,44%,24,75%,47,98%
Jabari Walker,20.3,POR,Big,489,2,42.2%,6,47.1%,3,19.0%,63,75.8%,41,77%,41,71%,25,87%,95,88%
Kemba Walker,32.5,DAL,Combo,122,18,48.0%,96,60.7%,1,21.7%,0,81.3%,100,18%,99,13%,80,22%,100,20%
Lonnie Walker,23.9,LAL,Wing,1266,47,53.3%,51,52.3%,47,36.3%,72,85.6%,48,72%,37,66%,62,44%,43,94%
John Wall,32.2,LAC,Point,753,17,45.9%,26,46.0%,12,30.2%,9,68.1%,65,33%,89,16%,78,13%,9,94%
TJ Warren,29.2,PHX,Big,178,7,47.8%,5,46.9%,35,33.3%,0,50.0%,55,72%,99,33%,47,76%,18,100%
TJ Warren,29.2,BKN,Forward,468,58,55.0%,71,56.3%,39,34.0%,63,81.8%,59,72%,27,72%,42,65%,66,94%
Duane Washington,22.6,PHX,Point,349,13,45.0%,4,37.0%,60,37.5%,0,68.4%,61,36%,93,13%,70,16%,63,64%
PJ Washington,24.2,CHA,Big,2376,21,52.1%,17,51.9%,50,34.9%,50,72.7%,27,80%,30,75%,52,73%,92,92%
TyTy Washington Jr.,21.0,HOU,Combo,387,2,40.9%,13,44.3%,4,24.6%,0,57.1%,46,56%,49,43%,20,46%,60,76%
Yuta Watanabe,28.1,BKN,Forward,872,99,63.5%,78,56.8%,100,46.0%,45,75.7%,14,88%,24,74%,24,75%,0,100%
Lindy Waters,25.3,OKC,Forward,489,88,59.1%,99,75.0%,67,38.2%,0,76.5%,18,87%,81,50%,24,75%,72,93%
Trendon Watford,22.0,POR,Big,1113,67,60.8%,55,60.5%,94,41.4%,42,71.3%,61,71%,68,63%,56,70%,18,100%
Peyton Watson,20.1,DEN,Forward,143,8,45.9%,15,48.3%,0,25.0%,0,61.1%,45,75%,19,75%,70,50%,0,100%
Blake Wesley,19.6,SAS,Combo,608,0,38.1%,0,30.8%,82,40.4%,0,60.0%,55,50%,66,35%,82,21%,18,95%
Russell Westbrook,34.0,LAL,Combo,1487,11,45.9%,25,46.7%,8,29.4%,3,65.4%,99,29%,94,21%,89,19%,89,65%
Russell Westbrook,34.0,LAC,Point,633,70,53.6%,70,53.7%,49,35.6%,3,64.9%,59,38%,46,32%,41,24%,50,73%
Coby White,22.7,CHI,Combo,1674,81,55.8%,70,53.6%,67,38.1%,79,86.6%,24,65%,55,42%,88,19%,10,96%
Derrick White,28.3,BOS,Combo,2289,80,55.7%,75,54.3%,65,38.0%,86,87.5%,18,67%,39,50%,16,51%,31,90%
Aaron Wiggins,23.8,OKC,Forward,1245,67,56.5%,73,56.3%,68,38.6%,70,82.5%,40,78%,26,73%,43,65%,50,98%
Andrew Wiggins,27.7,GSW,Forward,1188,64,55.7%,45,52.8%,76,39.7%,3,62.0%,51,74%,50,63%,48,63%,58,96%
Grant Williams,23.9,BOS,Big,1990,51,57.5%,21,53.9%,87,39.9%,80,79.1%,35,79%,70,62%,78,58%,87,95%
Jalen Williams,21.5,OKC,Wing,2259,81,57.6%,81,57.9%,58,37.6%,50,81.2%,88,51%,79,47%,86,31%,63,90%
Jaylin Williams,20.3,OKC,Big,874,27,53.8%,4,46.5%,91,41.1%,46,71.7%,8,90%,19,78%,17,92%,86,95%
Jeenathan Williams,23.7,POR,Wing,119,97,63.5%,97,65.5%,0,37.5%,0,66.7%,46,73%,29,68%,0,0%,0,100%
Kenrich Williams,27.9,OKC,Big,1198,61,59.5%,59,61.4%,73,37.6%,2,43.6%,45,75%,42,70%,82,56%,18,100%
Mark Williams,20.9,CHA,Big,802,84,64.3%,76,64.3%,0,0.0%,30,67.4%,65,70%,50,67%,34,81%,0,0%
Patrick Williams,21.2,CHI,Big,2267,31,54.8%,10,49.6%,95,41.5%,97,86.2%,43,76%,72,62%,67,64%,73,98%
Robert Williams,25.0,BOS,Big,820,98,74.6%,98,75.0%,0,0.0%,15,61.5%,70,68%,42,71%,90,50%,0,0%
Ziaire Williams,21.1,MEM,Wing,496,35,51.5%,92,63.1%,7,26.5%,0,73.7%,19,83%,7,80%,11,78%,61,91%
Zion Williamson,22.3,NOP,Big,955,73,61.8%,63,61.9%,80,38.9%,44,71.4%,98,47%,95,49%,98,24%,96,86%
Justise Winslow,26.6,POR,Forward,764,5,44.9%,7,44.1%,20,31.8%,25,71.4%,74,64%,74,54%,46,63%,0,100%
James Wiseman,21.6,GSW,Big,223,82,63.6%,69,63.3%,0,50.0%,49,72.2%,20,82%,25,76%,15,94%,18,100%
James Wiseman,21.6,DET,Big,603,28,54.1%,29,56.4%,1,16.7%,41,71.2%,69,68%,66,63%,48,75%,18,100%
Christian Wood,27.1,DAL,Big,1715,57,58.8%,46,59.4%,75,38.0%,71,76.9%,61,71%,40,71%,93,45%,79,97%
Delon Wright,30.5,WAS,Combo,1217,70,54.8%,83,55.9%,40,35.1%,77,86.0%,74,44%,63,39%,99,8%,49,85%
McKinley Wright,24.0,DAL,Combo,303,54,52.9%,52,50.8%,76,39.1%,0,75.0%,73,44%,80,31%,47,31%,36,89%
Thaddeus Young,34.4,TOR,Big,781,38,56.0%,64,62.0%,2,18.2%,0,72.7%,92,58%,88,53%,79,58%,18,100%
Trae Young,24.1,ATL,Point,2540,26,48.8%,33,47.7%,30,33.7%,86,88.3%,96,21%,78,19%,67,17%,96,32%
Cody Zeller,30.1,MIA,Big,216,76,62.7%,78,64.9%,0,0.0%,34,68.6%,16,84%,18,79%,1,100%,0,0%
Ivica Zubac,25.6,LAC,Big,2168,83,63.7%,73,63.7%,0,0.0%,39,69.7%,53,73%,41,71%,34,81%,0,0%
