bet_num,date,bet_size,bet_result,profit,bankroll
200,2024-10-28,24.234913159754917,WIN,24.234913159754917,1806.2138219652636
203,2024-10-28,10.0,LOSS,-10.0,1796.2138219652636
210,2024-10-28,15.936009028475867,WIN,15.323085604303719,1811.5369075695673
216,2024-10-28,13.930718819209947,WIN,13.267351256390427,1824.8042588259577
222,2024-10-28,35.088379033996254,LOSS,-35.088379033996254,1789.7158797919615
224,2024-10-28,10.0,WIN,9.09090909090909,1798.8067888828705
229,2024-10-28,10.0,WIN,8.695652173913043,1807.5024410567835
230,2024-10-28,10.0,WIN,8.47457627118644,1815.9770173279699
233,2024-10-28,32.95299833751293,WIN,34.27111827101345,1850.2481355989833
235,2024-10-28,92.51240677994917,WIN,152.64547118691613,2002.8936067858995
237,2024-10-28,100.14468033929498,LOSS,-100.14468033929498,1902.7489264466044
246,2024-10-28,10.0,WIN,9.09090909090909,1911.8398355375134
249,2024-10-28,10.0,LOSS,-10.0,1901.8398355375134
251,2024-10-28,36.569663123335594,WIN,38.39814627950238,1940.2379818170157
254,2024-10-28,14.920430080172823,WIN,14.209933409688404,1954.447915226704
255,2024-10-28,10.0,WIN,8.849557522123895,1963.2974727488279
261,2024-10-28,10.0,LOSS,-10.0,1953.2974727488279
262,2024-10-28,69.7374839173106,LOSS,-69.7374839173106,1883.5599888315173
265,2024-10-29,10.0,LOSS,-10.0,1873.5599888315173
268,2024-10-29,14.407676314114342,LOSS,-14.407676314114342,1859.152312517403
269,2024-10-29,10.0,WIN,7.8125,1866.964812517403
272,2024-10-29,10.0,LOSS,-10.0,1856.964812517403
281,2024-10-29,10.0,WIN,9.09090909090909,1866.055721608312
290,2024-10-30,10.0,LOSS,-10.0,1856.055721608312
294,2024-10-30,92.80278608041561,LOSS,-92.80278608041561,1763.2529355278964
300,2024-10-30,10.0,WIN,7.874015748031496,1771.126951275928
302,2024-10-30,69.88202777128085,LOSS,-69.88202777128085,1701.244923504647
304,2024-10-30,10.0,WIN,9.09090909090909,1710.335832595556
306,2024-10-30,10.0,LOSS,-10.0,1700.335832595556
308,2024-10-30,17.095176460915713,WIN,16.597258699918168,1716.9330912954742
314,2024-10-30,51.34221988867021,WIN,59.55697507085744,1776.4900663663316
315,2024-10-30,17.86083112724709,WIN,17.340612744900085,1793.8306791112316
330,2024-10-30,88.15360639430955,LOSS,-88.15360639430955,1705.677072716922
335,2024-10-30,17.14887728909593,WIN,16.649395426306725,1722.3264681432288
339,2024-10-30,10.0,LOSS,-10.0,1712.3264681432288
340,2024-10-30,10.0,WIN,9.174311926605505,1721.5007800698343
353,2024-10-30,86.07503900349172,LOSS,-86.07503900349172,1635.4257410663427
361,2024-10-30,10.0,WIN,9.00900900900901,1644.4347500753518
367,2024-11-01,10.0,WIN,8.771929824561402,1653.206679899913
378,2024-11-01,10.0,WIN,9.09090909090909,1662.297588990822
382,2024-11-01,22.607247210275183,LOSS,-22.607247210275183,1639.690341780547
384,2024-11-01,10.0,LOSS,-10.0,1629.690341780547
391,2024-11-01,10.0,LOSS,-10.0,1619.690341780547
400,2024-11-01,16.28436669626161,WIN,15.81006475365205,1635.500406534199
401,2024-11-01,10.0,LOSS,-10.0,1625.500406534199
407,2024-11-01,14.42143960677146,WIN,13.866768852664865,1639.367175386864
409,2024-11-01,10.0,LOSS,-10.0,1629.367175386864
412,2024-11-01,10.0,WIN,9.09090909090909,1638.458084477773
415,2024-11-01,81.92290422388865,LOSS,-81.92290422388865,1556.5351802538842
424,2024-11-01,10.0,WIN,8.771929824561402,1565.3071100784455
426,2024-11-01,78.26535550392228,WIN,125.22456880627566,1690.531678884721
430,2024-11-01,10.0,WIN,8.771929824561402,1699.3036087092823
436,2024-11-01,69.46230289754709,LOSS,-69.46230289754709,1629.8413058117353
437,2024-11-01,16.386424488631178,LOSS,-16.386424488631178,1613.454881323104
439,2024-11-01,21.942986385994217,WIN,21.942986385994217,1635.3978677090981
440,2024-11-01,10.0,LOSS,-10.0,1625.3978677090981
445,2024-11-01,10.0,WIN,8.333333333333336,1633.7312010424314
446,2024-11-01,10.0,WIN,9.09090909090909,1642.8221101333404
450,2024-11-02,20.40056496363583,WIN,20.19857917191666,1663.020689305257
451,2024-11-02,10.0,LOSS,-10.0,1653.020689305257
452,2024-11-02,10.0,LOSS,-10.0,1643.020689305257
457,2024-11-02,12.634829100757404,LOSS,-12.634829100757404,1630.3858602044997
458,2024-11-02,12.53766726497258,LOSS,-12.53766726497258,1617.8481929395273
463,2024-11-02,10.0,WIN,9.174311926605505,1627.0225048661327
467,2024-11-02,12.511803062420539,LOSS,-12.511803062420539,1614.5107018037122
470,2024-11-02,12.415587296870525,WIN,11.824368854162406,1626.3350706578747
472,2024-11-02,10.584188639841459,WIN,9.985083622491942,1636.3201542803665
473,2024-11-02,22.253954098212986,WIN,22.253954098212986,1658.5741083785795
478,2024-11-02,10.0,WIN,8.771929824561402,1667.3460382031408
480,2024-11-03,59.52832026150629,LOSS,-59.52832026150629,1607.8177179416346
485,2024-11-03,10.0,WIN,8.928571428571429,1616.746289370206
488,2024-11-03,39.36042329939468,LOSS,-39.36042329939468,1577.3858660708113
491,2024-11-03,33.649915681245226,WIN,36.005409778932396,1613.3912758497436
495,2024-11-09,10.0,WIN,8.695652173913043,1622.0869280236566
499,2024-11-09,10.0,WIN,8.928571428571429,1631.015499452228
500,2024-11-09,81.5507749726114,LOSS,-81.5507749726114,1549.4647244796165
501,2024-11-09,10.0,LOSS,-10.0,1539.4647244796165
502,2024-11-09,11.83848373124823,WIN,11.2747464107126,1550.7394708903291
515,2024-11-10,11.92518653114661,WIN,11.357320505853915,1562.096791396183
520,2024-11-10,41.027356442598354,LOSS,-41.027356442598354,1521.0694349535847
521,2024-11-10,10.0,WIN,9.09090909090909,1530.1603440444937
523,2024-11-10,20.810180679005118,WIN,20.810180679005118,1550.9705247234988
524,2024-11-10,10.0,LOSS,-10.0,1540.9705247234988
525,2024-11-10,11.850063335123684,LOSS,-11.850063335123684,1529.1204613883751
526,2024-11-10,10.0,WIN,9.00900900900901,1538.1294703973842
527,2024-11-10,10.0,WIN,9.09090909090909,1547.2203794882932
529,2024-11-10,10.0,LOSS,-10.0,1537.2203794882932
534,2024-11-10,10.0,LOSS,-10.0,1527.2203794882932
535,2024-11-10,10.0,WIN,9.345794392523363,1536.5661738808167
540,2024-11-10,13.632415094670648,WIN,13.108091437183315,1549.674265318
541,2024-11-10,11.916995100295397,WIN,11.349519143138474,1561.0237844611383
542,2024-11-10,10.0,LOSS,-10.0,1551.0237844611383
547,2024-11-10,11.927372902506132,LOSS,-11.927372902506132,1539.0964115586323
549,2024-11-10,40.423267895007825,WIN,45.27406004240877,1584.3704716010411
550,2024-11-10,10.0,WIN,9.09090909090909,1593.4613806919501
553,2024-11-16,21.671074777410524,LOSS,-21.671074777410524,1571.7903059145397
554,2024-11-16,13.944923594073838,LOSS,-13.944923594073838,1557.845382320466
557,2024-11-16,10.0,WIN,8.196721311475411,1566.0421036319412
558,2024-11-16,15.74498730991553,WIN,15.286395446519933,1581.3284990784612
561,2024-11-16,79.06642495392306,LOSS,-79.06642495392306,1502.262074124538
564,2024-11-16,75.11310370622691,LOSS,-75.11310370622691,1427.1489704183111
569,2024-11-17,71.35744852091555,WIN,124.87553491160222,1552.0245053299134
571,2024-11-17,10.0,WIN,8.47457627118644,1560.4990816010998
579,2024-11-17,13.844747851965,WIN,13.312257549966347,1573.811339151066
583,2024-11-17,10.0,LOSS,-10.0,1563.811339151066
588,2024-11-17,10.0,WIN,9.174311926605505,1572.9856510776715
589,2024-11-17,30.246266947864925,WIN,31.758580295258174,1604.7442313729296
596,2024-11-17,10.0,LOSS,-10.0,1594.7442313729296
598,2024-11-17,10.0,LOSS,-10.0,1584.7442313729296
604,2024-11-17,10.0,LOSS,-10.0,1574.7442313729296
605,2024-11-17,10.0,LOSS,-10.0,1564.7442313729296
608,2024-11-17,10.0,WIN,8.771929824561402,1573.5161611974909
613,2024-11-17,78.67580805987456,WIN,121.94750249280557,1695.4636636902965
614,2024-11-17,10.0,WIN,8.47457627118644,1703.9382399614829
615,2024-11-17,63.454660056165636,LOSS,-63.454660056165636,1640.4835799053171
616,2024-11-17,20.371525095264236,LOSS,-20.371525095264236,1620.112054810053
626,2024-11-17,20.118551496631248,LOSS,-20.118551496631248,1599.9935033134218
628,2024-11-17,12.30395004048019,WIN,11.718047657600183,1611.711550971022
631,2024-11-17,74.37698435654968,WIN,102.64023841203856,1714.3517893830606
635,2024-11-17,10.0,LOSS,-10.0,1704.3517893830606
639,2024-11-17,10.0,WIN,8.403361344537815,1712.7551507275984
655,2024-11-24,10.0,LOSS,-10.0,1702.7551507275984
657,2024-11-24,10.0,LOSS,-10.0,1692.7551507275984
663,2024-11-24,10.0,WIN,9.09090909090909,1701.8460598185075
664,2024-11-24,13.087196200004298,LOSS,-13.087196200004298,1688.7588636185033
673,2024-11-24,12.986555661226266,LOSS,-12.986555661226266,1675.772307957277
682,2024-11-24,59.8291586436064,WIN,73.58986513163588,1749.3621730889129
684,2024-11-24,10.0,LOSS,-10.0,1739.3621730889129
691,2024-11-24,11.319769022462657,WIN,10.679027379681752,1750.0412004685945
696,2024-11-24,10.0,LOSS,-10.0,1740.0412004685945
699,2024-11-24,87.00206002342973,WIN,156.60370804217354,1896.6449085107681
701,2024-11-24,94.83224542553842,LOSS,-94.83224542553842,1801.8126630852298
707,2024-11-29,10.0,WIN,8.333333333333336,1810.145996418563
708,2024-11-29,10.0,WIN,8.547008547008547,1818.6930049655716
711,2024-11-29,18.28513947192385,WIN,17.752562594100823,1836.4455675596723
712,2024-11-29,91.82227837798362,WIN,146.9156454047738,1983.3612129644462
713,2024-11-29,12.907714773972629,WIN,12.17708940940814,1995.5383023738543
719,2024-11-29,15.345689545254912,WIN,14.614942424052298,2010.1532447979066
721,2024-11-29,10.0,LOSS,-10.0,2000.1532447979066
725,2024-11-29,10.0,LOSS,-10.0,1990.1532447979066
728,2024-11-29,10.0,LOSS,-10.0,1980.1532447979066
732,2024-11-29,22.24900185854927,LOSS,-22.24900185854927,1957.9042429393573
734,2024-11-29,10.0,WIN,8.47457627118644,1966.3788192105437
735,2024-11-29,10.0,LOSS,-10.0,1956.3788192105437
736,2024-11-29,10.0,WIN,9.00900900900901,1965.3878282195528
739,2024-11-29,10.0,LOSS,-10.0,1955.3878282195528
744,2024-11-29,10.0,LOSS,-10.0,1945.3878282195528
749,2024-11-30,26.45727446378592,WIN,26.45727446378592,1971.8451026833388
751,2024-11-30,15.163488839634848,LOSS,-15.163488839634848,1956.681613843704
760,2024-12-01,10.0,WIN,8.620689655172413,1965.3023034988764
764,2024-12-01,98.26511517494383,LOSS,-98.26511517494383,1867.0371883239327
769,2024-12-01,10.0,LOSS,-10.0,1857.0371883239327
775,2024-12-01,10.0,WIN,9.09090909090909,1866.1280974148417
778,2024-12-01,14.350525069120106,LOSS,-14.350525069120106,1851.7775723457216
785,2024-12-01,10.0,WIN,8.403361344537815,1860.1809336902595
788,2024-12-01,10.0,WIN,8.333333333333336,1868.5142670235928
803,2024-12-01,14.368874713411403,WIN,13.684642584201336,1882.1989096077941
813,2024-12-01,42.07760229034312,WIN,45.44381047357057,1927.6427200813646
814,2024-12-01,10.0,LOSS,-10.0,1917.6427200813646
815,2024-12-01,14.746672517425667,WIN,14.044450016595874,1931.6871700979605
821,2024-12-01,10.0,WIN,8.130081300813007,1939.8172513987736
826,2024-12-07,10.0,WIN,8.547008547008547,1948.3642599457821
830,2024-12-07,10.0,LOSS,-10.0,1938.3642599457821
833,2024-12-07,10.0,LOSS,-10.0,1928.3642599457821
834,2024-12-07,10.0,WIN,9.25925925925926,1937.6235192050415
836,2024-12-07,10.0,WIN,9.00900900900901,1946.6325282140506
839,2024-12-08,64.82286318952792,LOSS,-64.82286318952792,1881.8096650245227
846,2024-12-08,12.246817299979607,WIN,11.553601226395855,1893.3632662509185
847,2024-12-08,10.0,WIN,8.849557522123895,1902.2128237730424
848,2024-12-08,87.78298657185684,LOSS,-87.78298657185684,1814.4298372011856
851,2024-12-08,13.95296544807709,LOSS,-13.95296544807709,1800.4768717531085
855,2024-12-08,10.0,LOSS,-10.0,1790.4768717531085
856,2024-12-08,10.0,LOSS,-10.0,1780.4768717531085
862,2024-12-08,10.0,WIN,8.333333333333336,1788.8102050864418
866,2024-12-08,24.32781878917561,LOSS,-24.32781878917561,1764.4823862972662
868,2024-12-08,88.22411931486332,LOSS,-88.22411931486332,1676.2582669824028
872,2024-12-08,10.0,WIN,9.09090909090909,1685.3491760733118
880,2024-12-08,12.960335164003745,LOSS,-12.960335164003745,1672.388840909308
882,2024-12-08,10.0,LOSS,-10.0,1662.388840909308
885,2024-12-08,10.0,WIN,8.333333333333336,1670.7221742426414
887,2024-12-08,22.721821569699923,WIN,22.721821569699923,1693.4439958123412
891,2024-12-08,37.857881328604776,WIN,40.88651183489316,1734.3305076472343
892,2024-12-08,86.71652538236172,LOSS,-86.71652538236172,1647.6139822648727
901,2024-12-08,12.670151523616848,WIN,12.06681097487319,1659.6807932397458
902,2024-12-08,18.648173392841777,WIN,18.282522934158603,1677.9633161739043
905,2024-12-08,22.8203010999651,WIN,22.8203010999651,1700.7836172738694
907,2024-12-08,85.03918086369347,LOSS,-85.03918086369347,1615.744436410176
911,2024-12-08,10.0,WIN,8.333333333333336,1624.0777697435092
916,2024-12-14,39.53891152157383,LOSS,-39.53891152157383,1584.5388582219352
919,2024-12-14,79.22694291109677,LOSS,-79.22694291109677,1505.3119153108385
921,2024-12-14,75.26559576554193,LOSS,-75.26559576554193,1430.0463195452965
926,2024-12-14,10.99705619730331,LOSS,-10.99705619730331,1419.0492633479932
929,2024-12-15,59.96128160037706,WIN,79.14889171249773,1498.198155060491
934,2024-12-15,10.0,LOSS,-10.0,1488.198155060491
937,2024-12-15,20.239494908822678,WIN,20.239494908822678,1508.4376499693137
946,2024-12-15,10.0,WIN,9.174311926605505,1517.6119618959192
948,2024-12-15,10.0,LOSS,-10.0,1507.6119618959192
950,2024-12-15,10.0,WIN,9.433962264150944,1517.0459241600702
953,2024-12-15,20.631824568576956,LOSS,-20.631824568576956,1496.4140995914931
954,2024-12-15,15.044947357292864,WIN,14.60674500708045,1511.0208445985736
955,2024-12-15,10.0,WIN,9.433962264150944,1520.4548068627246
956,2024-12-15,20.678185373333054,WIN,20.678185373333054,1541.1329922360576
957,2024-12-15,11.851312710295261,LOSS,-11.851312710295261,1529.2816795257622
958,2024-12-15,13.567787060752604,WIN,13.045949096877504,1542.3276286226396
965,2024-12-21,11.860499464108077,WIN,11.295713775341026,1553.6233423979807
968,2024-12-21,11.94736350304045,LOSS,-11.94736350304045,1541.6759788949403
971,2024-12-21,10.0,WIN,9.174311926605505,1550.8502908215457
972,2024-12-21,10.09293369266663,LOSS,-10.09293369266663,1540.7573571288792
973,2024-12-22,10.0,LOSS,-10.0,1530.7573571288792
974,2024-12-22,15.390234468573745,WIN,14.941975212207518,1545.6993323410868
975,2024-12-22,10.0,WIN,8.849557522123895,1554.5488898632107
976,2024-12-22,17.46691132650303,WIN,17.124422869120618,1571.6733127323312
977,2024-12-22,45.605859518154666,LOSS,-45.605859518154666,1526.0674532141766
979,2024-12-22,10.0,WIN,9.433962264150944,1535.5014154783275
983,2024-12-22,20.882819250505257,LOSS,-20.882819250505257,1514.6185962278223
986,2024-12-22,10.0,WIN,9.09090909090909,1523.7095053187313
1001,2024-12-25,10.0,WIN,7.7519379844961245,1531.4614433032275
1003,2024-12-25,10.0,LOSS,-10.0,1521.4614433032275
1004,2024-12-25,17.09514077695506,WIN,16.759941938191233,1538.2213852414188
1007,2024-12-25,27.91280190603467,LOSS,-27.91280190603467,1510.3085833353841
1013,2024-12-25,10.0,LOSS,-10.0,1500.3085833353841
1016,2024-12-25,20.404196733361225,WIN,20.404196733361225,1520.7127800687454
1020,2024-12-25,10.0,WIN,9.25925925925926,1529.9720393280047
1022,2024-12-25,11.765484982432335,LOSS,-11.765484982432335,1518.2065543455724
1024,2024-12-25,11.675008402917431,LOSS,-11.675008402917431,1506.531545942655
1025,2024-12-25,10.0,WIN,8.547008547008547,1515.0785544896635
1026,2024-12-25,10.0,WIN,9.09090909090909,1524.1694635805725
1028,2024-12-25,15.32399978683907,WIN,14.877669695960261,1539.0471332765328
1032,2024-12-25,13.654426166429442,LOSS,-13.654426166429442,1525.3927071101034
1033,2024-12-25,11.730269917676674,LOSS,-11.730269917676674,1513.6624371924268
1034,2024-12-25,11.64006414200974,LOSS,-11.64006414200974,1502.022373050417
1035,2024-12-25,10.0,WIN,9.174311926605505,1511.1966849770224
1037,2024-12-25,10.0,WIN,8.333333333333336,1519.5300183103557
1038,2024-12-25,11.685185840806614,LOSS,-11.685185840806614,1507.8448324695491
1039,2024-12-25,10.0,LOSS,-10.0,1497.8448324695491
1048,2024-12-28,10.0,WIN,9.174311926605505,1507.0191443961546
1049,2024-12-28,10.0,WIN,8.333333333333336,1515.3524777294879
1054,2024-12-28,10.0,WIN,6.993006993006993,1522.3454847224948
1059,2024-12-28,11.706836777515964,LOSS,-11.706836777515964,1510.6386479449789
1063,2024-12-28,13.402386084567894,WIN,12.886909696699899,1523.5255576416787
1064,2024-12-28,10.0,WIN,8.928571428571429,1532.45412907025
1065,2024-12-28,10.0,LOSS,-10.0,1522.45412907025
1068,2024-12-28,10.0,WIN,9.09090909090909,1531.545038161159
1070,2024-12-29,10.0,LOSS,-10.0,1521.545038161159
1071,2024-12-29,10.0,WIN,8.333333333333336,1529.8783714944923
1074,2024-12-29,10.0,LOSS,-10.0,1519.8783714944923
1076,2024-12-29,11.687864676792625,WIN,11.131299692183452,1531.0096711866756
1078,2024-12-29,13.583117802768228,WIN,13.060690194969451,1544.0703613816452
1079,2024-12-29,10.0,LOSS,-10.0,1534.0703613816452
1081,2024-12-29,10.0,WIN,8.547008547008547,1542.6173699286537
1082,2024-12-29,11.862727574751325,LOSS,-11.862727574751325,1530.7546423539025
1084,2024-12-29,20.818263136013076,LOSS,-20.818263136013076,1509.9363792178895
1086,2024-12-29,11.611410756185549,WIN,11.058486434462429,1520.9948656523518
1092,2024-12-29,10.0,WIN,9.09090909090909,1530.0857747432608
1094,2024-12-29,10.0,WIN,9.09090909090909,1539.1766838341698
1100,2024-12-29,20.93280290014471,LOSS,-20.93280290014471,1518.2438809340251
1101,2024-12-29,10.0,WIN,8.333333333333336,1526.5772142673584
1104,2024-12-29,10.0,WIN,8.771929824561402,1535.3491440919197
1111,2024-12-31,10.0,LOSS,-10.0,1525.3491440919197
1112,2024-12-31,20.74474835965011,WIN,20.74474835965011,1546.09389245157
1113,2024-12-31,10.0,WIN,8.47457627118644,1554.5684687227563
1115,2024-12-31,10.0,WIN,9.09090909090909,1563.6593778136653
1116,2024-12-31,21.265767538265848,WIN,21.265767538265848,1584.9251453519312
1121,2024-12-31,12.188074367756329,WIN,11.607689874053648,1596.5328352259849
1123,2024-12-31,10.0,WIN,9.09090909090909,1605.6237443168939
1124,2024-12-31,12.347246593796891,LOSS,-12.347246593796891,1593.276497723097
1125,2024-12-31,17.90205472841671,LOSS,-17.90205472841671,1575.3744429946803
1133,2024-12-31,10.0,WIN,8.849557522123895,1584.2240005168042
1134,2024-12-31,12.182682563974202,LOSS,-12.182682563974202,1572.04131795283
1144,2025-01-04,12.08899773505724,WIN,11.513331176244993,1583.554649129075
1146,2025-01-04,10.0,LOSS,-10.0,1573.554649129075
1147,2025-01-04,21.40034322815542,WIN,21.40034322815542,1594.9549923572304
1148,2025-01-04,12.26520389122708,LOSS,-12.26520389122708,1582.6897884660034
1149,2025-01-04,10.0,LOSS,-10.0,1572.6897884660034
1150,2025-01-04,10.0,WIN,9.09090909090909,1581.7806975569124
1151,2025-01-04,10.0,LOSS,-10.0,1571.7806975569124
1153,2025-01-05,10.229148779700397,WIN,9.650140358207922,1581.4308379151203
1157,2025-01-05,10.0,LOSS,-10.0,1571.4308379151203
1159,2025-01-05,21.371459395645637,WIN,21.371459395645637,1592.8022973107659
1168,2025-01-05,12.248649666319768,WIN,11.665380634590255,1604.4676779453562
1171,2025-01-05,12.338356443399766,WIN,11.75081566038073,1616.218493605737
1174,2025-01-05,18.159830994154053,LOSS,-18.159830994154053,1598.0586626115828
1175,2025-01-05,17.955787133103737,LOSS,-17.955787133103737,1580.102875478479
1177,2025-01-05,10.0,LOSS,-10.0,1570.102875478479
1179,2025-01-05,12.074091112429482,LOSS,-12.074091112429482,1558.0287843660496
1185,2025-01-05,10.0,LOSS,-10.0,1548.0287843660496
1188,2025-01-05,10.0,LOSS,-10.0,1538.0287843660496
1189,2025-01-05,11.8274413517749,WIN,11.264229858833238,1549.2930142248829
1192,2025-01-05,11.914063279389328,WIN,11.346726932751741,1560.6397411576347
1194,2025-01-05,12.00131960950219,LOSS,-12.00131960950219,1548.6384215481326
1198,2025-01-05,10.0,LOSS,-10.0,1538.6384215481326
1202,2025-01-05,44.647273153966225,LOSS,-44.647273153966225,1493.9911483941664
1207,2025-01-05,10.0,WIN,9.09090909090909,1503.0820574850754
1210,2025-01-05,10.0,LOSS,-10.0,1493.0820574850754
1215,2025-01-11,10.0,WIN,9.09090909090909,1502.1729665759844
1219,2025-01-11,10.0,LOSS,-10.0,1492.1729665759844
1221,2025-01-11,10.0,LOSS,-10.0,1482.1729665759844
1232,2025-01-12,36.08417458627718,WIN,39.6925920449049,1521.8655586208893
1240,2025-01-12,10.0,WIN,9.174311926605505,1531.0398705474947
1241,2025-01-12,10.0,LOSS,-10.0,1521.0398705474947
1242,2025-01-12,10.0,LOSS,-10.0,1511.0398705474947
1249,2025-01-12,11.619896604510213,LOSS,-11.619896604510213,1499.4199739429846
1257,2025-01-12,10.0,WIN,9.433962264150944,1508.8539362071356
1258,2025-01-12,10.0,WIN,9.433962264150944,1518.2878984712866
1262,2025-01-12,10.0,WIN,9.433962264150944,1527.7218607354375
1265,2025-01-12,10.0,LOSS,-10.0,1517.7218607354375
1269,2025-01-12,10.0,LOSS,-10.0,1507.7218607354375
1270,2025-01-12,11.594381109055494,LOSS,-11.594381109055494,1496.127479626382
1276,2025-01-12,11.505220318326856,WIN,10.957352684120815,1507.0848323105029
1277,2025-01-12,10.0,WIN,9.09090909090909,1516.1757414014119
1280,2025-01-12,10.0,LOSS,-10.0,1506.1757414014119
1285,2025-01-12,16.92339063038626,WIN,16.591559441555155,1522.767300842967
1287,2025-01-12,11.710080543482395,LOSS,-11.710080543482395,1511.0572202994845
1291,2025-01-12,10.0,WIN,9.433962264150944,1520.4911825636354
1294,2025-01-12,10.0,LOSS,-10.0,1510.4911825636354
1303,2025-01-12,10.0,LOSS,-10.0,1500.4911825636354
1304,2025-01-12,27.228143843597046,WIN,28.31726959734093,1528.8084521609765
1306,2025-01-12,20.79179494938928,LOSS,-20.79179494938928,1508.0166572115872
1307,2025-01-12,10.0,LOSS,-10.0,1498.0166572115872
1308,2025-01-12,10.0,WIN,9.25925925925926,1507.2759164708466
1309,2025-01-12,10.0,LOSS,-10.0,1497.2759164708466
1312,2025-01-12,10.0,LOSS,-10.0,1487.2759164708466
1313,2025-01-12,11.437151797660789,LOSS,-11.437151797660789,1475.8387646731858
1317,2025-01-12,10.0,WIN,9.09090909090909,1484.9296737640948
1320,2025-01-12,16.684669814413365,LOSS,-16.684669814413365,1468.2450039496814
1327,2025-01-18,11.290804080373029,LOSS,-11.290804080373029,1456.9541998693085
1330,2025-01-18,11.20397779699496,WIN,10.670455044757107,1467.6246549140656
1336,2025-01-19,13.02076593839763,LOSS,-13.02076593839763,1454.6038889756678
1339,2025-01-19,10.0,WIN,9.09090909090909,1463.6947980665768
1340,2025-01-19,14.715987499761356,WIN,14.287366504622677,1477.9821645711995
1342,2025-01-19,10.0,LOSS,-10.0,1467.9821645711995
1351,2025-01-19,11.288782845552504,WIN,10.751221757669052,1478.7333863288686
1355,2025-01-19,11.371459740868978,LOSS,-11.371459740868978,1467.3619265879997
1357,2025-01-19,10.0,WIN,8.333333333333336,1475.695259921333
1361,2025-01-19,10.0,WIN,9.09090909090909,1484.786169012242
1364,2025-01-20,10.0,WIN,9.25925925925926,1494.0454282715014
1369,2025-01-20,10.0,WIN,8.695652173913043,1502.7410804454144
1372,2025-01-20,15.108558822798189,LOSS,-15.108558822798189,1487.6325216226162
1377,2025-01-20,10.0,WIN,9.25925925925926,1496.8917808818755
1378,2025-01-20,49.84649630336648,LOSS,-49.84649630336648,1447.0452845785092
1380,2025-01-20,11.127778238408714,LOSS,-11.127778238408714,1435.9175063401005
1386,2025-01-20,11.042205623755352,LOSS,-11.042205623755352,1424.8753007163452
1387,2025-01-20,10.957291062508675,LOSS,-10.957291062508675,1413.9180096538366
1389,2025-01-20,10.0,WIN,9.09090909090909,1423.0089187447456
1390,2025-01-20,10.0,LOSS,-10.0,1413.0089187447456
1393,2025-01-20,10.866038585147074,LOSS,-10.866038585147074,1402.1428801595985
1397,2025-01-20,10.0,LOSS,-10.0,1392.1428801595985
1406,2025-01-20,10.705578748427293,LOSS,-10.705578748427293,1381.4373014111711
1408,2025-01-20,26.563065824277647,LOSS,-26.563065824277647,1354.8742355868935
1412,2025-01-20,32.985029117288214,WIN,36.28353202901704,1391.1577676159106
1414,2025-01-20,10.0,LOSS,-10.0,1381.1577676159106
1416,2025-01-20,10.621103232966334,WIN,10.11533641234889,1391.2731040282595
1417,2025-01-20,10.0,WIN,9.25925925925926,1400.5323632875188
1422,2025-01-20,10.0,WIN,9.09090909090909,1409.6232723784278
1424,2025-01-20,14.172352380492706,WIN,13.759565417954084,1423.3828377963819
1425,2025-01-20,10.0,WIN,8.849557522123895,1432.2323953185057
1440,2025-01-20,10.0,WIN,9.174311926605505,1441.4067072451112
1457,2025-01-23,27.71619182788455,LOSS,-27.71619182788455,1413.6905154172266
1463,2025-01-25,10.871280063558453,WIN,10.35360006053186,1424.0441154777584
1464,2025-01-25,10.950899248023942,LOSS,-10.950899248023942,1413.0932162297345
1469,2025-01-25,52.623591372395325,WIN,65.77948921549415,1478.8727054452286
1473,2025-01-25,10.0,WIN,8.695652173913043,1487.5683576191416
1477,2025-01-25,10.0,WIN,8.0,1495.5683576191416
1486,2025-01-25,11.500920670091178,WIN,10.953257781039218,1506.5216154001807
1489,2025-01-25,10.0,LOSS,-10.0,1496.5216154001807
1490,2025-01-25,10.0,WIN,8.695652173913043,1505.2172675740937
1492,2025-01-25,10.0,WIN,9.25925925925926,1514.476526833353
1495,2025-01-25,11.646324491348464,LOSS,-11.646324491348464,1502.8302023420047
1500,2025-01-25,20.438490751851266,WIN,20.438490751851266,1523.268693093856
1513,2025-01-25,13.514439845128733,WIN,12.994653697239166,1536.263346791095
1514,2025-01-25,11.8138651368235,LOSS,-11.8138651368235,1524.4494816542715
1516,2025-01-26,11.723016513921326,LOSS,-11.723016513921326,1512.7264651403502
1517,2025-01-26,10.0,LOSS,-10.0,1502.7264651403502
1519,2025-01-26,20.437079925908765,LOSS,-20.437079925908765,1482.2893852144414
1535,2025-02-01,10.0,WIN,8.196721311475411,1490.4861065259167
1536,2025-02-01,10.0,LOSS,-10.0,1480.4861065259167
1545,2025-02-01,36.04310721160371,WIN,39.647417932764085,1520.1335244586808
1549,2025-02-01,10.0,WIN,9.09090909090909,1529.2244335495898
1550,2025-02-01,10.0,LOSS,-10.0,1519.2244335495898
1552,2025-02-01,20.661452296274422,WIN,20.661452296274422,1539.885885845864
1558,2025-02-01,10.0,WIN,8.849557522123895,1548.735443367988
1560,2025-02-01,37.704668339449775,WIN,41.475135173394754,1590.2105785413828
1561,2025-02-01,10.0,WIN,8.333333333333336,1598.543911874716
1566,2025-02-02,10.0,LOSS,-10.0,1588.543911874716
1568,2025-02-02,12.215902682316544,LOSS,-12.215902682316544,1576.3280091923996
