PLAYER_NAME,game_date,player_lower,PRA,predicted_PRA,error,abs_error,line,over_price,under_price,bookmaker,actual_pra,predicted_pra,betting_line,edge,abs_edge,over_implied_prob,under_implied_prob,is_star,bet_side,bet_result,bet_won,bet_pushed,bet_lost
Reece Beekman,2025-04-06,reece beekman,23,8.214599,-14.785401,14.785401,12.5,-130.0,100.0,Bovada,23,8.214599,12.5,-4.285401,4.285401,0.5652173913043478,0.5,False,NONE,0.0,False,False,False
Reece Beekman,2025-04-08,reece beekman,14,12.4437,-1.5563002,1.5563002,15.5,-145.0,110.0,Bovada,14,12.4437,15.5,-3.0563000000000002,3.0563000000000002,0.5918367346938775,0.47619047619047616,False,NONE,0.0,False,False,False
Reece Beekman,2025-04-10,reece beekman,5,9.51908,4.51908,4.51908,15.5,-130.0,100.0,Bovada,5,9.51908,15.5,-5.980919999999999,5.980919999999999,0.5652173913043478,0.5,False,UNDER,100.0,True,False,False
Reed Sheppard,2024-11-10,reed sheppard,8,8.42985,0.42984962,0.42984962,8.5,-123.0,-110.0,"Caesars, BetMGM",8,8.42985,8.5,-0.07014999999999993,0.07014999999999993,0.5515695067264574,0.5238095238095238,False,NONE,0.0,False,False,False
Reggie Jackson,2025-02-02,reggie jackson,9,8.515847,-0.4841528,0.4841528,11.5,-125.0,-105.0,BetMGM,9,8.515847,11.5,-2.984152999999999,2.984152999999999,0.5555555555555556,0.5121951219512195,False,NONE,0.0,False,False,False
Richaun Holmes,2025-02-23,richaun holmes,22,15.597804,-6.402196,6.402196,17.5,-120.0,100.0,"BetOnline.ag, Fanatics, Caesars",22,15.597804,17.5,-1.902196,1.902196,0.5454545454545454,0.5,False,NONE,0.0,False,False,False
Richaun Holmes,2025-03-01,richaun holmes,27,15.681421,-11.318579,11.318579,15.5,100.0,-127.0,"Caesars, BetOnline.ag, BetMGM",27,15.681421,15.5,0.18142100000000028,0.18142100000000028,0.5,0.5594713656387665,False,NONE,0.0,False,False,False
Richaun Holmes,2025-03-11,richaun holmes,24,18.766792,-5.2332077,5.2332077,15.5,105.0,-103.0,"BetOnline.ag, Fanatics, DraftKings",24,18.766792,15.5,3.266791999999999,3.266791999999999,0.4878048780487805,0.5073891625615764,False,NONE,0.0,False,False,False
Richaun Holmes,2025-03-13,richaun holmes,13,19.414762,6.4147625,6.4147625,17.5,-110.0,-105.0,"Fanatics, BetOnline.ag, Caesars",13,19.414762,17.5,1.9147619999999996,1.9147619999999996,0.5238095238095238,0.5121951219512195,False,NONE,0.0,False,False,False
Richaun Holmes,2025-04-02,richaun holmes,2,17.449524,15.449524,15.449524,14.5,115.0,-115.0,"Fanatics, BetMGM",2,17.449524,14.5,2.9495240000000003,2.9495240000000003,0.46511627906976744,0.5348837209302325,False,NONE,0.0,False,False,False
Ricky Council IV,2025-01-04,ricky council iv,10,12.027834,2.027834,2.027834,9.5,-105.0,-121.0,"Caesars, BetMGM",10,12.027834,9.5,2.5278340000000004,2.5278340000000004,0.5121951219512195,0.5475113122171946,False,NONE,0.0,False,False,False
Ricky Council IV,2025-01-12,ricky council iv,2,10.313328,8.313328,8.313328,12.5,130.0,-142.0,"Caesars, Bovada",2,10.313328,12.5,-2.1866719999999997,2.1866719999999997,0.43478260869565216,0.5867768595041323,False,NONE,0.0,False,False,False
Ricky Council IV,2025-02-02,ricky council iv,26,12.139093,-13.860907,13.860907,21.5,105.0,-118.0,"BetOnline.ag, Bovada, BetMGM",26,12.139093,21.5,-9.360907,9.360907,0.4878048780487805,0.5412844036697247,False,NONE,0.0,False,False,False
Ricky Council IV,2025-03-10,ricky council iv,26,10.920339,-15.079661,15.079661,18.5,-120.0,-110.0,"Bovada, BetMGM",26,10.920339,18.5,-7.579661,7.579661,0.5454545454545454,0.5238095238095238,False,NONE,0.0,False,False,False
Ricky Council IV,2025-03-12,ricky council iv,15,14.405077,-0.594923,0.594923,14.5,115.0,-120.0,"BetOnline.ag, BetMGM, Bovada",15,14.405077,14.5,-0.09492299999999965,0.09492299999999965,0.46511627906976744,0.5454545454545454,False,NONE,0.0,False,False,False
Ricky Council IV,2025-03-14,ricky council iv,18,13.65251,-4.3474903,4.3474903,28.5,115.0,-105.0,"FanDuel, DraftKings, BetOnline.ag",18,13.65251,28.5,-14.84749,14.84749,0.46511627906976744,0.5121951219512195,False,UNDER,95.23809523809523,True,False,False
Ricky Council IV,2025-03-16,ricky council iv,23,15.950095,-7.049905,7.049905,23.5,120.0,-120.0,"Bovada, BetMGM",23,15.950095,23.5,-7.549905000000001,7.549905000000001,0.45454545454545453,0.5454545454545454,False,NONE,0.0,False,False,False
Ricky Council IV,2025-03-23,ricky council iv,18,17.634396,-0.3656044,0.3656044,18.5,100.0,-115.0,"DraftKings, Fanatics, BetOnline.ag",18,17.634396,18.5,-0.8656040000000012,0.8656040000000012,0.5,0.5348837209302325,False,NONE,0.0,False,False,False
Ricky Council IV,2025-03-26,ricky council iv,22,18.085443,-3.9145565,3.9145565,21.5,110.0,-120.0,"DraftKings, BetOnline.ag, BetMGM",22,18.085443,21.5,-3.4145569999999985,3.4145569999999985,0.47619047619047616,0.5454545454545454,False,NONE,0.0,False,False,False
Ricky Council IV,2025-03-29,ricky council iv,23,19.47316,-3.5268402,3.5268402,16.5,-105.0,-110.0,"BetMGM, Bovada",23,19.47316,16.5,2.97316,2.97316,0.5121951219512195,0.5238095238095238,False,NONE,0.0,False,False,False
Ricky Council IV,2025-03-30,ricky council iv,31,21.426302,-9.573698,9.573698,22.5,-103.0,-115.0,"Fanatics, BetOnline.ag, BetMGM",31,21.426302,22.5,-1.0736980000000003,1.0736980000000003,0.5073891625615764,0.5348837209302325,False,NONE,0.0,False,False,False
Ricky Council IV,2025-04-01,ricky council iv,22,25.83319,3.833191,3.833191,22.5,130.0,-130.0,"BetOnline.ag, DraftKings, BetMGM",22,25.83319,22.5,3.3331899999999983,3.3331899999999983,0.43478260869565216,0.5652173913043478,False,NONE,0.0,False,False,False
Ricky Council IV,2025-04-03,ricky council iv,9,23.020882,14.020882,14.020882,18.5,100.0,100.0,"DraftKings, Fanatics, FanDuel",9,23.020882,18.5,4.520882,4.520882,0.5,0.5,False,NONE,0.0,False,False,False
Ricky Council IV,2025-04-05,ricky council iv,0,17.546926,17.546926,17.546926,12.5,-105.0,104.0,"BetOnline.ag, Fanatics, BetMGM",0,17.546926,12.5,5.046925999999999,5.046925999999999,0.5121951219512195,0.49019607843137253,False,OVER,-100.0,False,False,True
Ricky Council IV,2025-04-09,ricky council iv,17,14.981578,-2.0184221,2.0184221,18.5,110.0,-105.0,"Fanatics, BetOnline.ag, BetMGM",17,14.981578,18.5,-3.5184219999999993,3.5184219999999993,0.47619047619047616,0.5121951219512195,False,NONE,0.0,False,False,False
Ricky Council IV,2025-04-11,ricky council iv,21,16.247799,-4.752201,4.752201,25.5,105.0,-135.0,"BetOnline.ag, Bovada",21,16.247799,25.5,-9.252201,9.252201,0.4878048780487805,0.574468085106383,False,NONE,0.0,False,False,False
Rob Dillingham,2025-01-20,rob dillingham,20,11.433551,-8.566449,8.566449,10.5,-129.0,-105.0,"Caesars, BetMGM",20,11.433551,10.5,0.9335509999999996,0.9335509999999996,0.5633187772925764,0.5121951219512195,False,NONE,0.0,False,False,False
Royce O'Neale,2024-11-17,royce o'neale,13,16.74646,3.74646,3.74646,16.5,-109.0,-119.0,"Caesars, BetMGM, BetOnline.ag",13,16.74646,16.5,0.246459999999999,0.246459999999999,0.5215311004784688,0.54337899543379,False,NONE,0.0,False,False,False
Royce O'Neale,2024-12-08,royce o'neale,24,20.829693,-3.1703072,3.1703072,19.5,-120.0,-105.0,"BetOnline.ag, Caesars, Bovada",24,20.829693,19.5,1.329692999999999,1.329692999999999,0.5454545454545454,0.5121951219512195,False,NONE,0.0,False,False,False
Royce O'Neale,2025-01-18,royce o'neale,12,14.404248,2.4042482,2.4042482,13.5,-108.0,-115.0,"BetOnline.ag, Caesars, BetMGM",12,14.404248,13.5,0.9042480000000008,0.9042480000000008,0.5192307692307693,0.5348837209302325,False,NONE,0.0,False,False,False
Royce O'Neale,2025-02-22,royce o'neale,9,19.315897,10.315897,10.315897,19.5,100.0,-115.0,"BetOnline.ag, Fanatics, DraftKings",9,19.315897,19.5,-0.18410300000000035,0.18410300000000035,0.5,0.5348837209302325,False,NONE,0.0,False,False,False
Royce O'Neale,2025-02-23,royce o'neale,11,16.62159,5.6215897,5.6215897,18.5,-104.0,-105.0,"Fanatics, DraftKings, Caesars",11,16.62159,18.5,-1.8784099999999988,1.8784099999999988,0.5098039215686274,0.5121951219512195,False,NONE,0.0,False,False,False
Royce O'Neale,2025-03-09,royce o'neale,17,12.288811,-4.7111893,4.7111893,13.5,120.0,100.0,"BetOnline.ag, Fanatics, BetMGM",17,12.288811,13.5,-1.2111889999999992,1.2111889999999992,0.45454545454545453,0.5,False,NONE,0.0,False,False,False
Royce O'Neale,2025-03-16,royce o'neale,16,14.444917,-1.5550833,1.5550833,13.5,-125.0,105.0,"DraftKings, BetOnline.ag, Bovada",16,14.444917,13.5,0.9449170000000002,0.9449170000000002,0.5555555555555556,0.4878048780487805,False,NONE,0.0,False,False,False
Royce O'Neale,2025-04-04,royce o'neale,20,12.896128,-7.1038723,7.1038723,18.5,-103.0,-110.0,"Fanatics, DraftKings, BetMGM",20,12.896128,18.5,-5.603872000000001,5.603872000000001,0.5073891625615764,0.5238095238095238,False,UNDER,-100.0,False,False,True
Royce O'Neale,2025-04-06,royce o'neale,10,16.275621,6.2756214,6.2756214,18.5,-109.0,-105.0,"Fanatics, BetMGM, BetOnline.ag",10,16.275621,18.5,-2.224378999999999,2.224378999999999,0.5215311004784688,0.5121951219512195,False,NONE,0.0,False,False,False
Rui Hachimura,2024-10-30,rui hachimura,15,25.708248,10.708248,10.708248,21.5,-110.0,-110.0,"Caesars, BetOnline.ag, BetMGM",15,25.708248,21.5,4.208248000000001,4.208248000000001,0.5238095238095238,0.5238095238095238,False,NONE,0.0,False,False,False
Rui Hachimura,2024-11-01,rui hachimura,15,22.575073,7.5750732,7.5750732,21.5,-114.0,105.0,"Caesars, BetOnline.ag, BetMGM",15,22.575073,21.5,1.0750729999999997,1.0750729999999997,0.5327102803738317,0.4878048780487805,False,NONE,0.0,False,False,False
Rui Hachimura,2024-12-21,rui hachimura,21,18.867247,-2.1327534,2.1327534,19.5,-112.0,-115.0,"BetOnline.ag, Caesars, BetMGM",21,18.867247,19.5,-0.632753000000001,0.632753000000001,0.5283018867924528,0.5348837209302325,False,NONE,0.0,False,False,False
Rui Hachimura,2025-02-08,rui hachimura,33,21.505852,-11.494148,11.494148,27.5,-109.0,-110.0,"DraftKings, Caesars, BetOnline.ag",33,21.505852,27.5,-5.994147999999999,5.994147999999999,0.5215311004784688,0.5238095238095238,False,UNDER,-100.0,False,False,True
Rui Hachimura,2025-03-24,rui hachimura,8,17.528435,9.528435,9.528435,11.5,-120.0,105.0,"BetOnline.ag, BetMGM",8,17.528435,11.5,6.028435000000002,6.028435000000002,0.5454545454545454,0.4878048780487805,False,OVER,-100.0,False,False,True
Rui Hachimura,2025-03-26,rui hachimura,19,16.06298,-2.9370193,2.9370193,15.5,-120.0,-103.0,"BetOnline.ag, DraftKings, BetMGM",19,16.06298,15.5,0.5629799999999996,0.5629799999999996,0.5454545454545454,0.5073891625615764,False,NONE,0.0,False,False,False
Rui Hachimura,2025-04-06,rui hachimura,19,19.362736,0.36273575,0.36273575,18.5,-105.0,-115.0,"Fanatics, BetOnline.ag, BetMGM",19,19.362736,18.5,0.8627360000000017,0.8627360000000017,0.5121951219512195,0.5348837209302325,False,NONE,0.0,False,False,False
Rui Hachimura,2025-04-09,rui hachimura,19,16.676004,-2.3239956,2.3239956,18.5,-105.0,-113.0,"DraftKings, Fanatics, BetOnline.ag",19,16.676004,18.5,-1.823996000000001,1.823996000000001,0.5121951219512195,0.5305164319248826,False,NONE,0.0,False,False,False
Ryan Dunn,2024-11-17,ryan dunn,2,12.768771,10.768771,10.768771,12.5,-121.0,-105.0,"Caesars, BetMGM, BetOnline.ag",2,12.768771,12.5,0.2687709999999992,0.2687709999999992,0.5475113122171946,0.5121951219512195,False,NONE,0.0,False,False,False
Ryan Dunn,2025-01-11,ryan dunn,17,14.342748,-2.6572523,2.6572523,13.5,110.0,-125.0,"BetMGM, Caesars, BetOnline.ag",17,14.342748,13.5,0.8427480000000003,0.8427480000000003,0.47619047619047616,0.5555555555555556,False,NONE,0.0,False,False,False
Ryan Dunn,2025-01-18,ryan dunn,21,16.34856,-4.6514397,4.6514397,15.5,-105.0,-110.0,"BetOnline.ag, Caesars, DraftKings",21,16.34856,15.5,0.8485599999999991,0.8485599999999991,0.5121951219512195,0.5238095238095238,False,NONE,0.0,False,False,False
Ryan Dunn,2025-01-20,ryan dunn,8,16.233557,8.233557,8.233557,13.5,120.0,100.0,"DraftKings, Bovada, BetOnline.ag",8,16.233557,13.5,2.733557000000001,2.733557000000001,0.45454545454545453,0.5,False,NONE,0.0,False,False,False
Ryan Dunn,2025-03-16,ryan dunn,17,10.533446,-6.4665537,6.4665537,15.5,-102.0,-125.0,"BetOnline.ag, Bovada, Caesars",17,10.533446,15.5,-4.966554,4.966554,0.504950495049505,0.5555555555555556,False,NONE,0.0,False,False,False
Ryan Dunn,2025-04-01,ryan dunn,9,13.078456,4.078456,4.078456,16.5,-116.0,-106.0,"BetOnline.ag, BetMGM, Bovada",9,13.078456,16.5,-3.421544000000001,3.421544000000001,0.5370370370370371,0.5145631067961165,False,NONE,0.0,False,False,False
Ryan Dunn,2025-04-04,ryan dunn,6,12.968355,6.968355,6.968355,12.5,-103.0,-110.0,"Fanatics, DraftKings, BetMGM",6,12.968355,12.5,0.46835500000000074,0.46835500000000074,0.5073891625615764,0.5238095238095238,False,NONE,0.0,False,False,False
Ryan Dunn,2025-04-06,ryan dunn,14,11.187897,-2.8121033,2.8121033,12.5,-110.0,-105.0,"Fanatics, BetMGM, BetOnline.ag",14,11.187897,12.5,-1.3121030000000005,1.3121030000000005,0.5238095238095238,0.5121951219512195,False,NONE,0.0,False,False,False
Ryan Dunn,2025-04-13,ryan dunn,25,18.984245,-6.0157547,6.0157547,21.5,-125.0,-103.0,"BetOnline.ag, Bovada",25,18.984245,21.5,-2.5157549999999986,2.5157549999999986,0.5555555555555556,0.5073891625615764,False,NONE,0.0,False,False,False
Ryan Rollins,2025-03-30,ryan rollins,19,15.753081,-3.2469187,3.2469187,18.5,-105.0,-115.0,"DraftKings, BetOnline.ag, Bovada",19,15.753081,18.5,-2.746919,2.746919,0.5121951219512195,0.5348837209302325,False,NONE,0.0,False,False,False
Ryan Rollins,2025-04-01,ryan rollins,33,16.112246,-16.887754,16.887754,17.5,-110.0,100.0,"BetOnline.ag, Fanatics, DraftKings",33,16.112246,17.5,-1.387754000000001,1.387754000000001,0.5238095238095238,0.5,False,NONE,0.0,False,False,False
Ryan Rollins,2025-04-03,ryan rollins,13,17.568373,4.5683727,4.5683727,18.5,-110.0,-114.0,"DraftKings, FanDuel, BetOnline.ag",13,17.568373,18.5,-0.9316269999999989,0.9316269999999989,0.5238095238095238,0.5327102803738317,False,NONE,0.0,False,False,False
Ryan Rollins,2025-04-11,ryan rollins,13,16.676298,3.6762981,3.6762981,14.5,-109.0,-105.0,"BetOnline.ag, Bovada",13,16.676298,14.5,2.176297999999999,2.176297999999999,0.5215311004784688,0.5121951219512195,False,NONE,0.0,False,False,False
Sam Hauser,2024-10-30,sam hauser,8,9.679279,1.6792793,1.6792793,11.5,-123.0,-105.0,"Caesars, BetOnline.ag, BetMGM",8,9.679279,11.5,-1.8207210000000007,1.8207210000000007,0.5515695067264574,0.5121951219512195,False,NONE,0.0,False,False,False
Sam Hauser,2024-11-01,sam hauser,13,8.880495,-4.119505,4.119505,12.5,-103.0,-120.0,"BetOnline.ag, Caesars, BetMGM",13,8.880495,12.5,-3.619505,3.619505,0.5073891625615764,0.5454545454545454,False,NONE,0.0,False,False,False
Sam Hauser,2024-11-02,sam hauser,16,11.975792,-4.024208,4.024208,13.5,-115.0,-111.0,"BetOnline.ag, Caesars, BetMGM",16,11.975792,13.5,-1.5242079999999998,1.5242079999999998,0.5348837209302325,0.5260663507109005,False,NONE,0.0,False,False,False
Sam Hauser,2024-11-10,sam hauser,5,12.499853,7.499853,7.499853,11.5,-105.0,-125.0,"Caesars, BetMGM",5,12.499853,11.5,0.9998529999999999,0.9998529999999999,0.5121951219512195,0.5555555555555556,False,NONE,0.0,False,False,False
Sam Hauser,2024-11-24,sam hauser,12,11.240657,-0.75934315,0.75934315,11.5,-103.0,-122.0,"BetOnline.ag, Caesars, BetMGM",12,11.240657,11.5,-0.25934299999999944,0.25934299999999944,0.5073891625615764,0.5495495495495496,False,NONE,0.0,False,False,False
Sam Hauser,2024-12-01,sam hauser,20,12.53657,-7.4634304,7.4634304,16.5,-118.0,-109.0,"Caesars, BetMGM, BetOnline.ag",20,12.53657,16.5,-3.9634300000000007,3.9634300000000007,0.5412844036697247,0.5215311004784688,False,NONE,0.0,False,False,False
Sam Hauser,2024-12-15,sam hauser,20,11.544466,-8.455534,8.455534,11.5,100.0,-133.0,"Caesars, BetMGM",20,11.544466,11.5,0.044465999999999894,0.044465999999999894,0.5,0.5708154506437768,False,NONE,0.0,False,False,False
Sam Hauser,2024-12-25,sam hauser,2,10.698412,8.698412,8.698412,10.5,-103.0,-130.0,"BetMGM, Caesars",2,10.698412,10.5,0.19841199999999937,0.19841199999999937,0.5073891625615764,0.5652173913043478,False,NONE,0.0,False,False,False
Sam Hauser,2024-12-29,sam hauser,12,10.361731,-1.6382694,1.6382694,14.5,105.0,-120.0,"Caesars, BetOnline.ag, BetMGM",12,10.361731,14.5,-4.138268999999999,4.138268999999999,0.4878048780487805,0.5454545454545454,False,NONE,0.0,False,False,False
Sam Hauser,2024-12-31,sam hauser,15,11.890863,-3.1091366,3.1091366,10.5,-123.0,-103.0,"Caesars, BetOnline.ag, BetMGM",15,11.890863,10.5,1.3908629999999995,1.3908629999999995,0.5515695067264574,0.5073891625615764,False,NONE,0.0,False,False,False
Sam Hauser,2025-01-05,sam hauser,4,11.641241,7.641241,7.641241,7.5,-125.0,100.0,"Caesars, BetMGM",4,11.641241,7.5,4.141241000000001,4.141241000000001,0.5555555555555556,0.5,False,NONE,0.0,False,False,False
Sam Hauser,2025-01-20,sam hauser,14,9.904859,-4.0951414,4.0951414,8.5,-105.0,-110.0,"DraftKings, Caesars, BetMGM",14,9.904859,8.5,1.404859,1.404859,0.5121951219512195,0.5238095238095238,False,NONE,0.0,False,False,False
Sam Hauser,2025-01-25,sam hauser,8,8.676086,0.6760864,0.6760864,8.5,104.0,-108.0,"BetOnline.ag, Caesars, BetMGM",8,8.676086,8.5,0.17608599999999974,0.17608599999999974,0.49019607843137253,0.5192307692307693,False,NONE,0.0,False,False,False
Sam Hauser,2025-02-02,sam hauser,16,8.847466,-7.1525335,7.1525335,10.5,-130.0,100.0,BetOnline.ag,16,8.847466,10.5,-1.6525339999999993,1.6525339999999993,0.5652173913043478,0.5,False,NONE,0.0,False,False,False
Sam Hauser,2025-02-23,sam hauser,7,11.549855,4.549855,4.549855,8.5,100.0,-111.0,"BetOnline.ag, Fanatics, Caesars",7,11.549855,8.5,3.049855000000001,3.049855000000001,0.5,0.5260663507109005,False,NONE,0.0,False,False,False
Sam Hauser,2025-03-02,sam hauser,12,15.343959,3.3439589,3.3439589,12.5,-116.0,120.0,"DraftKings, Fanatics, BetMGM",12,15.343959,12.5,2.843959,2.843959,0.5370370370370371,0.45454545454545453,False,NONE,0.0,False,False,False
Sam Hauser,2025-03-10,sam hauser,40,9.745522,-30.254478,30.254478,17.5,-115.0,-105.0,"Fanatics, DraftKings, Caesars",40,9.745522,17.5,-7.754478000000001,7.754478000000001,0.5348837209302325,0.5121951219512195,False,NONE,0.0,False,False,False
Sam Hauser,2025-03-12,sam hauser,6,18.29598,12.29598,12.29598,8.5,100.0,-120.0,"Fanatics, BetOnline.ag",6,18.29598,8.5,9.79598,9.79598,0.5,0.5454545454545454,False,NONE,0.0,False,False,False
Sam Hauser,2025-03-14,sam hauser,9,13.165832,4.1658316,4.1658316,12.5,-115.0,110.0,"BetOnline.ag, Fanatics, BetMGM",9,13.165832,12.5,0.665832,0.665832,0.5348837209302325,0.47619047619047616,False,NONE,0.0,False,False,False
Sam Hauser,2025-03-15,sam hauser,14,15.325763,1.3257627,1.3257627,15.5,100.0,-105.0,"Fanatics, BetOnline.ag, DraftKings",14,15.325763,15.5,-0.17423699999999975,0.17423699999999975,0.5,0.5121951219512195,False,NONE,0.0,False,False,False
Sam Hauser,2025-03-18,sam hauser,15,13.775035,-1.2249651,1.2249651,16.5,-118.0,100.0,"DraftKings, Fanatics, BetOnline.ag",15,13.775035,16.5,-2.724964999999999,2.724964999999999,0.5412844036697247,0.5,False,NONE,0.0,False,False,False
Sam Hauser,2025-03-23,sam hauser,27,15.607694,-11.392306,11.392306,15.5,-110.0,-105.0,"DraftKings, Fanatics, Caesars",27,15.607694,15.5,0.1076940000000004,0.1076940000000004,0.5238095238095238,0.5121951219512195,False,NONE,0.0,False,False,False
Sam Hauser,2025-03-31,sam hauser,14,16.07149,2.0714893,2.0714893,11.5,-106.0,-105.0,"BetOnline.ag, Fanatics, BetMGM",14,16.07149,11.5,4.571490000000001,4.571490000000001,0.5145631067961165,0.5121951219512195,False,NONE,0.0,False,False,False
Sam Hauser,2025-04-02,sam hauser,9,13.8837805,4.8837805,4.8837805,15.5,-103.0,-110.0,"DraftKings, Fanatics, BetOnline.ag",9,13.8837805,15.5,-1.6162194999999997,1.6162194999999997,0.5073891625615764,0.5238095238095238,False,NONE,0.0,False,False,False
Sam Hauser,2025-04-04,sam hauser,11,11.738735,0.7387352,0.7387352,9.5,115.0,-110.0,"Fanatics, BetMGM",11,11.738735,9.5,2.238735,2.238735,0.46511627906976744,0.5238095238095238,False,NONE,0.0,False,False,False
Sam Hauser,2025-04-06,sam hauser,26,12.926881,-13.073119,13.073119,14.5,120.0,-113.0,"BetOnline.ag, Fanatics, BetMGM",26,12.926881,14.5,-1.5731190000000002,1.5731190000000002,0.45454545454545453,0.5305164319248826,False,NONE,0.0,False,False,False
Sam Hauser,2025-04-08,sam hauser,10,12.954246,2.9542456,2.9542456,10.5,100.0,-115.0,"Fanatics, BetMGM",10,12.954246,10.5,2.4542459999999995,2.4542459999999995,0.5,0.5348837209302325,False,NONE,0.0,False,False,False
Sam Hauser,2025-04-09,sam hauser,13,16.083559,3.083559,3.083559,22.5,-105.0,104.0,"BetOnline.ag, Fanatics, BetMGM",13,16.083559,22.5,-6.416440999999999,6.416440999999999,0.5121951219512195,0.49019607843137253,False,UNDER,104.0,True,False,False
Sam Hauser,2025-04-13,sam hauser,18,13.227662,-4.772338,4.772338,22.5,-105.0,-110.0,"DraftKings, BetOnline.ag",18,13.227662,22.5,-9.272338,9.272338,0.5121951219512195,0.5238095238095238,False,NONE,0.0,False,False,False
Sam Merrill,2024-10-26,sam merrill,14,11.551112,-2.4488878,2.4488878,9.5,-125.0,-102.0,"BetOnline.ag, BetMGM",14,11.551112,9.5,2.051112,2.051112,0.5555555555555556,0.504950495049505,False,NONE,0.0,False,False,False
Sam Merrill,2024-10-28,sam merrill,10,10.600306,0.60030556,0.60030556,8.5,-110.0,-112.0,"BetOnline.ag, BetMGM",10,10.600306,8.5,2.100306,2.100306,0.5238095238095238,0.5283018867924528,False,NONE,0.0,False,False,False
Sam Merrill,2024-10-30,sam merrill,6,10.108313,4.1083126,4.1083126,10.5,-105.0,-120.0,"Caesars, BetOnline.ag, BetMGM",6,10.108313,10.5,-0.39168699999999923,0.39168699999999923,0.5121951219512195,0.5454545454545454,False,NONE,0.0,False,False,False
Sam Merrill,2024-11-01,sam merrill,9,9.836519,0.83651924,0.83651924,9.5,-112.0,-110.0,"Caesars, BetMGM, BetOnline.ag",9,9.836519,9.5,0.3365189999999991,0.3365189999999991,0.5283018867924528,0.5238095238095238,False,NONE,0.0,False,False,False
Sam Merrill,2024-11-29,sam merrill,8,8.938248,0.9382477,0.9382477,8.5,-112.0,-113.0,"Caesars, BetMGM, BetOnline.ag",8,8.938248,8.5,0.43824799999999975,0.43824799999999975,0.5283018867924528,0.5305164319248826,False,NONE,0.0,False,False,False
Sam Merrill,2024-12-01,sam merrill,6,10.122944,4.122944,4.122944,9.5,105.0,-120.0,"Caesars, BetMGM, BetOnline.ag",6,10.122944,9.5,0.6229440000000004,0.6229440000000004,0.4878048780487805,0.5454545454545454,False,NONE,0.0,False,False,False
Sam Merrill,2024-12-07,sam merrill,7,11.498451,4.498451,4.498451,11.5,-113.0,-120.0,"Caesars, BetMGM",7,11.498451,11.5,-0.0015490000000006887,0.0015490000000006887,0.5305164319248826,0.5454545454545454,False,NONE,0.0,False,False,False
Sam Merrill,2024-12-08,sam merrill,12,12.560162,0.5601616,0.5601616,10.5,-110.0,-121.0,"Caesars, BetMGM",12,12.560162,10.5,2.060162,2.060162,0.5238095238095238,0.5475113122171946,False,NONE,0.0,False,False,False
Sam Merrill,2025-02-02,sam merrill,28,9.358682,-18.64132,18.64132,10.5,-115.0,-115.0,BetMGM,28,9.358682,10.5,-1.141318,1.141318,0.5348837209302325,0.5348837209302325,False,NONE,0.0,False,False,False
Sam Merrill,2025-03-02,sam merrill,12,9.684357,-2.3156433,2.3156433,12.5,-120.0,-110.0,BetMGM,12,9.684357,12.5,-2.8156429999999997,2.8156429999999997,0.5454545454545454,0.5238095238095238,False,NONE,0.0,False,False,False
Sam Merrill,2025-03-11,sam merrill,12,10.866366,-1.1336336,1.1336336,13.5,-125.0,115.0,"Caesars, BetMGM, Bovada",12,10.866366,13.5,-2.6336340000000007,2.6336340000000007,0.5555555555555556,0.46511627906976744,False,NONE,0.0,False,False,False
Sam Merrill,2025-03-16,sam merrill,8,11.253798,3.2537975,3.2537975,10.5,-130.0,-105.0,BetMGM,8,11.253798,10.5,0.7537979999999997,0.7537979999999997,0.5652173913043478,0.5121951219512195,False,NONE,0.0,False,False,False
Sam Merrill,2025-03-23,sam merrill,16,9.919097,-6.080903,6.080903,8.5,-105.0,-108.0,"BetOnline.ag, BetMGM",16,9.919097,8.5,1.4190970000000007,1.4190970000000007,0.5121951219512195,0.5192307692307693,False,NONE,0.0,False,False,False
Sam Merrill,2025-03-27,sam merrill,17,12.457763,-4.5422373,4.5422373,13.5,120.0,-114.0,"BetOnline.ag, BetMGM, Bovada",17,12.457763,13.5,-1.042237,1.042237,0.45454545454545453,0.5327102803738317,False,NONE,0.0,False,False,False
Sam Merrill,2025-03-28,sam merrill,10,12.844134,2.8441343,2.8441343,12.5,115.0,-105.0,"FanDuel, Fanatics, BetMGM",10,12.844134,12.5,0.3441340000000004,0.3441340000000004,0.46511627906976744,0.5121951219512195,False,NONE,0.0,False,False,False
Sam Merrill,2025-03-30,sam merrill,12,12.732805,0.73280525,0.73280525,11.5,100.0,-120.0,"DraftKings, BetOnline.ag, BetMGM",12,12.732805,11.5,1.2328050000000008,1.2328050000000008,0.5,0.5454545454545454,False,NONE,0.0,False,False,False
Sam Merrill,2025-04-02,sam merrill,12,11.99606,-0.0039396286,0.0039396286,11.5,-110.0,-114.0,"Fanatics, DraftKings, BetOnline.ag",12,11.99606,11.5,0.49605999999999995,0.49605999999999995,0.5238095238095238,0.5327102803738317,False,NONE,0.0,False,False,False
Sam Merrill,2025-04-06,sam merrill,2,12.026793,10.026793,10.026793,10.5,-105.0,-110.0,"BetOnline.ag, Fanatics, DraftKings",2,12.026793,10.5,1.5267929999999996,1.5267929999999996,0.5121951219512195,0.5238095238095238,False,NONE,0.0,False,False,False
