Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Ron Mercer,27.5,SAS,Wing,478,10,-10.4,-29,2,-14.3,1,-8.5%,32,+0.9%,17,-2.5%,83,+3.4,81,-3.9,96,-4.0%,39,-0.4%,10,+3.0%,34,+2.2
Chris Mihm,24.3,CLE,Big,390,91,+8.3,+22,47,-0.9,18,-2.9%,46,+0.2%,74,+2.0%,96,+6.1,98,-9.2,100,-6.5%,93,+2.7%,28,+1.4%,20,+4.3
Chris Mihm,24.3,BOS,Big,912,29,-4.2,-11,30,-3.7,15,-3.1%,11,+2.3%,96,+5.3%,65,+1.3,46,+0.5,42,+0.4%,74,+1.0%,64,-0.8%,20,+4.3
Darius Miles,22.1,CLE,Forward,883,14,-8.1,-21,11,-7.4,33,-1.4%,52,+0.1%,6,-4.6%,20,-2.9,45,+0.7,73,-1.2%,77,+1.2%,7,+3.5%,39,+1.4
Darius Miles,22.1,POR,Wing,1176,41,-2.0,-6,64,+1.5,82,+2.3%,67,-0.7%,31,-1.3%,9,-4.9,20,+3.5,60,-0.5%,7,-2.4%,41,+0.5%,63,-1.2
Andre Miller,27.6,DEN,Combo,2836,89,+7.8,+21,94,+7.6,89,+3.0%,59,-0.3%,68,+1.4%,94,+5.6,52,-0.1,15,+2.4%,35,-0.6%,97,-4.4%,84,-4.1
Brad Miller,27.6,SAC,Big,2616,98,+12.5,+30,95,+8.0,96,+4.6%,43,+0.3%,47,-0.3%,72,+2.0,85,-4.4,83,-2.0%,28,-0.9%,84,-2.1%,86,-4.4
Mike Miller,23.7,MEM,Wing,1754,68,+2.3,+6,91,+6.5,96,+4.3%,79,-1.3%,31,-1.3%,26,-2.1,15,+4.2,14,+2.4%,29,-0.8%,54,-0.3%,55,-0.3
Oliver Miller,33.6,MIN,Big,475,23,-5.7,-13,16,-6.1,35,-1.3%,20,+1.5%,5,-5.0%,74,+2.2,54,-0.4,52,-0.1%,78,+1.2%,47,+0.2%,23,+3.6
Reggie Miller,38.2,IND,Wing,2255,96,+11.4,+27,82,+4.8,56,+0.2%,97,-3.3%,49,-0.2%,46,-0.6,95,-6.6,88,-2.4%,53,+0.2%,63,-0.7%,90,-5.3
Cuttino Mobley,28.2,HOU,Wing,3226,48,-0.7,-2,70,+2.3,71,+1.4%,34,+0.8%,60,+0.6%,59,+0.6,25,+2.9,18,+1.9%,43,-0.2%,29,+1.3%,87,-4.6
Nazr Mohammed,26.2,ATL,Big,890,22,-5.9,-13,43,-1.7,28,-1.7%,25,+1.2%,85,+3.2%,52,-0.1,15,+4.2,16,+2.3%,73,+1.0%,68,-0.9%,15,+5.3
Nazr Mohammed,26.2,NYK,Big,666,34,-3.2,-9,18,-5.7,53,-0.1%,55,-0.1%,10,-3.7%,2,-8.3,75,-2.5,38,+0.6%,75,+1.1%,77,-1.5%,63,-1.2
Jerome Moiso,25.4,TOR,Big,392,39,-2.2,-7,11,-7.6,9,-4.2%,56,-0.1%,53,+0.0%,31,-1.8,90,-5.4,93,-3.4%,82,+1.5%,29,+1.2%,33,+2.3
Mikki Moore,28.0,UTA,Big,361,61,+1.2,+3,25,-4.4,13,-3.4%,16,+1.8%,93,+4.4%,38,-1.2,92,-5.6,90,-2.7%,90,+2.3%,53,-0.2%,41,+1.2
Alonzo Mourning,33.7,NJN,Big,214,5,-13.7,-38,26,-4.3,36,-1.2%,21,+1.4%,46,-0.4%,82,+3.3,4,+9.4,92,-3.1%,5,-3.0%,0,+10.5%,17,+5.1
Troy Murphy,23.5,GSW,Big,590,36,-2.8,-8,32,-3.6,25,-2.0%,57,-0.2%,46,-0.4%,42,-0.9,58,-0.7,64,-0.6%,77,+1.2%,8,+3.3%,39,+1.4
Lamond Murray,30.5,TOR,Forward,504,32,-3.6,-11,6,-9.8,6,-5.0%,3,+4.1%,81,+2.5%,66,+1.4,94,-6.2,69,-1.0%,87,+1.9%,98,-4.8%,61,-1.1
Ronald Murray,24.3,SEA,Combo,1976,14,-8.2,-21,14,-6.6,39,-1.0%,39,+0.6%,11,-3.2%,45,-0.8,35,+1.6,47,+0.2%,44,-0.2%,23,+1.7%,53,-0.1
Dikembe Mutombo,37.4,NYK,Big,1489,60,+1.2,+3,54,+0.2,47,-0.4%,31,+1.0%,92,+4.2%,22,-2.4,61,-1.0,31,+0.9%,7,-2.4%,90,-2.7%,100,-10.1
Mamadou N'diaye,28.4,ATL,Big,322,7,-12.2,-25,14,-6.8,5,-5.1%,69,-0.8%,72,+1.9%,82,+3.4,11,+5.5,76,-1.5%,54,+0.2%,1,+6.7%,29,+2.9
Bostjan Nachbar,23.3,HOU,Wing,446,66,+1.8,+5,58,+0.8,76,+1.7%,22,+1.4%,64,+0.9%,74,+2.2,62,-1.1,55,-0.2%,64,+0.6%,70,-1.0%,9,+6.7
Lee Nailon,28.7,ATL,Forward,287,3,-15.5,-24,10,-7.8,20,-2.6%,6,+3.3%,99,+7.1%,3,-6.7,6,+7.7,3,+4.7%,42,-0.2%,47,+0.1%,6,+7.7
Lee Nailon,28.7,CLE,Forward,362,1,-19.6,-45,5,-10.2,11,-4.0%,20,+1.5%,12,-3.1%,8,-5.0,4,+9.4,17,+2.0%,14,-1.8%,57,-0.5%,3,+9.7
Eduardo Najera,27.3,DAL,Big,659,49,-0.5,-1,29,-3.9,8,-4.3%,68,-0.7%,76,+2.1%,88,+4.2,79,-3.3,69,-1.0%,94,+3.0%,6,+3.7%,81,-3.3
Steve Nash,29.7,DAL,Point,2606,47,-1.0,-3,75,+3.3,93,+3.8%,43,+0.4%,9,-3.7%,20,-2.8,14,+4.3,27,+1.2%,12,-2.0%,76,-1.5%,42,+1.1
Rasho Nesterovic,27.4,SAS,Big,2343,26,-4.7,-10,32,-3.6,56,+0.2%,55,-0.1%,24,-1.9%,2,-8.1,40,+1.2,25,+1.2%,7,-2.4%,77,-1.6%,96,-6.8
Ira Newble,28.8,CLE,Wing,1234,26,-4.8,-13,42,-1.9,51,-0.2%,14,+2.1%,71,+1.7%,52,-0.1,26,+2.8,23,+1.5%,29,-0.8%,38,+0.7%,67,-1.6
Moochie Norris,30.3,HOU,Point,370,19,-6.8,-19,53,-0.1,71,+1.4%,5,+3.4%,45,-0.4%,75,+2.3,7,+6.7,2,+6.0%,93,+2.8%,55,-0.4%,71,-2.1
Moochie Norris,30.3,NYK,Point,383,59,+1.0,+3,35,-3.0,39,-0.9%,39,+0.6%,55,+0.2%,47,-0.6,82,-4.0,38,+0.6%,97,+3.8%,93,-3.2%,15,+5.3
Dirk Nowitzki,25.4,DAL,Big,2908,90,+8.0,+20,93,+6.9,97,+4.6%,68,-0.8%,10,-3.6%,67,+1.5,63,-1.1,62,-0.6%,25,-1.0%,89,-2.6%,64,-1.3
Jermaine O'Neal,25.1,IND,Big,2769,89,+7.5,+18,82,+4.8,57,+0.2%,96,-3.1%,59,+0.6%,44,-0.8,75,-2.8,73,-1.3%,32,-0.7%,60,-0.6%,93,-6.1
Shaquille O'Neal,31.7,LAL,Big,2462,99,+14.1,+36,97,+9.7,99,+6.1%,17,+1.7%,90,+4.0%,73,+2.0,84,-4.3,97,-4.6%,1,-3.9%,86,-2.3%,82,-3.4
Lamar Odom,24.0,MIA,Forward,2997,64,+1.6,+4,71,+2.5,77,+1.8%,54,-0.1%,30,-1.3%,59,+0.6,42,+1.0,48,+0.1%,7,-2.4%,72,-1.1%,75,-2.7
Mehmet Okur,24.4,DET,Big,1560,81,+5.0,+12,71,+2.6,46,-0.5%,55,-0.1%,80,+2.5%,69,+1.6,74,-2.4,31,+1.0%,83,+1.5%,81,-1.9%,55,-0.4
Kevin Ollie,30.8,CLE,Point,1345,79,+4.4,+12,46,-0.9,33,-1.4%,58,-0.2%,32,-1.3%,97,+6.5,89,-5.3,78,-1.7%,86,+1.7%,71,-1.1%,70,-1.9
Michael Olowokandi,28.6,MIN,Big,907,83,+5.3,+13,59,+0.9,68,+1.1%,28,+1.1%,67,+1.4%,40,-1.0,85,-4.4,95,-3.8%,24,-1.1%,15,+2.6%,93,-5.9
Greg Ostertag,30.7,UTA,Big,2124,79,+4.5,+12,64,+1.5,69,+1.2%,38,+0.6%,76,+2.1%,18,-3.1,77,-3.0,93,-3.3%,33,-0.7%,5,+4.0%,95,-6.8
Bo Outlaw,32.6,MEM,Big,1582,86,+6.8,+18,17,-5.9,16,-3.0%,38,+0.6%,35,-1.1%,50,-0.4,99,-12.7,99,-5.5%,96,+3.5%,47,+0.1%,57,-0.7
Doug Overton,34.2,LAC,Point,999,61,+1.2,+3,56,+0.4,81,+2.2%,31,+0.9%,43,-0.5%,29,-1.9,60,-0.9,87,-2.3%,9,-2.2%,45,+0.3%,50,+0.2
Zaza Pachulia,19.7,ORL,Big,605,54,+0.2,-0,24,-4.5,18,-2.8%,22,+1.3%,93,+4.3%,69,+1.6,87,-4.7,86,-2.3%,84,+1.6%,17,+2.4%,54,-0.3
Robert Pack,34.7,NJN,Point,187,2,-15.6,-43,0,-21.1,1,-7.6%,0,+5.0%,58,+0.6%,0,-11.0,92,-5.5,66,-0.8%,67,+0.7%,45,+0.3%,88,-4.7
Scott Padgett,27.5,HOU,Big,491,75,+3.7,+10,59,+1.0,54,+0.0%,93,-2.6%,25,-1.8%,32,-1.7,75,-2.7,85,-2.2%,54,+0.2%,88,-2.5%,10,+6.5
Milt Palacio,25.7,TOR,Point,1181,25,-5.1,-14,18,-5.6,19,-2.7%,15,+2.0%,79,+2.3%,51,-0.3,55,-0.5,57,-0.3%,78,+1.2%,28,+1.4%,45,+0.7
Jannero Pargo,24.0,CHI,Combo,321,59,+1.0,+3,69,+2.2,58,+0.3%,40,+0.5%,82,+2.6%,75,+2.3,39,+1.3,49,+0.0%,53,+0.2%,81,-1.9%,3,+9.7
Tony Parker,21.5,SAS,Point,2568,46,-1.2,-3,79,+4.3,88,+2.9%,95,-2.9%,15,-2.7%,27,-2.1,11,+5.5,12,+2.6%,33,-0.7%,68,-0.9%,45,+0.7
Ruben Patterson,28.3,POR,Wing,1645,50,-0.4,-1,51,-0.4,23,-2.2%,24,+1.3%,93,+4.4%,95,+5.8,50,+0.1,56,-0.3%,82,+1.4%,21,+1.9%,46,+0.6
Sasha Pavlovic,20.0,UTA,Wing,1081,34,-3.2,-9,31,-3.7,43,-0.6%,36,+0.7%,16,-2.6%,26,-2.1,55,-0.5,46,+0.2%,76,+1.1%,51,-0.1%,25,+3.4
Gary Payton,35.3,LAL,Point,2833,87,+7.2,+19,95,+8.0,86,+2.7%,94,-2.7%,28,-1.5%,83,+3.5,43,+0.8,85,-2.2%,0,-4.1%,58,-0.6%,80,-3.3
Anthony Peeler,33.9,SAC,Combo,1299,62,+1.3,+4,24,-4.5,9,-4.2%,19,+1.5%,98,+6.3%,61,+0.9,92,-5.8,93,-3.3%,86,+1.8%,40,+0.6%,26,+3.3
Wesley Person,32.6,MEM,Wing,277,10,-10.3,-28,2,-13.9,5,-5.1%,29,+1.0%,17,-2.4%,0,-12.4,79,-3.6,67,-0.8%,61,+0.4%,64,-0.8%,83,-3.9
Wesley Person,32.6,POR,Wing,607,40,-2.1,-5,78,+4.0,47,-0.5%,88,-2.0%,65,+1.2%,90,+4.4,9,+6.1,11,+2.8%,39,-0.4%,35,+0.9%,22,+3.8
Wesley Person,32.6,ATL,Wing,130,0,-22.8,-32,0,-23.8,0,-9.6%,41,+0.5%,0,-9.0%,13,-4.1,61,-1.0,84,-2.1%,58,+0.3%,14,+2.7%,72,-2.2
Morris Peterson,26.2,TOR,Wing,2110,77,+4.0,+11,67,+1.9,69,+1.2%,63,-0.4%,44,-0.5%,53,-0.0,71,-2.1,86,-2.2%,52,+0.2%,52,-0.2%,7,+7.5
Eric Piatkowski,33.1,HOU,Wing,657,27,-4.6,-13,17,-6.0,7,-4.5%,80,-1.3%,79,+2.3%,8,-5.0,66,-1.5,72,-1.2%,46,-0.1%,83,-2.0%,50,+0.1
Paul Pierce,26.1,BOS,Wing,3094,75,+3.7,+10,86,+5.4,78,+1.8%,90,-2.2%,29,-1.4%,34,-1.4,34,+1.7,47,+0.2%,51,+0.1%,34,+1.0%,46,+0.7
Mickael Pietrus,21.7,GSW,Combo,725,97,+11.6,+30,73,+2.8,71,+1.4%,41,+0.5%,71,+1.8%,51,-0.2,98,-8.8,96,-4.3%,87,+1.9%,59,-0.6%,28,+3.1
Scottie Pippen,38.1,CHI,Wing,409,2,-16.2,-21,3,-12.1,6,-5.0%,32,+0.9%,19,-2.2%,19,-3.0,16,+4.0,12,+2.6%,52,+0.1%,58,-0.6%,27,+3.2
Zoran Planinic,21.1,NJN,Wing,371,5,-13.6,-36,7,-9.4,30,-1.6%,0,+5.3%,58,+0.5%,46,-0.7,15,+4.1,53,-0.1%,34,-0.6%,51,-0.1%,1,+13.4
Scot Pollard,28.7,IND,Big,635,4,-14.7,-38,4,-10.4,11,-3.9%,7,+2.8%,43,-0.5%,19,-3.0,14,+4.3,33,+0.9%,40,-0.3%,33,+1.0%,4,+8.9
James Posey,26.8,MEM,Wing,2422,72,+3.2,+8,72,+2.8,79,+1.9%,61,-0.3%,29,-1.4%,57,+0.4,54,-0.4,7,+3.4%,50,+0.1%,74,-1.3%,96,-7.2
Vitaly Potapenko,28.6,SEA,Big,1405,27,-4.5,-12,67,+1.9,67,+1.0%,36,+0.7%,79,+2.4%,29,-1.9,8,+6.4,6,+3.4%,11,-2.0%,98,-4.7%,48,+0.4
Tayshaun Prince,23.7,DET,Wing,2665,53,+0.0,-0,64,+1.4,49,-0.3%,84,-1.6%,33,-1.2%,43,-0.8,37,+1.4,39,+0.5%,9,-2.2%,59,-0.6%,94,-6.3
Joel Przybilla,24.1,ATL,Big,305,39,-2.2,-5,5,-10.2,11,-3.9%,72,-0.9%,0,-9.0%,17,-3.3,96,-7.9,87,-2.3%,97,+3.7%,32,+1.0%,43,+0.9
Vladimir Radmanovic,22.9,SEA,Forward,2282,59,+0.9,+3,74,+3.0,77,+1.7%,83,-1.5%,26,-1.6%,63,+1.0,30,+2.1,36,+0.7%,65,+0.6%,14,+2.7%,60,-1.0
Zach Randolph,22.3,POR,Big,3055,64,+1.6,+4,74,+2.9,97,+4.8%,11,+2.3%,28,-1.5%,18,-3.2,39,+1.3,13,+2.6%,14,-1.8%,100,-6.0%,72,-2.1
Theo Ratliff,30.5,ATL,Big,1643,88,+7.2,+16,63,+1.2,73,+1.5%,64,-0.5%,16,-2.5%,22,-2.5,93,-6.0,94,-3.6%,49,+0.1%,19,+2.2%,99,-8.5
Theo Ratliff,30.5,POR,Big,1011,96,+11.2,+30,93,+7.0,90,+3.2%,69,-0.8%,85,+3.2%,23,-2.4,83,-4.2,89,-2.6%,38,-0.4%,35,+0.9%,96,-7.4
Zeljko Rebraca,31.6,DET,Big,206,7,-12.1,-32,33,-3.4,17,-2.9%,12,+2.3%,88,+3.4%,82,+3.3,5,+8.7,28,+1.2%,30,-0.8%,0,+11.0%,58,-0.8
Michael Redd,24.2,MIL,Wing,3015,9,-10.8,-27,41,-2.1,18,-2.8%,92,-2.4%,63,+0.9%,41,-1.0,5,+8.7,13,+2.6%,4,-3.4%,45,+0.3%,56,-0.6
Glen Rice,36.4,LAC,Wing,252,87,+7.1,+19,42,-1.7,29,-1.7%,8,+2.7%,75,+2.0%,65,+1.2,98,-8.8,99,-5.4%,25,-1.0%,72,-1.1%,45,+0.7
Jason Richardson,22.8,GSW,Wing,2929,70,+2.4,+7,62,+1.1,54,+0.1%,52,+0.0%,78,+2.2%,41,-0.9,65,-1.3,88,-2.4%,15,-1.7%,28,+1.3%,48,+0.3
Quentin Richardson,23.6,LAC,Combo,2334,70,+2.5,+6,76,+3.6,63,+0.6%,45,+0.3%,94,+4.5%,50,-0.4,41,+1.1,30,+1.1%,59,+0.4%,48,+0.1%,49,+0.3
Luke Ridnour,22.7,SEA,Point,1040,12,-9.5,-25,4,-10.5,3,-6.0%,20,+1.5%,62,+0.8%,56,+0.3,60,-0.9,18,+1.9%,71,+0.9%,86,-2.3%,73,-2.3
Clifford Robinson,36.9,GSW,Big,2835,31,-3.7,-10,42,-1.8,70,+1.3%,44,+0.3%,7,-4.3%,24,-2.3,32,+1.9,39,+0.6%,15,-1.8%,75,-1.4%,62,-1.1
Eddie Robinson,27.5,CHI,Wing,958,75,+3.7,+9,80,+4.4,84,+2.6%,61,-0.4%,46,-0.4%,76,+2.3,44,+0.7,42,+0.4%,87,+1.8%,21,+1.9%,24,+3.5
Glenn Robinson,30.8,PHI,Forward,1340,15,-7.8,-22,45,-1.2,74,+1.6%,16,+1.9%,34,-1.1%,21,-2.7,7,+6.6,11,+2.7%,11,-2.0%,31,+1.1%,72,-2.1
Rodney Rogers,32.4,NJN,Forward,1350,56,+0.6,+2,58,+0.7,55,+0.1%,28,+1.1%,76,+2.1%,60,+0.6,49,+0.2,54,-0.2%,75,+1.1%,75,-1.3%,8,+7.0
Sean Rooks,34.1,NOH,Big,305,43,-1.6,-5,50,-0.5,88,+3.0%,5,+3.4%,34,-1.2%,35,-1.3,41,+1.1,28,+1.2%,100,+5.6%,2,+5.6%,21,+4.1
Sean Rooks,34.1,ORL,Big,268,56,+0.6,+2,78,+4.0,50,-0.3%,91,-2.3%,56,+0.4%,68,+1.5,21,+3.4,50,+0.0%,76,+1.1%,11,+2.9%,12,+5.8
Jalen Rose,30.8,CHI,Wing,524,98,+11.9,+11,39,-2.4,4,-5.5%,34,+0.8%,98,+6.1%,89,+4.3,100,-14.2,99,-5.7%,85,+1.7%,90,-2.7%,95,-6.8
Jalen Rose,30.8,TOR,Forward,1982,30,-3.8,-12,96,+8.1,98,+5.0%,84,-1.6%,32,-1.3%,45,-0.7,1,+11.9,3,+4.7%,18,-1.5%,3,+5.4%,75,-2.6
Malik Rose,28.9,SAS,Big,1176,36,-2.8,-6,47,-0.9,36,-1.2%,8,+2.6%,69,+1.4%,98,+7.7,32,+1.9,26,+1.2%,82,+1.4%,13,+2.8%,37,+1.8
Michael Ruffin,26.8,UTA,Big,721,28,-4.3,-11,48,-0.9,30,-1.6%,19,+1.5%,100,+7.4%,14,-3.9,21,+3.4,34,+0.8%,9,-2.2%,69,-1.0%,14,+5.4
Kareem Rush,23.0,LAL,Wing,1155,15,-8.0,-21,22,-4.7,38,-1.1%,51,+0.1%,26,-1.8%,15,-3.8,22,+3.3,17,+2.0%,50,+0.1%,44,+0.4%,32,+2.4
Bryon Russell,32.8,LAL,Wing,847,23,-5.6,-15,40,-2.2,26,-1.9%,72,-0.9%,25,-1.8%,64,+1.2,22,+3.4,28,+1.2%,70,+0.9%,28,+1.3%,22,+3.8
John Salmons,23.9,PHI,Forward,1537,63,+1.5,+4,53,-0.0,37,-1.1%,79,-1.3%,33,-1.2%,72,+2.0,66,-1.5,41,+0.5%,47,-0.0%,75,-1.4%,79,-3.2
Jamal Sampson,20.5,LAL,Big,115,4,-14.5,-36,1,-16.2,2,-7.6%,12,+2.2%,90,+4.0%,0,-12.1,68,-1.7,70,-1.0%,40,-0.3%,82,-1.9%,23,+3.8
Daniel Santiago,27.4,MIL,Big,681,68,+2.2,+6,40,-2.2,76,+1.7%,48,+0.2%,4,-5.4%,15,-3.5,85,-4.4,58,-0.4%,95,+3.2%,26,+1.5%,54,-0.2
Brian Scalabrine,25.6,NJN,Forward,815,28,-4.4,-12,39,-2.4,31,-1.5%,51,+0.1%,67,+1.3%,52,-0.1,30,+2.0,63,-0.6%,45,-0.1%,23,+1.7%,51,+0.0
Ansu Sesay,27.3,SEA,Forward,530,50,-0.4,-1,24,-4.5,15,-3.1%,33,+0.8%,69,+1.6%,71,+1.8,83,-4.1,75,-1.4%,89,+2.0%,35,+0.9%,26,+3.3
Bobby Simmons,23.4,LAC,Forward,1338,82,+5.0,+12,72,+2.8,44,-0.6%,70,-0.8%,84,+3.1%,75,+2.3,72,-2.2,57,-0.3%,88,+2.0%,82,-2.0%,21,+4.1
Brian Skinner,27.5,MIL,Big,1578,15,-7.9,-20,16,-6.1,21,-2.5%,57,-0.2%,65,+1.1%,1,-10.6,32,+1.7,46,+0.2%,6,-2.8%,56,-0.5%,99,-9.0
Tamar Slay,23.6,NJN,Wing,112,0,-28.3,-46,14,-6.6,3,-5.5%,6,+3.2%,99,+7.0%,60,+0.7,0,+21.8,0,+8.7%,6,-2.9%,3,+5.0%,9,+6.7
Jabari Smith,26.7,SAC,Big,111,1,-22.8,-51,0,-23.2,0,-12.1%,17,+1.8%,75,+2.0%,6,-5.5,55,-0.4,26,+1.2%,72,+1.0%,96,-4.1%,4,+8.4
Joe Smith,28.3,MIL,Big,2253,60,+1.1,+3,44,-1.3,28,-1.7%,52,+0.0%,90,+4.0%,9,-4.9,74,-2.4,76,-1.5%,17,-1.6%,79,-1.7%,87,-4.7
Steven Smith,34.6,NOH,Wing,882,25,-4.8,-13,67,+1.8,54,+0.0%,60,-0.3%,61,+0.7%,89,+4.4,7,+6.6,8,+3.2%,56,+0.3%,49,+0.0%,9,+6.6
Theron Smith,23.1,MEM,Wing,169,44,-1.4,-4,19,-5.4,45,-0.6%,1,+4.9%,92,+4.3%,23,-2.4,82,-3.9,100,-6.5%,25,-1.0%,49,+0.1%,2,+10.1
Eric Snow,30.5,PHI,Point,2960,56,+0.6,+2,65,+1.5,79,+2.0%,29,+1.0%,45,-0.5%,34,-1.4,43,+1.0,29,+1.1%,61,+0.4%,93,-3.2%,64,-1.3
Darius Songaila,25.7,SAC,Big,894,74,+3.3,+7,67,+1.8,36,-1.2%,62,-0.4%,95,+5.0%,56,+0.3,66,-1.5,62,-0.6%,83,+1.6%,19,+2.2%,44,+0.9
Latrell Sprewell,33.1,MIN,Wing,3089,53,+0.1,-0,71,+2.5,80,+2.0%,65,-0.5%,8,-3.8%,79,+2.9,28,+2.4,35,+0.8%,75,+1.1%,33,+1.0%,40,+1.4
Jerry Stackhouse,29.0,WAS,Wing,768,27,-4.5,-9,78,+4.1,80,+2.0%,66,-0.6%,30,-1.3%,84,+3.6,5,+8.6,8,+3.2%,23,-1.1%,18,+2.3%,57,-0.7
Vladimir Stepania,27.5,POR,Big,437,91,+8.3,+23,38,-2.6,21,-2.5%,59,-0.3%,89,+3.9%,53,-0.0,99,-10.8,91,-3.0%,92,+2.6%,91,-2.7%,68,-1.6
DeShawn Stevenson,22.6,UTA,Wing,1502,40,-2.1,-5,73,+2.8,81,+2.0%,86,-1.9%,56,+0.4%,7,-5.0,12,+4.9,32,+0.9%,5,-3.0%,22,+1.8%,93,-6.2
DeShawn Stevenson,22.6,ORL,Combo,920,88,+7.3,+11,73,+2.8,55,+0.1%,95,-2.8%,46,-0.4%,54,+0.1,86,-4.4,89,-2.7%,14,-1.8%,93,-3.2%,52,-0.0
Peja Stojakovic,26.4,SAC,Wing,3262,76,+3.9,+9,94,+7.8,97,+4.7%,85,-1.7%,3,-6.2%,97,+6.4,18,+3.9,17,+1.9%,6,-2.7%,81,-1.9%,76,-2.7
Damon Stoudamire,30.2,POR,Point,3115,39,-2.2,-6,48,-0.8,41,-0.8%,83,-1.6%,23,-1.9%,6,-5.4,37,+1.4,24,+1.4%,11,-2.0%,86,-2.2%,91,-5.6
Amar'e Stoudemire,21.0,PHX,Big,2013,55,+0.5,+2,77,+3.7,68,+1.1%,48,+0.2%,77,+2.1%,86,+3.8,23,+3.3,29,+1.1%,20,-1.4%,29,+1.2%,61,-1.0
Erick Strickland,29.9,MIL,Combo,534,82,+5.3,+14,84,+5.1,86,+2.8%,45,+0.3%,37,-1.1%,64,+1.1,52,-0.1,64,-0.6%,94,+3.0%,4,+4.2%,12,+5.9
Rod Strickland,37.3,ORL,Point,913,61,+1.3,+3,57,+0.7,54,-0.1%,45,+0.3%,96,+5.5%,40,-1.0,56,-0.6,55,-0.2%,47,-0.0%,63,-0.8%,38,+1.6
Rod Strickland,37.3,TOR,Point,283,21,-6.3,-15,26,-4.2,32,-1.5%,27,+1.1%,38,-1.0%,59,+0.6,29,+2.1,39,+0.6%,37,-0.4%,17,+2.4%,82,-3.6
Bob Sura,30.6,DET,Combo,673,30,-3.8,-11,38,-2.6,62,+0.5%,37,+0.7%,50,-0.1%,50,-0.3,39,+1.2,70,-1.0%,63,+0.6%,19,+2.2%,11,+5.9
Bob Sura,30.6,ATL,Combo,932,100,+18.1,+35,99,+12.8,95,+4.1%,89,-2.1%,91,+4.1%,96,+6.0,90,-5.4,67,-0.8%,32,-0.7%,89,-2.6%,96,-7.1
Michael Sweetney,21.0,NYK,Big,431,78,+4.2,+11,79,+4.1,38,-1.0%,63,-0.5%,100,+8.2%,83,+3.5,52,-0.1,59,-0.5%,95,+3.2%,11,+3.0%,14,+5.4
Stromile Swift,23.9,MEM,Big,1498,52,-0.1,-0,49,-0.6,41,-0.8%,22,+1.3%,87,+3.4%,64,+1.1,56,-0.5,81,-1.9%,84,+1.6%,21,+2.0%,15,+5.3
Wally Szczerbiak,26.7,MIN,Wing,585,76,+3.9,+9,49,-0.6,9,-4.1%,47,+0.2%,94,+4.7%,99,+10.4,86,-4.5,94,-3.8%,58,+0.3%,48,+0.1%,24,+3.5
Maurice Taylor,27.0,HOU,Big,2053,19,-6.8,-19,23,-4.5,16,-3.0%,58,-0.2%,30,-1.4%,47,-0.6,29,+2.3,23,+1.5%,54,+0.2%,69,-1.0%,37,+1.7
Jason Terry,26.1,ATL,Combo,2986,81,+5.0,+12,97,+9.1,89,+3.0%,87,-1.9%,57,+0.5%,84,+3.5,17,+4.0,34,+0.8%,28,-0.9%,29,+1.3%,50,+0.1
Etan Thomas,25.6,WAS,Big,1831,25,-4.9,-12,30,-3.7,36,-1.2%,14,+2.2%,27,-1.5%,74,+2.2,40,+1.2,65,-0.7%,37,-0.4%,43,+0.4%,17,+5.0
Kenny Thomas,26.3,PHI,Big,2692,33,-3.4,-10,41,-2.1,34,-1.4%,20,+1.5%,89,+3.8%,54,+0.1,38,+1.4,32,+0.9%,22,-1.2%,57,-0.5%,89,-4.8
Kurt Thomas,31.1,NYK,Big,2537,79,+4.5,+12,80,+4.5,81,+2.2%,82,-1.4%,13,-3.0%,31,-1.8,50,+0.0,43,+0.4%,15,-1.7%,50,-0.1%,85,-4.1
Tim Thomas,26.7,MIL,Forward,1339,59,+1.0,+3,56,+0.4,43,-0.7%,62,-0.4%,74,+1.9%,11,-4.5,57,-0.6,36,+0.7%,39,-0.4%,94,-3.3%,62,-1.1
Tim Thomas,26.7,NYK,Wing,737,84,+5.8,+16,88,+6.0,92,+3.4%,70,-0.8%,51,-0.0%,12,-4.3,49,+0.2,10,+2.9%,68,+0.8%,85,-2.2%,90,-5.3
Jamaal Tinsley,25.7,IND,Point,1362,97,+11.7,+23,90,+6.3,85,+2.6%,85,-1.7%,42,-0.7%,57,+0.4,90,-5.4,75,-1.4%,92,+2.6%,48,+0.1%,56,-0.6
Robert Traylor,26.7,NOH,Big,898,67,+2.0,+6,75,+3.1,85,+2.6%,31,+0.9%,80,+2.5%,30,-1.8,41,+1.1,49,+0.1%,74,+1.1%,40,+0.6%,11,+6.0
Gary Trent,29.1,MIN,Big,983,8,-12.0,-30,39,-2.3,34,-1.3%,30,+1.0%,64,+1.0%,27,-2.0,3,+9.6,6,+3.7%,26,-0.9%,40,+0.5%,30,+2.9
