Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Collin Sexton,19.8,CLE,Point,2536,33,47.7%,59,32%,46,19%,94,26%,87,45%,19,3%,17,20%,13,23%
Landry Shamet,21.6,LAC,Wing,693,91,57.6%,21,16%,4,4%,38,9%,13,13%,64,17%,96,54%,95,71%
Landry Shamet,21.6,PHI,Wing,1041,96,59.9%,19,16%,6,4%,36,9%,13,13%,56,15%,97,56%,96,71%
Iman Shumpert,28.4,SAC,Wing,1091,30,48.3%,16,15%,3,4%,91,25%,60,29%,68,17%,70,39%,78,56%
Iman Shumpert,28.4,HOU,Wing,363,14,45.3%,9,11%,0,1%,66,15%,18,16%,96,27%,87,46%,97,73%
Pascal Siakam,24.6,TOR,Big,2541,78,59.1%,55,51%,79,26%,19,2%,62,28%,84,14%,40,6%,50,20%
Ben Simmons,22.3,PHI,Combo,2700,93,56.6%,100,69%,90,29%,7,2%,49,31%,0,0%,2,0%,2,0%
Jonathon Simmons,29.1,ORL,Wing,832,7,40.3%,66,33%,94,26%,69,15%,91,41%,18,7%,16,20%,11,27%
Jonathon Simmons,29.1,PHI,Wing,186,28,48.0%,77,36%,87,24%,56,13%,81,36%,28,9%,12,18%,12,27%
Marcus Smart,24.7,BOS,Wing,2185,74,53.5%,40,23%,49,12%,27,7%,26,19%,60,16%,82,42%,82,58%
Ish Smith,30.3,DET,Point,1209,31,47.4%,43,29%,67,24%,83,22%,91,46%,37,6%,19,20%,20,26%
JR Smith,33.1,CLE,Wing,216,9,43.2%,1,4%,62,14%,99,35%,98,49%,17,6%,74,40%,48,47%
Jason Smith,32.7,WAS,Big,104,1,41.4%,42,43%,17,10%,98,30%,86,40%,63,7%,45,10%,45,17%
Dennis Smith Jr.,20.9,NYK,Point,597,19,46.0%,91,43%,24,14%,69,17%,31,31%,13,2%,39,24%,24,26%
Dennis Smith Jr.,20.9,DAL,Point,897,52,49.9%,89,42%,15,11%,46,14%,11,25%,26,4%,57,29%,46,33%
Tony Snell,27.0,MIL,Wing,1252,92,57.6%,55,28%,31,10%,28,7%,21,17%,69,17%,67,38%,74,55%
Omari Spellman,21.3,ATL,Big,754,22,50.9%,35,40%,8,7%,29,3%,8,11%,93,19%,78,31%,84,50%
Nik Stauskas,25.1,CLE,Wing,324,50,50.5%,33,21%,52,13%,50,12%,45,24%,76,19%,62,36%,71,54%
Nik Stauskas,25.1,POR,Wing,623,57,51.7%,50,27%,15,7%,65,14%,33,21%,40,11%,79,41%,63,52%
Lance Stephenson,28.2,LAL,Combo,1062,71,52.2%,58,31%,2,6%,80,20%,39,26%,85,13%,53,30%,64,43%
Edmond Sumner,22.8,IND,Wing,142,1,30.5%,85,42%,23,8%,54,13%,31,21%,65,17%,18,21%,31,38%
Jayson Tatum,20.7,BOS,Forward,2443,35,50.7%,52,33%,58,17%,96,22%,87,39%,24,8%,24,20%,20,28%
Jeff Teague,30.4,MIN,Point,1262,26,46.6%,61,33%,98,35%,22,10%,89,45%,4,1%,30,21%,9,22%
Garrett Temple,32.5,MEM,Wing,1524,65,52.5%,52,28%,26,9%,50,12%,30,20%,85,21%,48,30%,62,52%
Garrett Temple,32.5,LAC,Wing,502,21,47.0%,62,32%,45,12%,46,11%,42,23%,88,23%,27,23%,46,46%
Milos Teodosic,31.6,LAC,Point,137,91,56.4%,4,13%,13,10%,33,13%,7,23%,91,10%,100,55%,98,65%
Daniel Theis,26.6,BOS,Big,846,82,59.9%,60,53%,36,15%,69,10%,47,25%,43,3%,59,20%,54,22%
Isaiah Thomas,29.7,DEN,Point,167,0,41.1%,30,25%,94,31%,4,5%,57,36%,35,5%,69,34%,67,39%
Khyri Thomas,22.5,DET,Wing,128,4,36.8%,28,18%,52,13%,42,10%,41,23%,99,33%,43,28%,84,60%
Lance Thomas,30.5,NYK,Big,781,4,45.2%,17,29%,46,17%,91,17%,72,33%,96,22%,50,16%,71,37%
Klay Thompson,28.7,GSW,Wing,2641,84,55.4%,25,17%,65,15%,94,27%,93,42%,32,10%,50,32%,40,41%
Tristan Thompson,27.6,CLE,Big,1194,38,52.9%,65,55%,99,42%,23,3%,92,45%,0,0%,0,0%,0,0%
Sindarius Thornwell,24.0,LAC,Wing,229,3,35.7%,96,50%,96,27%,0,0%,54,27%,42,11%,4,11%,4,23%
Anthony Tolliver,33.4,MIN,Forward,1023,61,53.8%,4,12%,4,6%,21,3%,4,8%,90,24%,96,56%,99,80%
Karl-Anthony Towns,23.0,MIN,Big,2544,69,57.3%,30,37%,88,29%,67,9%,83,38%,46,3%,64,22%,56,25%
Allonzo Trier,22.8,NYK,Wing,1407,42,49.8%,89,44%,44,12%,86,22%,74,33%,7,4%,14,18%,4,22%
PJ Tucker,33.5,HOU,Big,2796,43,53.5%,6,19%,12,8%,7,1%,5,9%,100,53%,58,20%,98,72%
Evan Turner,30.0,POR,Combo,1593,25,47.0%,76,37%,98,31%,83,21%,98,53%,22,4%,3,7%,5,11%
Myles Turner,22.6,IND,Big,2113,45,53.7%,21,32%,51,18%,97,27%,94,45%,38,2%,62,21%,55,23%
Ekpe Udoh,31.5,UTA,Big,183,97,66.7%,84,74%,76,25%,16,2%,53,26%,0,0%,0,0%,0,0%
Jonas Valanciunas,26.5,MEM,Big,526,58,55.6%,54,50%,98,39%,43,5%,91,45%,30,1%,36,5%,32,5%
Jonas Valanciunas,26.5,TOR,Big,555,81,59.7%,55,50%,98,37%,27,3%,87,40%,27,0%,43,9%,36,9%
Fred VanVleet,24.7,TOR,Combo,1748,56,51.0%,59,31%,8,9%,59,14%,22,23%,64,9%,73,37%,71,46%
Noah Vonleh,23.2,NYK,Big,1716,33,52.3%,48,46%,64,21%,35,4%,50,25%,49,4%,66,24%,64,28%
Nikola Vucevic,28.0,ORL,Big,2509,53,54.9%,24,34%,94,33%,91,17%,98,50%,26,0%,53,16%,45,16%
Dwyane Wade,36.8,MIA,Combo,1865,34,47.9%,49,29%,88,27%,75,19%,88,46%,44,7%,17,17%,15,24%
Moritz Wagner,21.5,LAL,Big,368,8,47.4%,49,47%,16,10%,5,1%,8,11%,47,3%,90,39%,79,43%
Dion Waiters,26.9,MIA,Combo,1108,88,53.9%,42,28%,0,5%,36,9%,2,14%,98,18%,86,40%,98,58%
Kemba Walker,28.5,CHA,Point,2860,65,51.5%,52,31%,26,14%,50,15%,30,28%,15,2%,81,39%,74,41%
John Wall,28.2,WAS,Point,1103,46,49.3%,96,45%,2,9%,74,19%,26,28%,20,3%,41,24%,31,27%
Tyrone Wallace,24.4,LAC,Wing,522,10,43.7%,95,50%,100,42%,11,3%,94,45%,4,3%,1,2%,1,5%
Brad Wanamaker,29.3,BOS,Combo,246,100,58.3%,24,23%,78,24%,63,17%,75,41%,3,1%,66,35%,53,36%
TJ Warren,25.2,PHX,Big,1366,50,54.8%,28,35%,84,28%,66,9%,80,37%,73,9%,57,19%,62,28%
Julian Washburn,26.9,MEM,Wing,246,6,40.2%,10,13%,77,19%,84,21%,90,40%,91,23%,26,23%,48,47%
Yuta Watanabe,24.1,MEM,Forward,139,0,28.4%,35,26%,75,21%,90,18%,89,39%,55,13%,30,21%,35,34%
Russell Westbrook,30.0,OKC,Point,2641,30,46.9%,83,40%,37,16%,72,18%,52,35%,24,3%,35,22%,19,25%
Derrick White,24.3,SAS,Point,1663,74,52.4%,67,35%,69,24%,63,17%,72,41%,28,4%,20,20%,17,25%
Hassan Whiteside,29.4,MIA,Big,1669,68,57.1%,71,63%,89,29%,43,5%,75,34%,35,1%,24,1%,25,2%
Andrew Wiggins,23.7,MIN,Wing,2540,17,46.3%,69,34%,74,18%,87,22%,89,40%,10,5%,20,21%,9,26%
Johnathan Williams,23.4,LAL,Big,346,75,58.7%,86,76%,54,19%,35,4%,42,23%,32,1%,0,0%,20,1%
Kenrich Williams,23.9,NOP,Wing,1057,26,47.9%,59,31%,24,8%,24,6%,16,14%,61,16%,69,39%,72,55%
Lou Williams,32.0,LAC,Combo,1988,27,47.1%,39,27%,86,26%,92,24%,92,50%,12,3%,25,20%,14,23%
Marvin Williams,32.4,CHA,Big,2130,40,53.0%,8,21%,53,19%,31,4%,39,22%,94,19%,86,38%,91,57%
Robert Williams,21.0,BOS,Big,218,99,70.3%,99,93%,3,5%,20,3%,3,8%,0,0%,0,0%,0,0%
Troy Williams,23.8,SAC,Forward,271,27,48.8%,73,41%,32,12%,30,5%,23,17%,28,8%,73,34%,62,42%
D.J. Wilson,22.7,MIL,Big,817,17,50.2%,21,31%,37,15%,60,7%,40,22%,95,20%,71,26%,82,47%
Justise Winslow,22.6,MIA,Forward,1941,32,50.0%,48,32%,97,27%,56,10%,86,37%,48,11%,23,20%,30,31%
Christian Wood,23.1,NOP,Big,182,66,56.8%,59,53%,57,20%,57,7%,54,26%,59,6%,49,15%,51,21%
Delon Wright,26.5,TOR,Combo,826,36,47.9%,90,47%,49,20%,10,3%,27,23%,47,7%,29,22%,29,29%
Delon Wright,26.5,MEM,Combo,791,42,48.6%,92,50%,46,20%,17,5%,31,25%,42,6%,20,19%,24,25%
Guerschon Yabusele,22.9,BOS,Big,169,25,51.3%,36,40%,33,14%,58,7%,34,21%,64,7%,77,31%,72,38%
Thaddeus Young,30.4,IND,Big,2484,62,55.8%,62,55%,75,24%,36,4%,64,29%,66,8%,42,9%,44,16%
Trae Young,20.1,ATL,Point,2491,39,48.1%,57,32%,65,22%,20,10%,37,32%,6,1%,70,34%,56,36%
Cody Zeller,26.1,CHA,Big,1242,63,56.1%,79,69%,74,24%,11,1%,49,25%,0,0%,39,5%,31,5%
Ante Zizic,21.8,CLE,Big,1026,57,55.4%,75,66%,87,28%,47,6%,73,34%,0,0%,0,0%,0,0%
Ivica Zubac,21.6,LAL,Big,471,77,58.9%,87,76%,64,22%,17,2%,46,24%,0,0%,0,0%,0,0%
Ivica Zubac,21.6,LAC,Big,507,45,53.8%,92,79%,49,18%,34,4%,34,21%,0,0%,0,0%,0,0%
