Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Tyshawn Taylor,22.6,BKN,Point,147,51,48.9%,20,37.8%,0,60.0%,0,46.2%,100,20%,86,17%,88,13%,100,33%
Jeff Teague,24.4,ATL,Point,2595,61,49.9%,67,48.2%,49,36.3%,79,88.1%,73,31%,67,22%,59,19%,65,72%
Marquis Teague,19.7,CHI,Point,310,6,36.6%,22,39.1%,2,17.6%,0,66.7%,88,27%,78,19%,61,18%,0,100%
Mirza Teletovic,27.1,BKN,Big,401,29,46.3%,10,41.2%,53,33.3%,0,81.8%,3,86%,75,56%,25,84%,91,97%
Sebastian Telfair,27.4,PHX,Point,774,41,47.5%,16,37.2%,82,39.8%,18,76.9%,61,35%,84,17%,73,16%,86,56%
Sebastian Telfair,27.4,TOR,Point,160,8,37.7%,6,33.3%,9,27.6%,0,100.0%,90,25%,96,0%,98,0%,90,50%
Garrett Temple,26.5,WAS,Combo,1130,38,46.2%,64,44.6%,26,33.3%,9,70.3%,14,71%,18,57%,11,69%,30,92%
Jason Terry,35.1,BOS,Combo,2108,88,53.2%,85,50.2%,60,37.2%,91,86.7%,9,77%,29,50%,8,76%,47,88%
Hasheem Thabeet,25.7,OKC,Big,619,86,57.3%,86,57.3%,0,0.0%,32,64.1%,79,62%,69,58%,0,100%,0,0%
Isaiah Thomas,23.7,SAC,Point,2067,73,51.4%,73,48.8%,56,37.0%,82,88.1%,31,45%,16,36%,22,30%,69,71%
Kurt Thomas,40.1,NYK,Big,373,66,52.6%,66,52.6%,0,0.0%,0,46.2%,1,88%,54,63%,9,94%,0,0%
Lance Thomas,24.5,NOP,Forward,592,73,51.6%,88,51.6%,0,0.0%,61,78.7%,48,69%,65,55%,0,100%,0,0%
Tyrus Thomas,26.2,CHA,Big,346,7,36.9%,5,35.4%,0,42.9%,95,82.8%,17,77%,99,38%,27,84%,67,100%
Jason Thompson,26.3,SAC,Big,2253,53,50.3%,54,50.4%,0,0.0%,48,69.9%,54,68%,64,59%,48,75%,0,0%
Klay Thompson,22.7,GSW,Wing,2925,69,51.1%,30,43.7%,83,40.5%,74,84.1%,15,83%,19,72%,19,77%,51,95%
Tristan Thompson,21.6,CLE,Big,2546,45,48.9%,48,49.0%,0,0.0%,19,60.6%,96,50%,90,48%,87,52%,0,0%
Marcus Thornton,25.4,SAC,Wing,1683,73,51.7%,64,47.3%,65,37.4%,90,87.8%,48,71%,19,72%,82,36%,76,88%
Jamaal Tinsley,34.7,UTA,Point,1186,24,46.0%,35,43.8%,20,31.7%,0,70.8%,14,55%,35,31%,24,30%,37,85%
Anthony Tolliver,27.4,ATL,Forward,874,65,50.5%,48,45.6%,61,35.7%,95,86.4%,4,95%,10,81%,4,95%,6,100%
PJ Tucker,27.5,PHX,Wing,1865,60,50.5%,88,51.4%,14,30.2%,26,75.0%,69,62%,51,58%,46,60%,53,95%
Ronny Turiaf,29.8,LAC,Big,608,61,51.9%,61,51.9%,0,0.0%,1,35.3%,23,76%,11,78%,89,50%,0,0%
Hedo Turkoglu,33.6,ORL,Forward,188,2,27.4%,40,44.8%,0,4.2%,0,50.0%,100,36%,83,45%,100,0%,100,0%
Evan Turner,24.0,PHI,Combo,2846,26,45.0%,47,42.9%,67,38.2%,24,74.0%,67,44%,47,41%,42,35%,27,93%
Ekpe Udoh,25.5,MIL,Big,1280,16,43.7%,17,43.7%,0,0.0%,64,74.4%,81,61%,66,59%,72,63%,0,0%
Beno Udrih,30.3,MIL,Combo,663,71,50.2%,91,52.6%,7,27.7%,20,73.3%,35,57%,20,56%,20,52%,56,85%
Beno Udrih,30.3,ORL,Combo,703,21,43.9%,23,38.6%,75,40.8%,87,86.4%,94,30%,100,9%,68,24%,88,65%
Jonas Valanciunas,20.5,TOR,Big,1427,82,55.9%,82,55.9%,0,0.0%,76,76.7%,86,58%,72,57%,78,59%,0,0%
Anderson Varejao,30.1,CLE,Big,899,40,48.3%,43,48.6%,0,0.0%,70,75.5%,50,70%,61,60%,22,86%,0,0%
Greivis Vasquez,25.8,NOP,Point,2674,43,47.7%,53,46.2%,42,34.8%,42,80.4%,84,28%,76,20%,82,14%,55,75%
Jan Vesely,22.5,WAS,Big,566,57,50.9%,58,50.9%,0,0.0%,0,31.4%,5,86%,2,83%,0,100%,0,0%
Charlie Villanueva,28.2,DET,Big,1028,34,47.5%,9,40.1%,69,35.7%,11,55.1%,22,77%,85,50%,88,52%,67,100%
Nikola Vucevic,22.0,ORL,Big,2552,61,51.9%,63,52.0%,0,0.0%,43,68.5%,59,67%,77,55%,30,82%,0,0%
Dwyane Wade,30.8,MIA,Combo,2363,83,52.9%,94,53.6%,5,27.4%,13,72.8%,68,44%,15,58%,61,26%,100,35%
Dion Waiters,20.9,CLE,Wing,1739,20,45.0%,37,44.5%,22,31.3%,30,75.4%,97,39%,95,31%,87,31%,95,76%
Kemba Walker,22.5,CHA,Point,2848,33,47.0%,49,46.0%,29,33.1%,30,79.7%,59,36%,33,31%,55,20%,61,74%
John Wall,22.2,WAS,Point,1593,18,45.3%,45,45.3%,11,28.6%,45,80.7%,86,27%,53,27%,45,23%,57,75%
Gerald Wallace,30.3,BKN,Forward,2069,31,45.0%,54,46.1%,20,28.6%,18,63.3%,42,71%,40,65%,54,55%,65,96%
Rasheed Wallace,38.1,NYK,Big,271,32,46.9%,32,46.4%,50,31.7%,0,72.2%,52,69%,66,59%,95,47%,93,95%
Luke Walton,32.6,CLE,Big,830,23,45.2%,24,45.1%,34,30.2%,0,50.0%,2,87%,28,69%,18,89%,67,100%
Hakim Warrick,30.3,CHA,Big,447,10,40.7%,11,41.5%,0,0.0%,36,65.8%,46,70%,13,77%,64,66%,0,0%
CJ Watson,28.5,BKN,Combo,1446,85,53.0%,52,43.2%,88,42.9%,41,78.2%,21,66%,41,44%,26,47%,42,89%
Earl Watson,33.4,UTA,Point,772,0,32.2%,4,32.1%,4,21.7%,0,66.7%,18,53%,12,41%,4,63%,49,80%
Maalik Wayns,21.5,PHI,Combo,127,2,31.1%,0,28.1%,2,23.8%,0,87.5%,52,50%,97,13%,0,100%,6,100%
Martell Webster,25.9,WAS,Wing,2184,92,55.8%,55,46.4%,95,43.0%,78,84.8%,27,78%,38,63%,51,58%,50,95%
David West,32.2,IND,Big,2429,51,50.1%,53,50.3%,13,23.5%,79,77.1%,72,63%,51,63%,70,63%,99,50%
Russell Westbrook,24.0,OKC,Point,2854,35,47.0%,57,46.6%,22,32.0%,33,79.9%,92,25%,49,29%,96,6%,80,60%
James White,30.0,NYK,Wing,348,82,53.8%,82,50.0%,86,41.4%,0,66.7%,80,58%,83,45%,59,55%,85,83%
Chris Wilcox,30.2,BOS,Big,799,100,73.1%,100,73.1%,0,0.0%,38,66.1%,23,76%,10,78%,81,57%,0,0%
Damien Wilkins,32.8,PHI,Forward,1030,60,50.0%,77,49.6%,51,34.8%,45,74.3%,56,66%,50,59%,40,65%,6,100%
Deron Williams,28.4,BKN,Point,2834,80,52.0%,65,48.1%,73,38.4%,73,86.2%,29,46%,59,25%,16,37%,63,73%
Derrick Williams,21.4,MIN,Forward,1875,38,46.6%,52,45.8%,41,32.8%,32,70.9%,17,78%,27,70%,8,82%,56,97%
Lou Williams,26.0,ATL,Combo,1097,79,51.0%,79,46.5%,63,37.8%,89,86.7%,64,45%,35,48%,88,16%,85,68%
Marvin Williams,26.4,UTA,Wing,1704,45,48.5%,69,47.8%,33,33.1%,38,77.3%,39,75%,30,67%,37,66%,31,98%
Mo Williams,29.9,UTA,Point,1414,53,49.0%,41,45.0%,78,39.3%,88,88.2%,41,41%,43,30%,29,29%,51,76%
Reggie Williams,26.1,CHA,Wing,281,85,54.6%,93,55.0%,48,35.4%,0,54.5%,55,69%,48,59%,77,40%,77,88%
Terrence Williams,25.3,BOS,Wing,288,95,57.2%,95,56.3%,0,41.7%,0,44.4%,93,44%,93,33%,75,42%,3,100%
Metta World Peace,33.0,LAL,Forward,2525,54,49.1%,58,46.4%,49,34.6%,37,73.2%,60,65%,90,44%,52,57%,81,89%
Brandan Wright,25.1,DAL,Big,1086,95,60.9%,95,61.1%,0,0.0%,28,62.2%,11,81%,15,75%,17,89%,0,0%
Dorell Wright,26.9,PHI,Forward,1708,69,51.3%,21,42.4%,71,38.0%,89,84.5%,15,80%,50,59%,50,59%,63,96%
Tony Wroten,19.6,MEM,Combo,219,11,40.3%,29,40.7%,0,25.0%,0,63.6%,83,35%,61,33%,97,0%,6,100%
Nick Young,27.4,PHI,Wing,1351,38,47.8%,36,44.4%,50,35.5%,56,80.7%,53,70%,25,69%,55,57%,74,89%
Sam Young,27.4,IND,Wing,612,12,43.4%,22,42.7%,12,29.8%,3,56.8%,64,65%,86,42%,44,62%,3,100%
Thaddeus Young,24.4,PHI,Big,2622,72,53.3%,73,53.5%,0,14.3%,16,57.4%,39,72%,30,68%,38,79%,67,100%
Tyler Zeller,22.8,CLE,Big,2027,16,43.6%,19,43.8%,0,0.0%,75,76.4%,15,80%,19,72%,20,87%,0,0%
