Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Hakim Warrick,24.3,MEM,Big,2130,68,52.7%,69,53.0%,0,0.0%,76,77.2%,63,63%,44,65%,71,60%,0,0%
Earl Watson,27.4,OKC,Point,2121,40,45.7%,26,42.4%,37,33.7%,16,73.1%,57,40%,85,16%,57,25%,68,77%
Chris Webber,33.7,PHI,Big,541,6,38.9%,6,38.4%,0,40.0%,40,66.7%,25,74%,7,76%,47,71%,70,100%
Chris Webber,33.7,DET,Big,1271,47,49.8%,52,49.5%,0,50.0%,36,64.1%,75,60%,84,52%,58,66%,70,100%
Martell Webster,19.9,POR,Wing,1673,48,49.2%,14,41.5%,56,37.4%,24,71.6%,19,77%,75,45%,19,73%,57,93%
Bonzi Wells,30.1,HOU,Wing,573,7,41.6%,20,42.4%,0,0.0%,1,56.4%,86,46%,71,46%,67,47%,0,0%
David Wesley,36.0,CLE,Combo,309,4,30.8%,0,26.7%,4,22.9%,0,64.7%,2,81%,96,0%,0,100%,0,100%
David West,26.2,NOP,Big,1895,39,48.0%,40,48.0%,34,32.0%,91,82.4%,82,56%,94,40%,58,66%,95,88%
Delonte West,23.3,BOS,Combo,2205,55,47.5%,63,44.9%,67,36.8%,81,85.1%,36,56%,36,44%,20,51%,45,86%
James White,24.0,SAS,Wing,108,13,44.4%,25,43.3%,0,33.3%,0,100.0%,25,73%,0,86%,62,50%,6,100%
Chris Wilcox,24.2,OKC,Big,2571,70,53.2%,72,53.3%,0,0.0%,47,68.2%,34,71%,16,72%,52,69%,0,0%
Damien Wilkins,26.8,OKC,Wing,1951,32,47.6%,28,43.6%,94,42.7%,92,87.8%,73,56%,64,49%,60,52%,85,83%
Mike Wilks,27.5,OKC,Combo,438,71,49.1%,89,49.5%,0,28.6%,50,81.1%,88,30%,71,26%,59,32%,93,50%
Aaron Williams,35.1,LAC,Big,354,84,56.5%,84,56.5%,0,0.0%,0,85.0%,67,62%,95,38%,1,100%,0,0%
Deron Williams,22.3,UTA,Point,2938,75,49.8%,89,49.6%,35,33.5%,27,76.7%,55,41%,40,30%,32,40%,81,67%
Jason Williams,31.0,MIA,Point,1859,79,50.8%,85,49.3%,52,34.6%,98,91.3%,51,42%,74,21%,72,20%,75,71%
Justin Williams,22.5,SAC,Big,289,98,63.4%,98,63.4%,0,0.0%,3,42.2%,60,64%,32,68%,92,43%,0,0%
Lou Williams,20.0,PHI,Combo,616,46,45.4%,46,44.2%,46,34.4%,14,69.6%,52,46%,32,48%,79,23%,54,82%
Marcus Williams,20.9,BKN,Combo,1245,32,44.2%,50,44.2%,27,29.2%,69,84.0%,79,34%,63,30%,93,14%,55,81%
Marvin Williams,20.4,ATL,Forward,2133,12,44.4%,29,45.0%,9,23.8%,67,80.6%,29,76%,47,60%,6,84%,84,90%
Mo Williams,23.9,MIL,Combo,2461,70,48.9%,79,47.4%,58,36.3%,88,85.5%,73,37%,68,28%,61,32%,79,72%
Shammond Williams,31.6,LAL,Combo,334,96,54.9%,45,44.1%,92,41.7%,0,66.7%,43,51%,96,0%,18,55%,88,60%
Shawne Williams,20.7,IND,Forward,489,57,50.8%,86,52.3%,18,31.7%,0,76.9%,73,63%,90,43%,53,67%,8,100%
Shelden Williams,23.0,ATL,Big,1470,27,45.6%,26,45.5%,0,50.0%,78,77.4%,58,65%,68,56%,28,79%,99,0%
Corliss Williamson,32.9,SAC,Forward,1263,59,50.8%,80,50.8%,0,0.0%,28,72.5%,71,64%,25,69%,69,58%,0,0%
Metta World Peace,27.0,SAC,Forward,2631,43,48.7%,39,46.9%,55,36.2%,41,74.2%,100,42%,94,41%,96,25%,100,72%
Antoine Wright,22.7,BKN,Forward,1096,41,48.7%,49,47.8%,39,34.6%,15,64.2%,22,78%,18,72%,10,81%,8,100%
Bracey Wright,22.3,MIN,Wing,163,24,46.9%,43,46.7%,21,31.6%,0,72.2%,4,85%,87,33%,3,91%,6,100%
Dorell Wright,20.9,MIA,Forward,1191,18,45.5%,51,48.0%,2,13.8%,48,74.6%,61,66%,31,65%,51,67%,98,75%
Lorenzen Wright,31.0,ATL,Big,1030,23,44.8%,22,44.8%,0,0.0%,0,26.7%,34,71%,73,55%,13,88%,0,0%
