Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Kurt Thomas,32.1,NYK,Big,2854,48,47.1%,49,47.0%,0,50.0%,81,78.6%,7,83%,91,43%,10,90%,74,100%
Tim Thomas,27.7,NYK,Forward,1934,72,50.4%,41,45.1%,97,42.3%,58,78.6%,70,63%,67,53%,85,45%,52,98%
Jamaal Tinsley,26.7,IND,Point,1296,52,47.1%,46,43.6%,64,37.0%,26,74.4%,94,24%,93,9%,98,7%,74,67%
Robert Traylor,27.7,CLE,Big,1288,30,45.2%,38,45.5%,0,0.0%,12,54.1%,61,64%,63,57%,49,73%,0,0%
Jake Tsakalidis,25.4,MEM,Big,252,53,48.2%,56,48.2%,0,0.0%,0,76.5%,13,78%,49,60%,0,100%,0,0%
Nikoloz Tskitishvili,21.6,DEN,Big,102,6,37.5%,21,42.9%,0,0.0%,0,60.0%,7,83%,9,75%,14,88%,0,0%
Hedo Turkoglu,25.6,ORL,Wing,1713,47,48.3%,33,43.6%,70,39.2%,76,83.7%,68,57%,52,54%,84,39%,82,86%
Beno Udrih,22.3,SAS,Point,1036,89,53.2%,70,46.7%,91,43.4%,16,72.8%,6,70%,0,69%,24,47%,19,94%
Nick Van Exel,32.9,POR,Combo,1612,63,47.0%,14,37.5%,81,38.8%,45,78.4%,56,54%,67,32%,88,28%,60,82%
Keith Van Horn,29.0,MIL,Forward,815,67,50.2%,50,47.3%,63,38.5%,89,86.2%,30,71%,59,57%,43,68%,11,100%
Keith Van Horn,29.0,DAL,Forward,663,83,51.7%,76,48.8%,91,41.4%,47,77.8%,93,51%,91,43%,91,38%,67,96%
Anderson Varejao,22.1,CLE,Big,792,59,49.4%,63,50.0%,0,0.0%,8,51.8%,77,58%,68,55%,60,67%,0,0%
Jacque Vaughn,29.7,BKN,Combo,1360,53,46.3%,75,46.2%,0,33.3%,79,82.8%,26,67%,18,56%,18,71%,5,100%
Jake Voskuhl,27.0,PHX,Big,313,31,45.2%,34,45.2%,0,0.0%,37,65.6%,45,68%,29,67%,0,100%,0,0%
Jackson Vroman,23.4,NOP,Big,616,15,42.0%,20,42.4%,0,0.0%,34,63.5%,45,68%,45,62%,16,86%,0,0%
Sasha Vujacic,20.7,LAL,Combo,341,5,37.5%,4,34.1%,13,26.8%,0,90.9%,4,83%,19,56%,0,100%,35,93%
Dwyane Wade,22.8,MIA,Combo,2968,75,48.5%,91,48.5%,28,31.4%,24,76.2%,100,25%,63,34%,96,13%,96,27%
Antoine Walker,28.2,BOS,Big,832,52,47.8%,47,46.7%,52,34.7%,15,55.7%,96,47%,94,40%,98,39%,98,88%
Antoine Walker,28.2,ATL,Wing,2120,29,45.7%,43,44.9%,20,31.8%,0,53.6%,96,43%,85,36%,96,22%,65,90%
Samaki Walker,28.7,WAS,Big,115,6,37.5%,7,37.5%,0,0.0%,0,66.7%,51,67%,96,33%,22,83%,0,0%
Ben Wallace,30.1,DET,Big,2667,37,45.8%,40,45.9%,0,25.0%,2,42.8%,63,63%,38,63%,69,63%,74,100%
Gerald Wallace,22.3,CHA,Wing,2143,32,46.2%,68,46.8%,7,27.4%,10,66.1%,50,66%,50,55%,5,86%,5,100%
Rasheed Wallace,30.1,DET,Big,2690,51,47.5%,53,47.5%,30,32.1%,49,69.7%,55,66%,51,59%,74,61%,93,96%
Luke Walton,24.6,LAL,Forward,710,33,45.1%,70,48.6%,9,25.0%,25,70.8%,39,69%,24,66%,78,50%,11,100%
Charlie Ward,34.1,HOU,Combo,358,26,42.1%,2,30.8%,34,32.0%,0,84.6%,18,71%,89,20%,98,0%,5,100%
Earl Watson,25.4,MEM,Point,1763,59,48.2%,72,47.3%,30,33.8%,5,65.4%,78,30%,83,13%,87,18%,52,83%
Clarence Weatherspoon,34.1,HOU,Big,515,11,41.6%,13,41.6%,0,0.0%,92,81.8%,21,74%,11,73%,41,76%,0,0%
Chris Webber,31.7,PHI,Big,703,9,39.7%,10,39.6%,0,28.6%,78,77.6%,40,70%,16,71%,56,69%,99,75%
Chris Webber,31.7,SAC,Big,1666,34,45.7%,34,45.1%,96,42.3%,86,79.9%,62,64%,65,56%,61,66%,97,91%
Bonzi Wells,28.1,MEM,Wing,1451,40,46.9%,56,45.8%,39,35.0%,35,76.0%,42,70%,22,65%,32,69%,59,92%
Jiri Welsch,24.8,BOS,Wing,1084,42,47.7%,73,47.1%,26,32.6%,40,77.2%,32,73%,60,51%,21,80%,38,97%
Jiri Welsch,24.8,CLE,Combo,156,0,19.7%,0,20.7%,0,11.1%,0,65.0%,0,100%,0,100%,0,100%,5,100%
David Wesley,34.0,NOP,Combo,932,32,42.9%,28,39.8%,57,35.0%,89,87.8%,9,80%,16,57%,7,82%,5,100%
David Wesley,34.0,HOU,Wing,1839,61,49.7%,23,42.2%,67,38.8%,74,83.6%,10,84%,15,69%,8,84%,61,91%
David West,24.2,NOP,Big,543,23,44.3%,26,43.9%,0,50.0%,46,68.0%,82,56%,87,47%,67,64%,74,100%
Delonte West,21.3,BOS,Combo,455,81,48.9%,79,46.3%,57,35.0%,0,70.0%,28,66%,12,61%,40,53%,68,81%
Jahidi White,28.7,CHA,Big,114,24,44.4%,28,44.4%,0,0.0%,0,32.4%,100,33%,95,36%,99,0%,0,0%
Rodney White,24.3,GSW,Forward,130,20,42.7%,7,37.2%,0,41.7%,0,57.1%,13,81%,0,92%,100,33%,91,80%
Rodney White,24.3,DEN,Forward,470,37,45.3%,22,42.5%,72,39.4%,0,52.4%,35,69%,15,69%,52,62%,11,100%
Chris Wilcox,22.2,LAC,Big,981,70,50.9%,70,50.9%,0,0.0%,28,61.9%,57,65%,26,67%,76,60%,0,0%
Damien Wilkins,24.8,OKC,Forward,489,63,49.7%,96,52.9%,28,29.1%,11,63.3%,91,51%,93,41%,98,35%,80,94%
Mike Wilks,25.5,SAS,Point,154,4,35.9%,15,37.5%,0,16.7%,0,62.5%,43,44%,94,0%,4,67%,2,100%
Aaron Williams,33.1,TOR,Big,161,12,41.7%,14,41.7%,0,0.0%,0,85.7%,3,87%,3,80%,11,90%,0,0%
Aaron Williams,33.1,BKN,Big,147,75,51.9%,76,51.9%,0,0.0%,0,90.0%,13,79%,11,73%,0,100%,0,0%
Eric Williams,32.3,TOR,Wing,584,5,41.6%,5,38.7%,32,34.4%,20,71.7%,75,56%,82,40%,77,46%,5,100%
Eric Williams,32.3,BKN,Forward,734,85,51.9%,63,48.3%,100,43.6%,19,67.9%,76,61%,76,50%,67,55%,78,94%
Jason Williams,29.0,MEM,Point,1939,83,51.1%,89,50.6%,32,33.9%,63,79.2%,54,40%,57,22%,93,13%,69,74%
Jerome Williams,31.5,NYK,Forward,1163,74,51.1%,91,52.0%,0,0.0%,14,67.1%,83,59%,65,54%,17,77%,0,0%
Mo Williams,21.9,MIL,Point,2232,46,46.8%,63,45.9%,48,35.6%,86,85.0%,80,30%,76,15%,70,29%,59,78%
Scott Williams,36.6,CLE,Big,144,2,31.6%,2,31.6%,0,0.0%,0,81.8%,51,67%,96,33%,0,100%,0,0%
Corliss Williamson,30.9,SAC,Forward,454,48,47.5%,54,47.5%,0,0.0%,81,83.6%,96,51%,63,55%,85,45%,0,0%
Corliss Williamson,30.9,PHI,Big,1052,43,46.2%,44,46.4%,0,0.0%,83,79.4%,50,67%,24,68%,64,65%,0,0%
Kevin Willis,42.2,ATL,Big,341,10,40.2%,11,40.2%,0,0.0%,0,73.9%,89,51%,85,48%,75,60%,0,0%
Loren Woods,26.4,TOR,Big,698,21,43.6%,26,43.8%,0,0.0%,18,57.6%,97,45%,93,41%,82,55%,0,0%
Metta World Peace,25.0,IND,Forward,289,89,52.5%,87,51.0%,88,41.2%,100,92.2%,59,64%,13,71%,89,43%,11,100%
Lorenzen Wright,29.0,MEM,Big,2274,47,47.1%,52,47.1%,0,0.0%,39,66.2%,23,73%,22,69%,33,79%,0,0%
