Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Josh Smith,29.9,HOU,Big,401,45,1.5%,87,1.7%,27,5.1%,11,3.9%,8,12.0%,54,2.9%,1,7.7%
Josh Smith,29.9,LAC,Big,433,96,4.0%,93,1.9%,9,6.2%,30,6.0%,63,18.9%,96,9.5%,36,23.5%
Tony Snell,24.0,CHI,Wing,1245,68,0.7%,2,0.6%,51,3.0%,23,1.4%,75,12.4%,94,3.4%,33,5.2%
Marreese Speights,28.2,GSW,Big,724,69,2.3%,50,1.1%,24,5.3%,65,9.4%,54,18.1%,56,3.0%,63,31.8%
Tiago Splitter,30.8,ATL,Big,572,26,1.1%,79,1.6%,38,4.8%,56,8.7%,17,13.1%,0,0.0%,0,3.6%
Nik Stauskas,22.1,PHI,Wing,1747,62,0.6%,28,1.1%,67,2.7%,21,1.3%,34,9.4%,0,0.0%,30,4.9%
Lance Stephenson,25.2,LAC,Forward,629,5,0.2%,65,1.6%,12,4.9%,44,3.2%,44,12.6%,54,1.8%,16,7.0%
Lance Stephenson,25.2,MEM,Wing,660,54,0.5%,45,1.3%,49,3.1%,79,3.1%,92,15.1%,0,0.0%,78,17.5%
Amar'e Stoudemire,33.0,MIA,Big,757,82,2.8%,49,1.1%,25,5.2%,70,9.8%,75,20.7%,0,0.0%,22,20.0%
Rodney Stuckey,29.5,IND,Wing,1262,30,0.3%,61,1.5%,78,2.4%,33,1.6%,58,10.9%,0,0.0%,15,2.9%
Jared Sullinger,23.7,BOS,Big,1907,32,1.2%,88,1.7%,58,4.1%,70,9.7%,95,24.9%,34,1.1%,18,18.1%
Jeff Teague,27.4,ATL,Point,2247,84,0.5%,61,1.9%,62,2.9%,25,1.4%,21,7.8%,0,0.0%,23,0.9%
Mirza Teletovic,30.1,PHX,Big,1630,8,0.7%,18,0.8%,70,3.7%,2,2.6%,28,14.6%,84,6.0%,7,14.5%
Garrett Temple,29.5,WAS,Wing,1891,56,0.5%,69,1.6%,11,4.3%,46,1.9%,25,8.7%,82,2.1%,71,14.4%
Jason Terry,38.1,HOU,Wing,1223,34,0.4%,67,1.6%,52,3.0%,16,1.2%,1,5.3%,0,0.0%,10,1.3%
Isaiah Thomas,26.7,BOS,Point,2633,23,0.2%,38,1.4%,92,2.4%,46,1.7%,16,7.5%,0,0.0%,31,1.7%
Lance Thomas,27.5,NYK,Forward,1283,9,0.3%,11,0.8%,47,3.7%,32,2.7%,2,6.8%,53,1.7%,25,10.1%
Hollis Thompson,24.6,PHI,Wing,2071,60,0.6%,8,0.7%,33,3.5%,56,2.3%,46,10.0%,93,3.3%,51,8.5%
Jason Thompson,29.3,TOR,Big,276,65,2.2%,55,1.2%,16,5.6%,48,8.0%,67,19.4%,0,0.0%,11,15.4%
Klay Thompson,25.7,GSW,Wing,2649,85,0.9%,22,1.0%,91,2.2%,29,1.4%,28,8.9%,54,0.8%,61,10.6%
Tristan Thompson,24.6,CLE,Big,2236,31,1.2%,15,0.8%,71,3.7%,90,12.4%,79,20.9%,28,0.8%,12,16.5%
Marcus Thornton,28.4,HOU,Wing,842,14,0.2%,77,1.7%,38,3.4%,86,3.6%,41,9.7%,72,1.4%,40,5.9%
Marcus Thornton,28.4,WAS,Wing,209,18,0.2%,96,2.6%,60,2.8%,74,2.9%,79,12.7%,0,0.0%,34,5.3%
Anthony Tolliver,30.4,DET,Big,1276,8,0.7%,19,0.8%,97,2.6%,1,2.3%,22,14.0%,81,5.4%,5,12.7%
Axel Toupane,23.3,DEN,Forward,281,68,1.1%,18,1.0%,4,6.1%,25,2.6%,5,7.7%,0,0.0%,35,13.3%
Karl-Anthony Towns,20.0,MIN,Big,2606,80,2.8%,37,1.0%,78,3.4%,68,9.6%,88,23.2%,37,1.3%,93,48.1%
PJ Tucker,30.5,PHX,Wing,2526,42,0.4%,84,1.8%,45,3.2%,96,6.4%,76,12.7%,91,3.2%,95,30.4%
Evan Turner,27.0,BOS,Wing,2213,67,0.6%,57,1.5%,73,2.5%,52,2.1%,86,13.6%,77,1.8%,93,28.4%
Myles Turner,19.6,IND,Big,1338,90,3.3%,21,0.8%,47,4.4%,22,5.1%,52,18.1%,39,1.5%,30,22.2%
Beno Udrih,33.3,MEM,Point,105,80,0.5%,3,0.9%,15,4.3%,61,2.0%,25,7.9%,0,0.0%,0,0.0%
Beno Udrih,33.3,MIA,Point,551,0,0.0%,8,1.0%,39,3.4%,15,1.2%,62,10.1%,0,0.0%,80,8.0%
Jonas Valanciunas,23.5,TOR,Big,1549,81,2.8%,10,0.7%,65,3.8%,93,13.1%,85,22.5%,54,2.9%,99,58.0%
Anderson Varejao,33.1,CLE,Big,253,25,1.1%,80,1.6%,43,4.7%,37,7.0%,75,20.5%,94,8.3%,40,24.0%
Anderson Varejao,33.1,GSW,Big,178,27,1.1%,59,1.2%,1,7.8%,32,6.2%,52,18.1%,0,0.0%,91,46.2%
Greivis Vasquez,28.8,MIL,Point,426,0,0.0%,10,1.0%,28,3.8%,18,1.3%,46,9.3%,0,0.0%,85,10.0%
Rashad Vaughn,19.2,MIL,Combo,913,75,0.7%,22,1.2%,40,3.3%,16,1.0%,18,7.8%,0,0.0%,0,0.0%
Charlie Villanueva,31.2,DAL,Forward,566,77,1.2%,39,1.3%,19,4.6%,60,3.8%,96,18.8%,0,0.0%,84,31.4%
Noah Vonleh,20.2,POR,Big,1103,28,1.2%,35,1.0%,35,4.9%,45,7.8%,44,17.4%,82,5.8%,59,30.8%
Nikola Vucevic,25.0,ORL,Big,2033,53,1.8%,53,1.2%,77,3.5%,55,8.6%,69,19.8%,71,4.5%,58,30.0%
Sasha Vujacic,31.6,NYK,Wing,859,25,0.3%,71,1.6%,23,4.0%,68,2.6%,87,13.8%,85,2.3%,39,5.7%
Dwyane Wade,33.8,MIA,Combo,2252,89,1.0%,67,1.6%,98,2.1%,98,4.1%,58,9.9%,69,0.7%,51,4.5%
Dion Waiters,23.9,OKC,Wing,2062,40,0.4%,68,1.6%,66,2.7%,36,1.7%,12,7.7%,83,2.1%,27,4.3%
Kemba Walker,25.5,CHA,Point,2876,93,0.7%,66,2.0%,98,1.7%,59,2.0%,69,10.4%,0,0.0%,77,7.6%
John Wall,25.2,WAS,Point,2773,97,1.1%,79,2.3%,95,2.3%,31,1.5%,89,12.9%,70,0.8%,46,2.7%
TJ Warren,22.2,PHX,Forward,1034,51,0.8%,53,1.4%,58,3.5%,88,5.2%,14,8.9%,51,1.7%,18,7.4%
CJ Watson,31.5,ORL,Combo,620,44,0.4%,38,1.4%,53,3.2%,58,1.8%,36,8.3%,0,0.0%,73,6.3%
Briante Weber,22.8,MEM,Point,164,95,1.0%,74,2.2%,70,2.7%,93,4.0%,84,12.5%,0,0.0%,0,0.0%
Sonny Weems,29.3,PHX,Wing,360,11,0.1%,18,0.9%,22,4.1%,32,1.6%,30,9.1%,0,0.0%,18,3.4%
David West,35.2,SAS,Big,1355,63,2.2%,73,1.4%,52,4.3%,27,5.8%,37,16.2%,0,0.0%,27,20.8%
Russell Westbrook,27.0,OKC,Point,2740,67,0.4%,87,2.5%,72,2.7%,100,5.5%,100,15.8%,95,3.1%,100,20.0%
Hassan Whiteside,26.4,MIA,Big,2093,100,6.6%,33,1.0%,69,3.7%,89,12.2%,99,27.3%,76,5.0%,95,51.0%
Andrew Wiggins,20.7,MIN,Wing,2828,81,0.9%,41,1.2%,89,2.3%,90,4.0%,8,6.8%,64,1.2%,18,3.3%
CJ Wilcox,24.8,LAC,Wing,113,82,0.9%,98,2.7%,15,4.3%,8,0.9%,2,5.5%,0,0.0%,87,22.2%
Deron Williams,31.3,DAL,Combo,2101,31,0.4%,33,1.3%,45,3.3%,11,0.9%,33,8.1%,80,1.3%,71,6.2%
Derrick Williams,24.4,NYK,Big,1373,2,0.3%,30,0.9%,100,1.9%,7,3.6%,39,16.6%,0,0.0%,52,28.0%
Lou Williams,29.0,LAL,Combo,1876,55,0.5%,53,1.5%,95,2.4%,45,1.6%,13,7.6%,0,0.0%,40,3.2%
Marvin Williams,29.4,CHA,Forward,2321,93,1.8%,21,1.1%,91,2.2%,89,5.5%,70,16.0%,74,2.9%,81,30.2%
Mo Williams,32.9,CLE,Combo,695,36,0.4%,4,0.8%,36,3.4%,4,0.7%,47,8.9%,0,0.0%,35,2.5%
Justise Winslow,19.6,MIA,Forward,2148,37,0.6%,54,1.4%,53,3.6%,70,4.1%,61,14.1%,35,0.7%,40,14.5%
Jeff Withey,25.7,UTA,Big,587,98,4.6%,86,1.7%,40,4.8%,58,8.8%,59,18.6%,0,0.0%,32,22.6%
Christian Wood,20.1,PHI,Big,113,75,2.6%,81,1.6%,75,3.5%,51,8.1%,16,13.0%,0,0.0%,94,50.0%
Metta World Peace,36.0,LAL,Wing,546,84,0.9%,74,1.7%,6,5.1%,75,3.0%,68,11.6%,0,0.0%,46,7.5%
Brandan Wright,28.1,MEM,Big,191,93,3.5%,59,1.2%,64,3.9%,42,7.6%,7,12.0%,0,0.0%,43,25.0%
Delon Wright,23.5,TOR,Combo,180,84,0.9%,62,1.6%,100,1.3%,93,3.0%,80,11.6%,0,0.0%,0,0.0%
Tony Wroten,22.6,PHI,Point,139,0,0.0%,5,0.9%,97,2.1%,5,0.7%,98,15.1%,98,6.7%,0,0.0%
James Young,20.2,BOS,Wing,148,35,0.4%,40,1.2%,32,3.6%,71,2.7%,68,11.8%,0,0.0%,0,0.0%
Joe Young,23.3,IND,Combo,331,0,0.0%,64,1.6%,67,2.8%,31,1.5%,78,11.6%,100,5.0%,49,4.2%
Nick Young,30.4,LAL,Wing,967,41,0.4%,27,1.1%,94,2.1%,30,1.4%,32,9.1%,0,0.0%,17,3.3%
Thaddeus Young,27.4,BKN,Big,2401,16,0.8%,96,2.1%,87,3.1%,44,7.8%,71,19.9%,56,3.0%,79,38.3%
Cody Zeller,23.1,CHA,Big,1763,54,1.9%,76,1.5%,44,4.6%,50,8.0%,49,17.8%,0,0.0%,26,20.7%
Tyler Zeller,25.8,BOS,Big,612,48,1.7%,7,0.6%,16,5.7%,52,8.2%,30,14.8%,58,3.2%,3,10.9%
