Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Hasheem Thabeet,23.7,MEM,Big,342,12,42.9%,12,42.9%,0,0.0%,13,55.2%,72,60%,58,57%,2,100%,0,0%
Kurt Thomas,38.1,CHI,Big,1152,56,51.1%,55,50.5%,0,100.0%,30,62.5%,2,87%,43,63%,8,97%,70,100%
Tyrus Thomas,24.2,CHA,Big,840,30,47.2%,34,47.5%,0,0.0%,80,78.2%,31,72%,13,73%,52,70%,0,0%
Jason Thompson,24.3,SAC,Big,1710,53,50.8%,58,50.9%,0,0.0%,27,61.5%,51,66%,72,54%,28,80%,0,0%
Al Thornton,26.9,GSW,Forward,302,51,50.5%,69,51.0%,0,0.0%,80,82.9%,92,53%,75,52%,67,54%,0,0%
Al Thornton,26.9,WAS,Wing,1050,39,48.4%,74,49.8%,3,19.0%,35,75.2%,65,61%,35,62%,45,57%,4,100%
Marcus Thornton,23.4,NOP,Wing,689,18,45.6%,17,42.5%,48,36.3%,33,75.0%,77,55%,79,46%,66,46%,79,86%
Marcus Thornton,23.4,SAC,Combo,1013,84,51.6%,86,48.9%,77,38.2%,39,80.5%,45,47%,22,43%,43,32%,67,75%
Anthony Tolliver,25.4,MIN,Forward,1303,65,52.0%,24,45.9%,83,41.3%,68,79.8%,18,78%,61,57%,22,78%,8,100%
Ronny Turiaf,27.8,NYK,Big,1125,98,63.0%,98,63.0%,0,0.0%,27,61.5%,18,75%,6,78%,67,63%,0,0%
Hedo Turkoglu,31.6,ORL,Wing,1899,80,53.2%,52,47.5%,83,41.0%,11,66.9%,89,43%,74,49%,92,21%,97,67%
Hedo Turkoglu,31.6,PHX,Forward,615,80,54.3%,22,45.7%,86,41.9%,22,70.6%,78,61%,67,53%,100,17%,86,92%
Evan Turner,22.0,PHI,Wing,1720,13,44.2%,26,43.5%,26,32.5%,59,79.8%,82,52%,88,41%,50,55%,94,77%
Ekpe Udoh,23.5,GSW,Big,983,12,42.8%,11,42.8%,0,0.0%,38,66.7%,92,52%,69,55%,93,49%,0,0%
Beno Udrih,28.3,SAC,Combo,2715,98,54.7%,100,54.1%,70,37.6%,83,86.0%,43,49%,24,42%,27,40%,24,91%
Ben Uzoh,22.6,BKN,Combo,382,14,43.3%,22,41.9%,0,42.9%,0,55.3%,53,43%,45,33%,14,50%,2,100%
Anderson Varejao,28.1,CLE,Big,991,68,53.0%,73,53.3%,0,0.0%,38,66.7%,37,70%,19,70%,47,72%,0,0%
Greivis Vasquez,23.8,MEM,Wing,804,21,45.9%,60,48.1%,7,27.4%,48,77.5%,98,33%,98,26%,97,6%,69,90%
Charlie Villanueva,26.2,DET,Big,1617,74,53.8%,42,49.1%,79,39.7%,77,77.7%,16,77%,28,67%,78,58%,88,99%
Sasha Vujacic,26.7,BKN,Wing,1578,50,49.5%,21,43.2%,64,38.1%,86,85.1%,28,74%,52,58%,24,68%,80,86%
Dwyane Wade,28.8,MIA,Wing,2809,77,52.4%,93,53.4%,20,31.2%,37,76.0%,96,37%,84,43%,86,28%,100,34%
Von Wafer,25.3,BOS,Wing,460,52,49.6%,99,57.4%,5,25.0%,66,80.8%,45,69%,31,63%,56,53%,4,100%
Henry Walker,23.1,NYK,Wing,751,96,57.8%,98,56.4%,73,39.0%,17,69.0%,21,80%,53,58%,52,55%,31,98%
John Wall,20.2,WAS,Point,2565,22,42.9%,33,42.2%,26,32.7%,22,76.4%,81,26%,62,23%,52,21%,45,75%
Ben Wallace,36.1,DET,Big,1236,21,45.6%,20,44.9%,0,100.0%,1,33.3%,94,51%,89,48%,56,67%,70,100%
Gerald Wallace,28.3,CHA,Forward,1868,12,46.6%,20,45.5%,50,34.7%,34,74.2%,63,66%,69,52%,25,77%,61,97%
Gerald Wallace,28.3,POR,Forward,815,86,55.0%,94,56.9%,33,33.8%,49,76.1%,82,59%,84,48%,57,57%,71,96%
Luke Walton,30.6,LAL,Forward,409,0,32.1%,6,35.6%,0,16.0%,0,70.0%,24,76%,2,100%,47,63%,8,100%
Willie Warren,21.0,LAC,Point,112,36,45.8%,7,35.7%,0,40.0%,0,75.0%,29,44%,100,0%,47,25%,45,75%
Hakim Warrick,28.3,PHX,Big,1338,55,51.0%,62,51.4%,0,12.5%,55,71.8%,28,72%,10,75%,55,69%,97,0%
CJ Watson,26.5,CHI,Point,1005,16,41.9%,3,35.1%,78,40.2%,9,71.3%,28,45%,40,31%,47,25%,36,87%
Earl Watson,31.4,UTA,Point,1494,72,50.2%,88,48.3%,52,36.1%,7,69.4%,19,50%,43,29%,17,44%,38,86%
Martell Webster,23.9,MIN,Wing,1038,86,54.6%,50,47.2%,97,44.5%,50,77.7%,38,70%,50,59%,55,53%,56,94%
Sonny Weems,24.3,TOR,Wing,1394,24,46.5%,47,46.7%,13,29.4%,38,76.1%,50,68%,12,72%,34,62%,4,100%
David West,30.2,NOP,Big,2445,55,51.0%,59,51.1%,0,25.0%,89,80.7%,71,60%,83,51%,65,64%,70,100%
Delonte West,27.3,BOS,Combo,433,71,49.6%,84,48.8%,36,33.3%,0,86.7%,78,31%,86,15%,80,17%,27,90%
Mario West,26.4,BKN,Wing,103,1,31.3%,4,35.7%,0,0.0%,0,50.0%,92,40%,90,40%,0,0%,0,0%
Russell Westbrook,22.0,OKC,Point,2831,34,45.7%,52,45.2%,36,34.0%,61,84.1%,95,18%,66,21%,86,11%,97,29%
DJ White,24.2,CHA,Big,444,73,53.7%,78,54.5%,0,0.0%,76,77.4%,38,70%,84,50%,19,86%,0,0%
DJ White,24.2,OKC,Big,152,16,43.9%,15,43.9%,0,0.0%,0,100.0%,30,72%,39,64%,19,86%,0,0%
Chris Wilcox,28.2,DET,Big,951,91,58.2%,92,58.4%,0,0.0%,10,53.0%,33,71%,20,69%,32,78%,0,0%
Damien Wilkins,30.8,ATL,Wing,583,62,50.9%,90,52.8%,0,14.3%,3,63.6%,58,64%,43,61%,28,66%,4,100%
Deron Williams,26.3,BKN,Combo,455,6,39.2%,12,39.1%,11,26.3%,34,79.3%,96,22%,67,24%,96,6%,100,40%
Deron Williams,26.3,UTA,Combo,2000,86,51.7%,92,51.4%,52,35.2%,76,85.4%,55,42%,53,32%,29,40%,86,61%
Jason Williams,35.0,MEM,Point,116,3,38.0%,9,38.5%,0,25.0%,0,0.0%,21,50%,9,50%,98,0%,2,100%
Jason Williams,35.0,ORL,Combo,154,53,48.5%,53,46.2%,36,33.3%,0,0.0%,10,62%,0,100%,14,50%,90,57%
Jawad Williams,27.7,CLE,Forward,341,4,34.6%,2,29.2%,10,28.6%,0,72.7%,67,65%,100,20%,43,64%,96,83%
Lou Williams,24.0,PHI,Point,1704,43,46.7%,40,43.4%,56,36.1%,50,82.3%,33,42%,28,38%,24,33%,71,62%
Marvin Williams,24.4,ATL,Forward,1827,35,49.2%,51,49.0%,24,33.3%,93,84.8%,37,73%,45,61%,33,74%,8,100%
Mo Williams,27.9,CLE,Point,1062,21,42.8%,38,43.4%,14,27.5%,59,84.0%,50,34%,57,24%,40,27%,62,67%
Mo Williams,27.9,LAC,Point,722,76,50.6%,45,43.8%,76,40.2%,85,88.0%,26,46%,33,35%,36,28%,53,72%
Reggie Williams,24.1,GSW,Wing,1549,94,56.9%,79,50.2%,96,44.2%,28,73.6%,41,69%,58,57%,64,48%,54,95%
Shawne Williams,24.7,NYK,Big,1305,75,53.8%,22,45.6%,82,40.3%,95,83.7%,20,75%,94,43%,56,67%,91,96%
Shelden Williams,27.0,DEN,Big,675,17,44.3%,17,44.3%,0,0.0%,58,73.0%,52,66%,49,61%,37,75%,0,0%
Shelden Williams,27.0,NYK,Big,182,96,60.6%,96,60.6%,0,0.0%,90,80.8%,9,80%,6,78%,25,82%,0,0%
Terrence Williams,23.3,BKN,Wing,191,11,43.5%,14,42.1%,0,33.3%,0,50.0%,100,18%,97,27%,98,0%,99,50%
Metta World Peace,31.0,LAL,Wing,2405,22,46.2%,13,42.1%,45,35.8%,13,67.6%,49,68%,45,59%,51,55%,73,89%
Brandan Wright,23.1,BKN,Big,155,15,43.8%,15,43.8%,0,0.0%,0,80.0%,48,67%,24,69%,75,60%,0,0%
Brandan Wright,23.1,GSW,Big,163,98,64.2%,98,64.2%,0,0.0%,0,53.8%,24,74%,5,79%,56,67%,0,0%
Dorell Wright,24.9,GSW,Forward,3131,55,50.7%,29,46.2%,71,37.6%,63,78.6%,41,70%,49,59%,84,42%,59,97%
Julian Wright,23.5,TOR,Forward,690,53,50.7%,75,51.9%,0,22.2%,0,50.0%,35,73%,18,72%,37,73%,8,100%
Jianlian Yi,23.0,WAS,Big,1061,11,42.6%,12,43.1%,0,18.2%,48,69.9%,17,76%,40,63%,25,82%,70,100%
Nick Young,25.4,WAS,Wing,1983,54,49.7%,40,45.9%,76,39.2%,70,81.4%,61,62%,37,62%,64,48%,52,95%
Sam Young,25.4,MEM,Wing,1528,44,49.1%,66,48.8%,32,34.0%,41,76.4%,64,61%,57,57%,37,60%,60,94%
Thaddeus Young,22.4,PHI,Big,2101,77,54.5%,80,54.8%,32,28.6%,50,70.5%,48,67%,22,69%,73,61%,93,83%
