Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Kenny Thomas,28.3,SAC,Big,2266,18,0.9%,83,1.4%,90,3.6%,59,9.4%,75,18.7%,59,4.5%,28,22.1%
Kurt Thomas,33.1,PHX,Big,1410,61,2.0%,30,0.7%,49,5.7%,35,7.8%,88,20.5%,0,0.0%,77,35.5%
Tim Thomas,28.7,PHX,Big,623,8,0.5%,66,1.2%,58,5.2%,4,3.8%,47,15.7%,0,0.0%,75,35.0%
Jamaal Tinsley,27.7,IND,Point,1116,65,0.3%,73,2.0%,58,3.3%,92,3.5%,58,9.0%,77,1.1%,81,6.2%
Jake Tsakalidis,26.4,MEM,Big,705,72,2.5%,52,1.0%,21,7.2%,96,14.0%,71,18.3%,33,2.3%,65,31.6%
Ronny Turiaf,22.8,LAL,Big,148,76,2.6%,46,0.9%,8,8.5%,45,8.4%,30,14.3%,0,0.0%,93,46.2%
Hedo Turkoglu,26.6,ORL,Wing,2604,45,0.5%,37,1.3%,33,4.0%,55,3.0%,49,10.0%,85,3.3%,78,17.0%
Ime Udoka,28.2,NYK,Wing,103,0,0.0%,3,0.5%,51,3.7%,68,3.6%,85,12.5%,0,0.0%,0,0.0%
Beno Udrih,23.3,SAS,Combo,484,45,0.2%,13,0.9%,13,4.8%,95,3.6%,22,7.2%,0,0.0%,0,0.0%
Nick Van Exel,33.9,SAS,Point,947,48,0.2%,2,0.8%,73,2.9%,4,0.7%,62,9.1%,0,0.0%,62,4.1%
Keith Van Horn,30.0,DAL,Forward,1064,32,0.5%,57,1.4%,48,4.5%,57,5.5%,43,12.4%,63,4.2%,60,23.0%
Anderson Varejao,23.1,CLE,Big,732,35,1.4%,97,2.0%,27,6.8%,77,10.9%,85,20.0%,69,5.4%,67,32.2%
Jacque Vaughn,30.7,BKN,Combo,1160,15,0.0%,55,1.6%,7,5.4%,35,1.4%,11,6.5%,89,2.7%,51,3.7%
Charlie Villanueva,21.2,TOR,Big,2314,41,1.5%,68,1.2%,75,4.5%,42,8.2%,38,14.9%,54,4.1%,58,29.6%
Jake Voskuhl,28.0,CHA,Big,793,46,1.6%,82,1.4%,9,8.3%,25,7.3%,41,15.1%,36,2.6%,51,28.8%
Jackson Vroman,24.4,NOP,Big,346,52,1.8%,85,1.5%,4,8.8%,60,9.4%,3,11.2%,41,2.9%,99,58.3%
Sasha Vujacic,21.7,LAL,Wing,1397,9,0.1%,61,1.6%,19,4.8%,35,2.4%,40,9.5%,0,0.0%,23,3.7%
Dwyane Wade,23.8,MIA,Wing,2886,89,1.1%,90,2.3%,89,2.7%,79,4.4%,74,11.6%,45,0.8%,45,6.8%
Antoine Walker,29.2,MIA,Forward,2153,48,0.7%,30,1.0%,65,3.5%,48,5.2%,60,14.1%,33,2.0%,57,22.5%
Ben Wallace,31.1,DET,Big,2882,91,3.6%,98,2.4%,98,2.6%,81,11.6%,92,21.4%,35,2.5%,94,49.3%
Gerald Wallace,23.3,CHA,Forward,1887,97,3.4%,98,3.2%,77,2.9%,68,6.7%,78,15.8%,37,2.1%,90,33.9%
Rasheed Wallace,31.1,DET,Big,2770,77,2.7%,84,1.4%,84,4.0%,2,3.6%,65,17.3%,23,1.2%,19,19.7%
Luke Walton,25.6,LAL,Forward,1297,38,0.7%,70,1.5%,58,3.9%,72,7.0%,35,11.7%,78,5.3%,55,22.5%
Hakim Warrick,23.3,MEM,Big,654,53,1.8%,47,1.0%,23,7.0%,23,7.2%,5,11.5%,0,0.0%,82,38.5%
Earl Watson,26.4,OKC,Combo,580,55,0.3%,91,2.3%,29,4.2%,9,1.0%,95,12.0%,0,0.0%,42,2.9%
Earl Watson,26.4,DEN,Combo,946,75,0.4%,56,1.6%,38,4.1%,62,1.9%,18,6.9%,0,0.0%,18,1.5%
Chris Webber,32.7,PHI,Big,2886,24,1.2%,87,1.6%,94,3.0%,18,6.8%,79,19.0%,66,5.1%,88,40.1%
Martell Webster,18.9,POR,Wing,979,72,0.7%,16,1.0%,52,3.7%,51,3.0%,59,10.8%,57,1.2%,13,2.0%
Bonzi Wells,29.1,SAC,Wing,1681,77,0.8%,94,2.5%,49,3.7%,99,9.5%,99,16.7%,68,1.9%,52,8.0%
Jiri Welsch,25.8,MIL,Wing,806,0,0.0%,76,1.8%,81,3.0%,45,2.8%,54,10.3%,0,0.0%,86,21.7%
David Wesley,35.0,HOU,Wing,2363,10,0.1%,26,1.2%,35,3.9%,5,1.1%,5,6.8%,43,0.7%,32,5.4%
David West,25.2,NOP,Big,2515,37,1.4%,61,1.1%,91,3.6%,22,7.2%,51,16.0%,38,2.7%,55,29.1%
Delonte West,22.3,BOS,Point,2399,100,1.0%,52,1.6%,50,3.6%,75,2.7%,85,10.4%,83,1.4%,77,5.7%
Robert Whaley,23.5,UTA,Big,174,62,2.0%,94,1.9%,11,8.1%,34,7.8%,25,13.9%,0,0.0%,1,5.3%
Chris Wilcox,23.2,OKC,Big,863,13,0.7%,44,0.9%,86,3.8%,52,9.2%,77,18.9%,36,2.6%,65,31.6%
Chris Wilcox,23.2,LAC,Big,630,58,1.9%,62,1.1%,30,6.7%,34,7.8%,66,17.7%,0,0.0%,80,37.3%
Damien Wilkins,25.8,OKC,Wing,1457,45,0.5%,85,2.0%,60,3.6%,88,5.6%,21,8.6%,91,3.7%,33,5.6%
Mike Wilks,26.5,CLE,Combo,179,58,0.3%,2,0.5%,9,5.3%,85,3.1%,82,10.2%,0,0.0%,89,7.7%
Aaron Williams,34.1,NOP,Big,675,44,1.6%,42,0.9%,20,7.2%,54,9.2%,47,15.7%,83,6.4%,43,26.7%
Deron Williams,21.3,UTA,Point,2269,79,0.4%,23,1.2%,27,4.4%,44,1.7%,38,8.0%,48,0.5%,27,0.6%
Eric Williams,33.3,TOR,Forward,336,17,0.3%,27,1.0%,5,7.2%,15,3.4%,47,12.5%,0,0.0%,22,13.8%
Jason Williams,30.0,MIA,Point,1864,31,0.1%,31,1.3%,83,2.3%,0,0.4%,29,7.4%,0,0.0%,44,2.3%
Marvin Williams,19.4,ATL,Big,1898,12,0.7%,54,1.0%,63,4.9%,19,6.8%,16,13.0%,21,0.7%,36,24.9%
Mo Williams,22.9,MIL,Combo,1494,51,0.3%,49,1.5%,40,4.0%,65,2.1%,49,8.9%,0,0.0%,27,1.9%
Corliss Williamson,31.9,SAC,Forward,277,35,0.6%,5,0.7%,25,5.7%,60,6.2%,50,12.9%,0,0.0%,17,11.8%
Loren Woods,27.4,TOR,Big,309,94,4.0%,67,1.2%,34,6.4%,97,14.2%,89,20.7%,80,6.3%,86,40.0%
Qyntel Woods,24.7,NYK,Wing,944,76,0.8%,51,1.4%,34,4.0%,82,4.9%,95,14.7%,97,6.7%,97,31.9%
Metta World Peace,26.0,SAC,Wing,1599,88,1.0%,89,2.3%,76,3.1%,66,3.5%,29,8.9%,0,0.0%,99,35.1%
Metta World Peace,26.0,IND,Forward,602,72,1.1%,100,3.2%,87,2.5%,50,5.2%,3,7.7%,0,0.0%,68,26.2%
Antoine Wright,21.7,BKN,Wing,300,35,0.4%,0,0.3%,16,5.0%,35,2.4%,1,5.5%,0,0.0%,54,8.0%
Bracey Wright,21.3,MIN,Combo,121,0,0.0%,0,0.4%,95,2.4%,78,2.7%,96,12.2%,0,0.0%,100,20.0%
Dorell Wright,19.9,MIA,Wing,103,0,0.0%,41,1.3%,11,5.3%,5,1.1%,100,25.3%,0,0.0%,70,14.3%
Lorenzen Wright,30.0,MEM,Big,1681,47,1.6%,85,1.5%,56,5.4%,63,9.6%,46,15.6%,31,2.1%,59,30.0%
